thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Adarsho Sadar	398	1596	1994	1444	3438	859	880	881	571	92	29	145	95	5	220	154	207	436	198	127	148	275	72	103	72	35	0	0	85	29	637	600	584	453	463	3	67	143	36	266	499	0	1003	36	105	1219	999	959	1100	931	1241	645	661	100	97	0	0	0	0	0	0	72	72	130	371	4912	97	0	47	2	42
Chouddagram	332	1403	1735	1776	3511	363	300	310	285	144	10	131	0	28	79	80	110	190	74	71	97	138	0	29	0	1	0	0	20	7	736	716	686	648	633	14	111	8	0	62	581	65	126	30	30	724	848	841	835	780	813	773	337	0	0	0	0	0	0	0	0	82	82	58	592	3566	370	10	48	11	41
Barura	374	1291	1665	1649	3314	289	236	199	168	180	65	69	91	15	86	84	102	136	72	80	88	126	0	26	0	3	0	0	77	10	447	411	383	355	306	14	55	2	0	30	343	61	92	19	19	395	422	448	447	420	426	401	405	0	0	0	0	0	0	1	0	89	90	45	780	4264	213	0	8	5	44
Laksham	232	692	924	976	1900	315	216	190	199	63	33	61	65	0	136	235	56	53	79	79	83	91	0	0	0	0	0	0	139	9	516	492	454	384	384	16	29	44	5	97	451	75	180	62	67	452	465	481	458	406	402	273	205	0	0	0	0	0	0	0	0	54	54	34	485	2695	0	0	0	9	56
Burichong	355	1231	1586	1490	3076	547	306	202	162	100	34	123	92	39	189	78	76	127	118	49	63	143	0	26	0	51	0	0	139	68	695	622	534	473	467	5	8	42	0	441	588	35	295	32	39	727	726	708	709	740	687	679	327	0	0	0	0	0	0	0	0	76	76	85	585	4910	244	0	11	8	51
Brahmanpara	182	701	883	928	1811	182	223	205	143	106	29	18	36	14	59	44	69	128	51	42	75	130	3	14	3	29	0	0	9	4	363	362	314	296	304	0	109	6	2	172	171	56	3	17	26	410	406	385	402	430	330	370	202	0	0	0	0	0	0	0	0	63	63	53	271	2191	14	0	0	5	17
Homna	163	514	677	670	1347	175	190	186	116	83	5	36	45	24	53	40	61	113	36	26	55	85	0	10	0	0	0	0	39	0	290	275	240	234	227	28	121	3	4	84	311	42	44	31	31	256	276	287	290	242	230	291	174	0	0	0	0	0	0	0	0	69	69	34	454	2073	74	0	6	8	20
Muradnagar	490	1550	2040	1961	4001	526	490	454	348	175	52	172	66	37	134	146	201	287	117	132	159	228	7	185	7	0	0	3	140	79	739	744	709	648	631	0	202	18	0	449	595	44	3	62	106	828	837	854	819	726	672	705	322	4	1	0	0	0	0	0	0	109	109	107	658	5180	66	0	23	22	152
Debidwar	672	1679	2351	2461	4812	683	354	173	81	50	322	95	139	0	120	82	57	119	87	74	64	110	0	55	0	27	0	5	52	17	606	596	533	471	457	17	65	72	0	196	311	0	53	61	0	519	520	535	490	467	461	538	606	0	0	1	0	0	0	2	0	120	122	100	499	4647	151	0	52	14	119
Daudkandi	271	1210	1481	1369	2850	338	322	275	215	92	33	60	0	60	93	101	104	96	70	71	55	15	2	250	2	0	0	0	3	2	613	592	605	573	516	35	31	14	0	339	532	241	198	44	54	492	585	610	634	601	585	587	186	0	0	0	0	0	0	0	0	60	60	83	1365	4835	0	0	0	0	53
Chandina	427	1839	2266	1151	3417	300	269	309	196	126	44	49	61	3	60	36	83	117	57	28	63	98	0	14	0	0	0	0	38	1	474	455	591	478	453	3	26	3	0	526	765	116	46	0	0	550	561	614	561	660	500	500	438	0	0	0	0	0	0	1	0	69	70	55	542	5281	162	0	34	12	70
Nangolkot	387	1755	2142	1939	4081	277	232	181	126	85	53	209	101	83	103	90	70	87	93	72	62	73	2	20	2	16	0	0	11	2	366	362	355	282	281	5	0	0	0	499	252	28	166	0	12	478	480	474	492	443	551	377	355	0	0	0	0	0	0	0	0	93	93	84	450	1954	40	0	19	19	52
Meghna	126	305	431	314	745	127	118	116	72	46	15	40	32	16	36	28	23	34	30	25	20	19	1	6	1	0	0	0	16	5	81	96	68	93	89	4	50	2	0	15	99	16	5	0	15	97	83	95	90	80	63	77	113	0	8	0	0	0	0	0	0	17	17	30	275	1664	44	0	3	6	55
Titash	93	448	541	592	1133	140	89	85	63	21	8	29	21	0	14	10	14	16	16	10	3	14	0	1	0	1	0	0	4	1	185	152	139	142	115	13	57	0	0	25	178	59	11	0	5	175	181	182	179	140	157	152	57	0	0	0	0	0	0	0	0	15	15	0	236	1621	6	0	0	8	33
Comilla Sadar South	400	1301	1701	1458	3159	216	222	264	201	183	40	80	97	0	35	57	86	107	27	44	76	110	0	0	0	0	0	0	0	0	352	331	307	319	319	10	74	3	0	0	245	0	0	14	14	393	397	369	364	367	329	391	320	0	0	0	0	0	0	0	0	57	57	0	436	2534	227	0	0	8	63
Monohargonj	290	1469	1759	791	2550	198	198	200	141	98	42	46	66	0	57	70	88	100	81	54	72	99	0	18	0	11	0	1	77	24	528	487	440	457	432	3	79	1	1	53	237	25	52	0	0	379	421	423	411	323	345	340	223	0	0	0	0	0	0	3	0	87	90	85	202	1909	94	0	15	11	12
