thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Panchlaish	21	124	145	152	297	1751	1089	893	1047	11	0	294	90	0	389	633	245	529	398	525	361	661	0	0	0	0	0	0	95	30	631	627	452	379	353	6	77	440	23	383	376	313	885	22	0	1331	1712	1479	1212	808	1004	883	30	0	0	0	0	0	0	0	0	8	8	0	1250	8319	20	0	4	4	0
Rangunia	278	794	1072	1082	2154	292	379	315	225	140	8	143	71	22	51	65	116	177	55	63	111	138	6	108	6	26	0	0	38	16	230	222	215	176	164	8	64	30	0	197	398	338	288	131	138	309	376	381	360	323	298	292	380	1	2	0	0	0	0	0	0	75	75	96	737	3229	291	0	29	11	67
Doublemooring	73	429	502	574	1076	1384	1163	937	783	8	3	133	49	24	359	360	349	472	348	391	257	409	0	1845	0	44	0	2	10	4	425	408	333	235	243	0	57	7	4	615	893	340	1901	0	0	0	10	5	7	0	0	0	124	1	0	0	0	1	1	0	0	15	16	11	1781	9579	164	5	8	8	0
Fatichhari	422	1464	1886	1943	3829	302	283	289	217	62	25	47	0	25	60	80	111	83	44	28	44	73	0	0	0	23	0	1	44	1	767	764	650	623	557	3	3	5	0	39	353	99	205	36	29	690	778	778	713	670	698	670	304	5	2	0	0	1	1	2	0	81	84	73	921	2868	256	0	5	17	76
Hathazari	207	978	1185	957	2142	106	97	65	45	35	10	94	45	15	16	18	23	38	15	13	14	30	3	40	3	1	0	0	15	19	82	79	81	78	72	0	7	20	0	57	157	47	40	18	18	146	153	151	120	109	105	98	121	1	0	0	0	0	0	1	0	85	86	56	529	2023	151	6	30	20	43
Sitakunda	431	834	1265	1282	2547	344	254	210	172	150	2	75	57	9	71	71	98	85	74	63	100	84	0	98	0	1	1	0	38	4	224	242	242	241	223	5	70	59	0	20	82	99	131	3	11	333	366	334	350	338	371	337	272	0	0	0	0	0	0	0	0	46	46	51	345	2958	32	0	0	8	72
Mirsharai	292	1121	1413	1251	2664	416	322	358	205	78	13	76	60	0	62	77	92	115	70	58	68	64	0	0	0	0	0	0	0	0	367	362	382	317	359	0	0	0	0	0	0	0	14	0	1	444	474	473	450	418	447	414	168	0	0	0	0	0	0	0	0	86	86	28	625	2312	7	0	0	2	10
Rawzan	259	711	970	1039	2009	311	205	174	140	19	5	149	85	42	28	30	57	89	28	27	29	55	9	14	9	2	0	0	88	96	331	341	300	322	377	21	101	29	9	169	442	202	249	29	44	367	359	342	347	263	405	319	242	0	0	0	0	0	0	1	0	56	57	23	346	1885	42	0	23	14	44
Sandwip	220	716	936	598	1534	219	201	211	149	126	53	26	15	0	44	58	71	71	46	60	67	69	0	0	0	0	0	0	15	4	363	350	300	280	273	0	10	0	0	210	441	0	0	37	93	349	367	401	376	277	356	338	225	2	0	0	0	0	0	1	0	45	46	51	0	0	192	0	20	9	49
Boalkhali	131	710	841	577	1418	160	156	150	124	13	1	113	52	32	46	64	63	64	47	54	67	68	3	2	3	7	0	2	8	1	79	84	172	156	170	0	0	4	6	4	36	29	31	26	26	175	235	242	213	188	172	140	181	0	0	0	0	0	0	0	0	34	34	41	284	907	47	0	7	2	10
Chandlaish	193	899	1092	569	1661	178	215	193	153	68	15	158	39	64	39	37	60	71	44	41	49	64	9	36	9	10	0	0	51	33	193	173	171	203	176	6	0	9	0	0	207	157	140	27	20	190	181	204	193	211	180	200	176	0	0	0	0	0	0	0	0	50	50	28	625	2593	54	0	4	4	13
Banshkhali	390	1632	2022	2091	4113	328	362	319	263	237	85	195	24	53	191	156	150	133	123	83	102	119	2	7	2	7	0	0	46	2	565	542	518	442	436	2	5	1	0	11	32	15	0	19	15	655	685	712	660	548	545	586	491	4	0	0	0	0	0	1	0	54	55	24	237	2444	87	0	13	11	18
Satkania	264	1371	1635	993	2628	418	279	236	148	235	55	211	35	20	50	44	44	95	37	42	59	113	0	5	0	8	7	7	57	7	337	324	290	257	320	5	2	22	0	62	88	60	74	74	78	385	371	372	500	300	381	313	389	15	0	0	0	0	0	2	0	39	41	50	323	1233	175	0	45	39	181
