thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	163	339	502	521	1023	40	24	21	24	50	5	38	33	0	6	1	2	0	0	0	0	25	2	0	2	0	0	0	16	6	60	60	58	68	62	2	76	2	0	4	15	0	0	0	0	127	126	99	96	106	76	85	121	0	1	3	1	1	2	0	0	23	25	24	26	129	56	1	4	2	0
Gowainghat	473	1272	1745	1405	3150	694	601	449	350	32	336	49	13	38	94	84	198	243	76	62	150	206	2	41	2	27	0	8	61	6	449	467	462	392	364	4	82	0	0	80	53	0	50	39	39	571	617	669	726	592	545	586	411	14	1	0	2	0	2	0	0	58	60	354	200	1364	31	0	19	20	51
Jakiganj	140	453	593	509	1102	77	84	85	59	82	13	3	0	11	17	8	7	26	14	11	7	22	1	29	1	2	0	2	66	24	164	163	174	167	168	2	63	3	5	9	36	8	13	11	24	171	203	226	242	129	201	150	121	1	0	0	0	0	0	0	0	30	30	15	235	808	12	0	2	6	10
Jaintapur	344	869	1213	921	2134	513	360	321	234	52	191	57	0	57	104	156	180	197	98	148	166	189	0	14	0	34	1	9	46	20	57	74	71	72	63	8	31	0	1	24	97	10	30	57	57	77	76	77	86	101	120	98	340	0	0	4	10	3	13	1	2	24	40	34	245	659	5	0	3	1	9
Balaganj	259	888	1147	1117	2264	364	322	314	296	265	21	55	48	3	83	118	140	183	84	177	133	93	0	19	0	2	0	0	96	15	326	319	325	280	278	2	129	1	0	363	246	68	162	114	50	446	447	440	428	454	371	384	455	8	2	0	0	0	0	0	0	46	46	92	1532	3102	117	0	17	11	44
Golapganj	242	684	926	1033	1959	439	344	298	278	144	2	21	0	12	63	129	122	230	33	52	88	97	2	6	2	17	1	0	190	27	408	369	379	356	345	2	92	72	6	82	80	7	332	47	58	493	490	497	505	369	500	407	256	1	0	0	0	1	1	0	0	26	27	85	572	1637	144	0	2	8	28
Sylhet Sadar	433	2115	2548	1438	3986	1646	1073	1268	663	161	44	220	232	15	561	360	343	860	381	511	332	841	3	457	3	12	0	0	61	8	617	561	501	438	632	27	274	463	29	406	706	72	1895	169	218	404	1205	1066	887	569	1208	821	459	9	0	0	0	0	0	0	0	20	20	79	3361	22614	166	15	4	5	56
Biani Bazar	182	567	749	392	1141	90	104	103	88	53	4	50	25	7	22	20	16	40	11	18	13	35	4	7	4	1	0	0	14	2	260	3689	261	214	223	8	65	4	0	0	150	15	2129	17	6	180	289	288	291	243	229	261	135	0	0	1	1	0	1	0	0	40	41	7	980	4381	12	0	10	10	23
Kanaighat	213	1070	1283	891	2174	416	278	554	244	99	21	38	0	51	73	65	75	125	61	54	69	128	2	21	2	11	0	7	35	7	408	343	337	403	310	7	204	1	0	5	107	11	172	48	67	326	364	411	356	412	451	331	157	2	0	0	0	0	0	0	0	51	51	50	365	2327	168	0	12	9	35
Biswanath	199	691	890	681	1571	99	101	103	76	78	20	39	44	40	24	26	40	23	13	19	27	33	0	0	0	0	0	0	6	1	136	137	151	154	154	0	35	0	0	0	92	0	36	0	0	185	209	216	203	191	204	196	201	2	1	0	1	0	1	0	0	30	31	13	211	760	48	0	5	7	13
Companiganj	368	607	975	1151	2126	332	215	149	48	1	246	42	2	0	50	9	25	85	34	9	23	68	0	0	0	0	0	0	3	1	120	126	110	85	91	1	52	0	0	0	10	0	2	0	0	181	196	193	167	151	95	115	276	0	0	0	4	0	4	0	0	12	16	152	88	377	24	0	9	3	3
South Shurma	287	943	1230	725	1955	188	166	123	105	82	58	64	42	8	32	45	37	65	25	31	35	32	2	8	2	3	0	0	53	10	301	241	241	227	214	8	128	0	0	89	127	35	13	21	30	277	242	231	241	207	199	151	257	0	0	0	2	0	2	0	13	26	41	106	231	1016	163	2	16	9	40
