thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Naogaon Sadar	216	418	634	632	1266	505	523	420	290	46	6	74	114	77	81	76	131	136	92	76	86	120	7	72	7	0	0	0	72	24	242	267	264	226	277	2	0	0	0	79	272	41	87	85	39	275	293	287	298	203	390	300	158	0	0	0	0	0	0	0	0	30	30	48	648	5670	114	0	0	13	57
Mohadebpur	256	575	831	773	1604	200	206	173	96	51	1	64	141	29	41	21	56	109	38	14	55	107	5	5	5	0	0	0	23	17	157	176	185	205	189	7	68	5	0	71	176	70	31	188	33	175	243	231	234	243	215	196	257	0	0	0	0	0	0	0	0	51	51	51	351	2960	29	0	0	2	24
Manda	348	599	947	995	1942	542	493	438	329	62	9	156	0	148	180	66	120	256	176	63	120	205	5	85	5	31	0	2	91	17	98	107	107	99	94	31	0	21	18	133	430	429	49	164	152	73	75	75	64	105	63	49	284	0	0	0	0	0	0	0	0	58	58	65	1203	4871	94	0	16	4	25
Badalgachhi	121	600	721	148	869	233	260	164	133	28	8	19	18	19	72	68	57	130	53	34	48	81	0	4	0	0	0	0	61	8	218	241	204	212	180	0	39	0	0	47	68	0	140	13	24	124	190	184	183	260	132	135	109	0	1	0	0	1	1	0	0	34	35	40	640	3199	433	0	33	2	15
Rani Nagar	156	412	568	459	1027	145	141	120	119	76	14	50	47	7	27	33	46	70	24	36	47	70	0	19	0	0	0	0	102	64	253	233	234	204	193	14	57	4	8	267	294	0	104	4	4	200	263	260	248	280	250	240	187	0	0	0	0	0	0	2	0	43	45	29	743	2765	89	2	14	9	20
Patnitola	159	506	665	647	1312	170	159	118	73	44	8	53	112	10	18	16	73	104	17	15	72	94	0	17	0	8	0	0	79	25	224	213	221	209	199	15	177	0	0	56	267	7	51	49	63	198	252	258	270	278	233	244	211	1	0	1	2	1	3	2	0	27	32	80	424	3743	117	0	21	10	47
Atrai	220	414	634	610	1244	127	181	143	90	39	2	49	95	0	14	26	38	66	14	26	38	66	0	0	0	0	0	0	73	13	272	278	241	239	243	4	71	0	0	24	89	0	0	0	5	263	273	301	311	270	253	281	185	0	0	0	0	0	0	1	0	39	40	56	63	1831	128	0	1	8	23
Dhamoirhat	122	409	531	533	1064	225	251	177	123	32	9	53	41	9	29	32	45	46	26	13	45	45	0	5	0	0	0	0	24	1	127	116	103	112	104	1	0	0	0	0	132	25	7	40	21	128	122	139	131	97	103	121	110	0	0	0	0	0	0	0	0	52	52	53	606	1932	102	8	36	17	23
Niamatpur	151	405	556	601	1157	145	181	137	114	71	4	48	43	8	25	19	38	80	16	19	38	41	2	2	2	10	0	1	47	10	154	151	158	139	108	3	8	16	2	41	132	31	69	35	10	145	168	173	137	105	173	154	166	0	0	0	0	0	0	0	0	21	21	33	614	2192	50	0	11	2	22
Porsa	122	244	366	346	712	73	101	74	52	51	23	12	0	17	28	24	26	31	29	25	26	32	0	2	0	2	0	0	17	2	152	151	147	131	140	4	68	0	0	7	69	9	14	6	47	163	173	193	159	146	147	190	132	0	0	0	0	0	0	0	0	23	23	18	205	1637	89	0	5	3	15
Sapahar	196	307	503	598	1101	75	61	70	41	66	45	6	0	6	6	4	15	33	2	4	7	27	0	0	0	1	0	0	26	7	169	175	163	158	165	15	49	8	0	81	171	1	70	7	7	178	203	205	221	164	160	149	182	4	0	1	0	0	0	0	0	28	28	53	97	948	65	0	0	4	14
