thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	203	524	727	352	1079	345	319	248	185	100	14	24	0	14	74	72	84	105	69	69	84	90	0	0	0	6	0	0	48	9	216	228	252	188	185	12	78	1	0	55	313	25	16	55	157	255	262	243	256	339	244	258	164	0	0	0	0	0	0	1	0	49	50	44	1023	4667	115	0	8	10	47
Sherpur	377	538	915	1258	2173	293	336	250	316	34	101	43	104	9	65	55	78	142	58	60	78	150	1	54	1	39	0	5	184	94	230	258	249	214	223	89	12	6	0	48	194	20	138	155	17	316	324	324	362	407	386	361	280	2	0	0	0	0	0	0	0	63	63	126	304	3709	92	1	10	5	74
Shibganj	467	1103	1570	572	2142	559	609	530	667	55	153	43	117	39	109	95	173	210	109	95	168	217	0	142	0	3	0	0	202	67	277	273	242	201	200	6	129	0	0	383	596	436	159	0	337	367	300	292	281	440	268	284	370	0	0	0	0	0	0	0	0	75	75	106	1160	7527	379	0	52	0	64
Dhunot	418	523	941	967	1908	280	413	321	253	64	132	59	66	35	38	56	68	143	38	56	68	143	2	147	2	22	0	1	14	8	149	140	122	110	125	9	1	0	0	204	563	7	304	73	34	169	175	150	159	160	194	170	319	1	0	0	0	2	2	1	0	78	81	110	450	4447	264	1	45	9	56
Dupchanchia	151	668	819	308	1127	196	104	89	54	3	25	20	57	41	41	26	38	42	41	26	38	42	0	230	0	0	0	0	71	7	148	157	170	187	153	14	93	1	0	14	135	0	29	112	112	187	186	173	185	205	231	171	105	0	0	0	0	0	0	0	0	44	44	38	166	2267	75	0	18	1	9
Nandigram	140	284	424	488	912	84	32	12	11	1	42	17	56	0	1	2	5	8	0	0	0	1	0	14	0	0	0	0	12	0	131	126	121	92	112	29	66	0	0	18	78	0	6	25	0	146	145	153	150	129	151	156	115	0	0	0	0	0	0	0	0	25	25	10	352	1064	136	0	0	5	0
Adamdighi	180	333	513	504	1017	209	215	182	144	33	20	5	0	2	19	18	44	48	40	34	24	46	7	9	7	2	0	8	18	3	156	176	155	141	131	13	122	15	0	130	177	70	23	53	184	149	167	200	180	201	205	185	142	0	0	0	0	0	0	0	0	38	38	47	89	1573	123	0	1	5	21
Bogra Sadar	399	664	1063	1041	2104	341	558	332	166	62	32	135	203	69	120	53	69	62	119	56	69	62	2	47	2	34	0	0	129	72	317	288	279	363	334	0	0	11	0	40	191	0	43	111	111	391	433	450	457	535	715	406	432	0	0	0	0	0	0	0	0	68	68	127	473	3702	259	1	7	8	80
Kahaloo	240	343	583	861	1444	318	269	219	150	25	34	37	120	11	19	30	41	67	27	15	36	65	2	124	2	0	0	0	108	36	133	125	141	137	131	33	23	8	1	200	573	185	397	11	10	166	166	164	152	172	165	162	204	14	0	0	0	0	0	0	0	69	69	67	831	3872	716	11	21	9	25
Gabtali	352	700	1052	867	1919	598	469	353	213	125	36	9	0	4	37	52	76	144	70	50	78	138	0	204	0	33	0	1	164	72	250	244	255	235	262	43	39	5	0	470	440	82	101	2	2	295	292	299	318	368	396	275	310	0	0	2	0	0	0	0	0	83	83	105	495	4281	78	0	0	14	66
Sonatola	237	615	852	347	1199	208	220	211	198	57	24	18	0	26	124	96	125	191	126	98	118	184	4	32	4	0	0	0	84	41	591	562	578	529	494	15	245	2	0	287	274	333	315	43	62	604	603	621	609	1476	369	406	127	1	0	0	0	3	3	0	0	33	36	153	919	3662	258	0	46	5	95
Shajahanpur	309	513	822	599	1421	329	268	206	186	35	36	46	131	10	39	52	50	75	39	52	50	75	0	69	0	2	0	0	122	46	202	146	231	222	192	11	13	5	0	22	255	2	30	7	18	359	379	421	347	364	365	317	219	0	0	0	0	0	0	0	0	43	43	62	447	4597	220	9	13	8	88
