thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Dherai	295	619	914	1160	2074	138	152	151	147	229	35	80	30	7	22	21	64	94	15	19	44	92	1	19	1	0	0	1	39	10	263	275	253	238	255	12	185	1	3	677	43	22	19	2	372	333	402	382	846	369	367	330	375	0	0	0	4	2	6	0	0	34	40	70	315	1167	151	0	8	9	44
Sunamganj Sadar	260	688	948	938	1886	266	293	240	220	75	100	113	38	67	280	254	118	118	252	219	85	123	2	41	2	3	0	11	92	34	236	229	220	196	232	6	144	5	2	33	258	54	118	79	178	326	371	351	349	222	364	254	326	6	3	1	1	5	6	1	0	28	35	29	110	1343	77	0	10	7	42
Dharmapasa	302	753	1055	1060	2115	186	220	194	170	294	49	59	15	7	74	79	99	121	64	67	83	100	1	15	1	0	0	0	20	0	272	280	269	281	243	30	191	2	0	33	223	45	24	15	12	410	398	400	423	382	384	366	400	0	1	1	2	1	3	0	1	29	33	79	93	2060	181	0	6	9	33
Sulla	106	313	419	526	945	206	223	163	109	73	3	7	3	8	44	87	90	87	53	90	90	91	0	75	0	0	0	0	11	1	96	94	98	81	81	2	31	0	2	74	46	40	4	8	8	120	123	110	124	78	137	107	97	0	0	0	2	0	2	0	0	18	20	5	155	619	0	0	5	4	7
Tahirpur	347	623	970	915	1885	438	257	240	246	215	140	9	5	0	101	114	116	130	77	86	97	113	3	3	3	0	0	0	14	0	280	259	196	176	199	1	67	0	12	39	224	165	0	21	2	288	355	332	299	324	302	267	350	0	0	0	5	1	6	0	1	28	35	81	346	1119	99	0	7	10	28
Chhatak	386	2524	2910	2903	5813	225	182	141	107	293	16	50	29	0	79	80	94	140	56	66	102	91	15	0	15	0	0	0	11	1	436	426	390	388	401	25	83	4	0	5	330	60	38	50	58	448	492	488	466	290	424	462	379	0	0	0	0	1	1	1	1	24	27	39	117	2060	437	0	45	38	90
Jogonnathpur	225	678	903	678	1581	117	146	138	142	152	49	40	26	0	33	58	66	82	39	58	66	82	0	0	0	0	0	0	90	44	265	282	259	248	213	20	183	0	0	126	138	0	140	22	20	299	303	283	277	275	336	268	266	1	0	4	3	4	7	0	3	43	53	46	194	2264	0	0	0	0	0
Jamalganj	191	507	698	757	1455	143	158	153	149	119	67	29	7	15	34	54	69	86	34	54	69	87	0	13	0	8	0	0	45	21	319	339	324	377	475	1	189	0	0	62	151	0	47	70	223	138	131	121	138	83	105	94	230	14	0	0	0	0	0	0	0	18	18	48	71	1559	107	0	25	5	22
Bishwamvarpur	142	584	726	689	1415	191	222	171	134	81	51	26	9	16	25	39	46	96	23	31	47	83	0	35	0	0	0	0	42	6	115	121	119	115	107	11	112	0	0	0	258	0	7	58	16	86	123	134	125	124	122	99	167	3	0	0	2	1	3	0	0	13	16	37	94	841	106	0	3	2	16
Dowara Bazar	423	892	1315	1254	2569	751	730	660	579	312	94	68	41	0	243	276	339	346	236	276	330	339	0	0	0	0	0	0	40	7	387	355	329	301	270	30	34	1	0	0	158	155	164	0	12	331	376	372	365	502	379	401	432	0	0	0	0	0	0	2	1	44	47	32	54	1653	0	0	0	8	32
Sadar (South)	282	593	875	773	1648	235	221	137	120	185	6	50	7	16	9	24	35	65	15	23	17	34	7	40	7	0	0	0	30	4	199	183	197	161	231	2	103	0	0	151	92	19	29	16	16	253	258	263	257	302	222	184	247	3	0	2	3	3	6	1	1	51	59	11	119	1823	91	0	4	8	52
