thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Durgapur	177	138	315	900	1215	259	237	192	155	14	3	36	98	0	50	48	41	79	50	48	36	59	2	20	2	1	0	0	30	7	37	49	99	99	91	3	108	0	2	34	137	79	31	44	99	113	134	114	140	97	154	132	151	0	3	0	0	0	0	1	0	60	61	84	126	2550	1	0	0	4	23
Poba (Sadar)	318	644	962	695	1657	392	313	305	145	36	4	124	126	30	76	72	68	107	73	71	71	60	0	0	0	0	0	0	31	7	112	130	104	119	118	11	12	0	0	42	214	0	28	0	0	139	143	137	141	182	134	111	262	0	0	0	0	0	0	0	0	44	44	82	486	2408	74	0	7	2	20
Mohanpur	197	459	656	376	1032	240	261	161	245	14	7	58	104	6	9	49	44	69	9	49	44	69	0	35	0	13	0	0	22	13	88	124	85	102	99	19	120	2	0	277	444	0	599	32	41	90	135	132	113	151	119	114	183	0	0	0	0	0	0	0	0	41	41	64	1498	5673	162	2	27	1	20
Puthiya	142	500	642	643	1285	229	226	159	71	16	6	42	100	0	6	11	17	39	3	8	9	31	0	0	0	1	0	0	39	14	96	118	110	93	104	4	137	3	0	26	70	0	0	74	74	69	76	98	88	80	86	85	164	0	0	0	1	0	1	0	0	41	42	63	63	1158	213	2	17	6	109
Bagmara	299	850	1149	1075	2224	523	467	333	292	65	6	90	165	13	72	62	79	85	68	60	73	84	0	0	0	0	0	0	126	47	222	227	201	190	207	50	263	7	1	665	471	45	331	52	56	222	220	214	204	219	234	191	242	0	0	0	0	0	0	0	0	55	55	119	1147	6730	952	0	18	13	86
Charghat	204	505	709	648	1357	214	143	125	64	6	2	61	69	4	20	13	21	28	9	7	17	24	2	8	2	3	0	0	14	7	48	35	31	39	46	5	26	0	0	68	80	0	56	0	6	35	43	45	51	45	38	18	138	0	0	0	0	0	0	0	0	36	36	84	149	1083	117	0	2	9	30
Boalia	492	2235	2727	2330	5057	2113	1620	1707	1797	0	0	174	151	249	497	483	233	231	315	319	225	206	4	97	4	23	0	7	21	0	272	302	294	257	299	8	71	152	29	218	302	430	508	319	263	585	544	577	593	354	529	360	325	0	0	0	0	0	0	0	0	7	7	87	5326	18736	170	0	11	0	0
Tanore	145	391	536	520	1056	129	176	123	91	26	33	39	60	0	26	22	46	45	27	22	45	45	0	0	0	0	0	0	8	3	147	148	113	117	121	18	93	10	1	8	159	0	141	0	0	100	97	106	98	77	87	76	158	0	0	0	0	0	0	1	0	35	36	55	231	1861	54	0	28	8	15
Godagari	340	889	1229	1224	2453	372	351	249	210	25	89	90	57	0	79	88	88	59	64	71	68	59	2	39	2	12	0	0	24	6	192	169	146	152	108	16	120	1	0	0	301	0	68	65	177	194	201	183	201	252	185	182	194	0	0	1	0	0	0	0	0	54	54	65	393	2782	185	0	11	9	32
Bagha	171	500	671	452	1123	323	263	237	153	18	0	45	90	4	37	34	52	149	37	34	52	147	0	18	0	2	0	0	66	11	65	79	149	184	184	3	34	4	0	3	120	0	5	12	41	162	198	217	221	134	170	214	153	0	0	0	0	0	0	0	0	37	37	59	430	2234	16	2	3	1	20
