thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	102	292	394	414	808	21	7	4	3	27	5	29	25	0	12	3	1	2	0	0	0	2	0	9	0	0	0	0	30	22	104	111	99	92	97	1	0	0	0	3	25	0	1	0	0	98	106	126	140	136	117	93	92	0	0	1	0	2	2	0	0	18	20	23	68	676	106	0	4	2	4
Gowainghat	405	1377	1782	1788	3570	446	340	267	214	4	285	123	0	122	124	46	90	145	123	46	90	122	2	189	2	17	0	2	24	10	504	472	470	430	494	5	147	0	0	116	305	4	142	122	122	627	586	584	596	722	751	805	444	1	0	1	0	0	0	1	1	61	63	56	244	2817	45	0	7	7	23
Jakiganj	185	508	693	651	1344	324	223	199	159	117	25	41	25	49	59	50	62	61	59	50	62	61	6	31	6	1	0	0	102	58	367	335	341	297	269	0	4	1	7	16	293	5	123	40	45	314	388	390	374	314	309	257	208	0	0	0	2	0	2	1	0	58	61	32	568	2519	60	0	21	3	11
Jaintapur	291	780	1071	1093	2164	555	480	346	310	35	148	75	28	14	141	105	161	165	149	105	148	144	7	45	7	32	0	0	17	10	51	36	31	27	34	3	53	0	14	23	167	82	233	38	38	23	22	19	16	16	12	12	286	0	0	0	0	4	4	0	1	27	32	53	601	2073	130	0	15	4	13
Balaganj	309	647	956	920	1876	606	436	397	277	165	10	14	0	12	181	88	114	167	141	73	89	140	0	40	0	25	0	6	124	34	377	367	349	304	296	17	52	3	3	183	485	126	247	32	37	416	409	416	420	406	408	377	278	0	0	0	0	0	0	0	0	58	58	53	2579	4618	45	0	10	9	28
Golapganj	317	633	950	873	1823	489	520	257	197	113	10	34	0	3	25	96	115	154	14	57	116	148	7	88	7	8	0	1	94	26	419	392	361	366	316	5	29	75	29	125	433	29	224	22	22	484	476	468	462	436	388	355	198	1	1	0	0	1	1	0	0	56	57	92	950	3472	93	0	3	6	48
Sylhet Sadar	296	945	1241	1100	2341	1349	761	627	789	84	0	125	225	67	423	586	460	310	424	473	444	373	1	479	1	0	0	3	104	21	683	609	550	532	436	43	311	187	37	1424	560	206	2561	334	261	763	937	849	779	932	831	582	269	3	4	0	0	0	0	0	0	33	33	77	904	10953	118	0	0	6	32
Biani Bazar	181	516	697	358	1055	364	254	198	115	38	3	47	16	2	32	39	68	66	27	32	49	47	1	45	1	1	0	0	11	5	214	234	224	214	228	15	15	0	0	550	303	31	19	0	0	231	236	236	248	213	224	229	99	0	0	0	0	0	0	0	1	45	46	13	713	3584	2	0	10	11	18
Kanaighat	231	809	1040	1057	2097	391	282	283	285	142	6	23	0	25	104	119	166	235	97	115	161	232	20	111	20	13	0	12	21	4	473	450	452	431	431	5	50	3	0	85	318	10	196	50	56	470	497	504	490	455	526	479	164	0	0	0	0	0	0	0	0	57	57	43	1343	3782	92	0	15	8	32
Biswanath	203	457	660	610	1270	144	176	158	120	95	7	41	33	0	74	82	99	112	78	88	87	105	0	0	0	0	0	0	20	4	241	263	266	230	259	5	6	4	0	0	301	6	38	88	41	269	270	273	292	249	318	284	179	1	0	2	2	4	6	0	0	27	33	51	319	1196	56	0	1	3	20
Companiganj	225	490	715	1034	1749	373	252	223	128	4	156	75	2	0	39	41	52	114	39	41	52	114	0	0	0	0	0	0	23	12	164	162	153	141	129	0	0	0	0	25	84	66	20	13	13	166	181	174	170	173	171	146	237	0	0	0	4	0	4	0	2	11	17	22	100	1853	15	0	7	3	10
South Shurma	218	849	1067	557	1624	406	341	297	156	62	12	5	3	6	42	53	81	135	37	32	65	114	3	93	3	7	0	1	65	44	293	278	267	247	277	24	4	0	0	224	350	51	83	91	172	277	261	295	247	240	280	273	155	0	0	0	0	0	0	0	0	27	27	97	205	2646	229	0	24	13	51
