thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Adarsho Sadar	433	1627	2060	1413	3473	837	1008	1112	714	100	45	109	125	3	173	134	219	313	116	128	101	260	57	18	57	16	0	0	94	32	580	548	588	492	548	2	134	159	40	111	393	10	1121	164	164	1151	1674	1397	1226	1032	1179	839	612	123	1	0	0	0	0	1	1	68	70	123	543	5214	85	0	45	6	36
Chouddagram	431	1333	1764	1784	3548	287	298	336	264	175	10	148	0	25	70	88	126	146	46	66	113	138	0	16	0	2	0	1	13	0	674	635	652	586	581	20	110	6	3	56	390	52	169	27	27	757	864	854	871	738	790	787	464	0	0	0	0	0	0	0	0	77	77	89	425	2407	81	0	73	17	33
Barura	430	1304	1734	1699	3433	333	252	183	129	176	53	27	0	23	82	80	90	90	26	47	61	80	0	5	0	22	0	0	77	4	395	382	394	330	321	14	135	5	0	71	187	107	69	20	20	459	506	525	434	433	481	420	341	0	0	0	0	0	0	0	0	58	58	57	603	3156	236	0	6	4	36
Laksham	261	678	939	875	1814	369	226	219	161	86	45	68	59	6	170	274	79	63	151	128	78	67	0	0	0	0	0	0	59	3	368	366	365	306	313	7	28	56	4	61	465	150	58	126	102	422	425	439	392	355	465	351	252	0	0	0	0	0	0	0	0	46	46	26	241	1897	433	0	0	7	56
Burichong	390	1188	1578	1510	3088	375	310	332	203	144	49	141	130	56	90	92	151	234	81	47	85	203	3	16	3	35	0	0	104	53	680	649	626	572	536	6	59	51	0	450	743	100	414	49	62	736	664	561	679	622	687	643	333	2	0	0	2	0	2	0	1	51	54	111	670	4874	903	16	8	19	51
Brahmanpara	233	715	948	938	1886	206	238	207	157	117	26	67	54	13	62	74	75	128	61	62	71	142	4	22	4	34	0	2	25	7	366	345	294	285	282	6	155	11	1	40	276	95	39	27	35	398	443	438	413	359	427	421	229	0	0	0	0	0	0	0	0	46	46	62	412	2758	18	0	0	10	8
Homna	196	511	707	664	1371	164	195	181	131	90	6	56	50	30	52	47	60	103	47	34	47	77	0	18	0	0	0	0	30	0	252	245	236	223	224	12	95	14	0	25	188	41	45	30	30	247	270	288	286	210	222	270	213	3	0	0	3	0	3	1	0	55	59	32	344	1538	81	0	7	7	25
Muradnagar	505	1438	1943	1747	3690	466	428	356	287	150	35	159	62	37	132	113	216	262	127	105	204	252	3	123	3	0	0	0	46	13	781	730	668	610	590	19	167	12	42	473	322	52	134	70	103	798	831	834	761	617	694	720	339	0	0	0	0	0	0	0	0	84	84	84	614	4508	61	0	36	22	176
Debidwar	850	1483	2333	2322	4655	546	419	349	201	189	89	161	149	0	68	57	79	158	70	43	73	127	21	67	21	21	0	5	56	28	531	509	464	391	390	10	241	74	0	161	293	98	38	35	33	491	554	515	506	417	538	485	605	0	1	1	1	0	1	1	0	93	95	152	380	4012	185	0	47	12	119
Daudkandi	379	1203	1582	1335	2917	297	253	275	237	97	31	90	2	62	98	96	130	127	80	93	104	102	5	17	5	0	0	0	48	7	585	577	572	552	507	5	55	14	0	187	467	153	135	81	85	522	565	576	546	512	578	550	235	0	0	0	0	0	0	0	0	43	43	0	1048	3932	220	0	0	0	66
