thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Durgapur	200	168	368	831	1199	300	317	234	143	6	1	60	94	1	66	61	34	104	54	49	26	71	0	0	0	0	0	0	46	15	33	44	159	133	113	31	150	1	0	95	187	92	30	43	102	152	144	134	133	97	114	101	161	2	0	0	0	2	2	1	0	62	65	128	178	3421	4	0	4	4	29
Poba (Sadar)	237	632	869	638	1507	364	278	298	142	33	9	105	126	0	54	58	66	105	59	57	65	71	0	0	0	0	0	0	50	9	98	90	119	116	117	5	0	0	0	41	264	11	40	11	0	133	145	117	130	196	112	116	255	1	1	0	1	1	2	0	0	106	108	94	186	2979	133	0	21	3	492
Mohanpur	168	495	663	340	1003	267	275	194	146	12	2	76	110	9	22	28	60	103	22	28	60	103	1	100	1	31	0	13	34	6	90	85	78	78	84	19	104	0	0	288	588	0	635	40	40	92	150	135	129	139	116	128	200	1	1	0	0	0	0	0	0	61	61	89	985	4639	134	0	21	6	19
Puthiya	173	415	588	660	1248	275	231	183	92	13	7	39	115	0	7	13	17	53	4	9	10	41	0	0	0	0	0	0	41	10	100	106	126	98	111	20	90	2	0	88	232	0	0	67	85	97	132	140	130	134	141	114	174	1	0	0	1	0	1	0	0	75	76	103	78	1464	191	0	12	5	63
Bagmara	354	744	1098	1156	2254	540	410	375	290	62	4	136	140	25	89	66	79	82	87	73	80	82	0	17	0	8	0	0	106	36	219	211	213	198	236	15	160	6	1	154	516	57	480	58	71	207	239	240	218	191	214	191	326	0	0	0	0	0	0	0	0	111	111	186	1197	6624	898	0	33	22	84
Charghat	211	425	636	654	1290	203	189	159	80	16	2	70	97	4	11	9	22	34	4	8	24	32	2	6	2	11	0	0	28	11	22	24	38	25	26	10	44	0	0	52	91	0	95	0	4	15	27	26	30	13	30	27	185	0	0	0	3	1	4	0	0	67	71	104	247	1833	244	2	1	2	40
Boalia	443	2159	2602	2077	4679	2061	1599	1759	1799	0	0	183	176	220	379	402	288	323	327	266	269	271	8	70	8	8	0	0	0	0	263	270	267	273	274	10	217	149	45	1374	298	104	505	331	286	638	595	614	553	315	547	355	359	0	0	0	0	0	0	0	0	5	5	86	4999	18767	172	0	11	0	0
Tanore	131	374	505	556	1061	114	126	129	69	24	30	52	58	0	39	36	52	71	32	40	53	80	0	3	0	0	0	0	6	3	122	117	99	89	111	16	103	8	0	0	317	58	148	96	0	112	112	105	103	107	110	83	164	0	0	0	0	0	0	0	0	55	55	58	490	2729	84	2	26	8	12
Godagari	233	1366	1599	721	2320	369	282	240	219	52	26	92	74	0	76	81	95	95	67	79	94	95	6	93	6	24	0	0	26	3	175	134	162	123	126	58	109	0	0	0	283	0	72	112	216	220	217	197	201	238	199	184	216	0	5	0	2	0	2	0	0	52	54	53	242	2539	161	0	22	9	38
Bagha	164	554	718	459	1177	205	149	147	86	15	3	47	135	4	16	13	19	77	16	12	17	60	0	14	0	7	2	0	65	8	44	60	128	131	109	9	0	6	0	2	143	0	4	4	19	133	164	153	142	101	125	169	183	0	0	1	1	0	1	0	0	91	92	101	426	2037	19	1	1	5	19
