thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Naogaon Sadar	147	407	554	635	1189	506	466	435	307	74	15	57	131	30	104	99	123	164	103	94	129	149	1	79	1	0	0	0	92	23	216	248	255	233	243	31	91	0	0	88	384	0	316	55	71	244	266	255	266	213	273	252	215	0	0	0	0	1	1	0	0	61	62	88	643	6459	116	0	7	14	44
Mohadebpur	247	604	851	853	1704	183	225	183	112	69	3	65	146	0	38	29	63	100	34	20	56	101	3	13	3	0	0	0	15	1	175	172	197	182	228	23	97	7	0	46	165	117	34	130	2	207	233	243	216	190	192	200	283	5	0	0	0	0	0	0	0	55	55	44	356	3158	18	0	0	1	36
Manda	267	677	944	938	1882	448	534	496	424	55	20	249	132	160	188	64	120	268	192	64	124	202	3	52	3	15	0	3	53	16	120	107	113	133	128	62	92	39	8	244	457	192	194	181	176	80	113	109	111	123	89	90	298	4	4	0	0	0	0	0	0	118	118	86	1131	5154	298	15	16	4	28
Badalgachhi	116	588	704	185	889	287	232	208	164	43	0	28	51	19	70	79	98	78	12	22	29	24	0	3	0	27	0	1	47	4	217	210	209	194	185	5	43	0	0	3	74	5	208	25	44	146	202	192	189	283	168	150	122	2	4	0	1	0	1	1	0	64	66	99	767	3550	400	0	34	2	11
Rani Nagar	160	404	564	528	1092	126	164	142	118	60	13	32	69	3	21	30	56	96	25	28	43	78	3	35	3	6	0	0	81	49	246	235	225	176	181	14	0	3	0	228	462	0	122	43	12	181	293	240	229	244	269	207	174	0	0	0	0	0	0	1	0	53	54	63	372	2757	85	0	14	9	20
Patnitola	118	519	637	669	1306	168	161	115	71	34	3	5	0	10	22	12	35	81	25	15	39	76	0	56	0	32	0	7	78	20	208	189	175	172	152	12	180	0	0	48	288	15	50	34	56	197	243	234	233	208	214	166	138	2	2	3	4	2	6	0	1	45	52	130	536	4066	103	0	27	14	37
Atrai	189	480	669	570	1239	221	297	308	163	50	7	62	82	0	61	66	86	127	61	65	95	128	0	0	0	0	0	0	84	9	240	256	227	216	265	18	73	0	0	25	121	19	19	26	20	278	303	323	310	252	267	213	177	0	0	0	0	2	2	0	0	77	79	75	49	2494	90	0	2	7	28
Dhamoirhat	121	428	549	539	1088	201	175	157	142	40	2	43	34	24	30	40	37	47	22	21	37	49	0	0	0	0	0	0	25	0	125	126	114	116	101	16	97	0	0	0	287	49	13	22	24	112	151	148	123	122	118	128	112	0	0	0	0	1	1	0	0	47	48	45	840	4597	111	10	34	17	23
Niamatpur	119	378	497	630	1127	126	133	158	86	57	7	32	35	14	24	20	42	61	19	20	43	42	1	1	1	3	0	0	50	3	132	131	140	132	115	30	107	37	1	50	187	24	58	33	14	105	133	139	103	83	134	123	131	0	0	0	0	0	0	0	0	33	33	44	651	2701	69	0	11	2	27
Porsa	102	301	403	426	829	80	118	73	64	60	21	11	0	16	27	24	24	23	27	23	22	21	0	4	0	3	0	0	13	5	132	123	124	111	103	9	85	2	0	15	72	19	108	16	42	140	141	156	160	156	147	174	118	0	0	0	0	0	0	0	0	29	29	34	236	2318	81	0	5	5	12
Sapahar	173	327	500	677	1177	46	80	93	40	75	22	5	0	4	5	3	2	26	4	2	1	21	0	3	0	0	0	0	40	9	119	117	129	104	122	2	140	10	0	8	75	0	80	1	2	139	136	156	140	114	95	91	146	3	1	0	2	0	2	0	1	40	43	103	125	1546	62	0	6	4	14
