thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Naogaon Sadar	146	612	758	704	1462	221	165	173	141	28	15	62	79	41	62	61	69	83	54	25	42	46	1	82	1	0	0	9	5	23	205	231	216	211	175	18	98	0	25	126	31	334	276	35	85	239	266	283	276	217	231	263	130	0	0	0	0	0	0	0	0	51	51	57	283	3263	209	1	33	20	53
Mohadebpur	231	668	899	877	1776	210	212	195	158	81	10	53	120	6	28	16	35	71	26	16	38	65	0	13	0	0	0	0	37	12	200	191	218	222	211	12	69	12	0	68	15	160	52	95	47	128	262	247	269	316	322	238	264	5	0	0	0	1	1	2	0	53	56	54	126	1435	21	0	0	0	31
Manda	255	706	961	992	1953	483	574	434	383	76	9	230	134	142	183	95	115	165	180	89	110	129	3	30	3	4	0	0	57	23	150	137	169	173	174	9	117	34	0	115	490	131	278	113	147	82	186	177	174	173	158	132	449	5	2	0	0	0	0	0	0	57	57	72	422	2968	280	0	22	7	32
Badalgachhi	110	655	765	247	1012	183	64	86	64	43	3	50	38	9	13	18	28	22	27	13	35	25	0	0	0	0	0	0	44	3	223	234	247	205	240	12	33	0	0	0	0	0	1	7	3	164	207	207	202	140	158	154	134	3	1	0	0	0	0	0	0	26	26	6	213	641	0	0	0	0	9
Rani Nagar	179	425	604	627	1231	129	123	108	97	74	2	37	47	1	21	22	27	50	14	18	24	34	0	9	0	4	0	0	43	15	226	220	207	172	170	2	88	0	0	28	38	10	20	35	3	229	280	301	315	299	911	545	160	2	1	0	0	0	0	0	0	30	30	42	165	937	89	0	10	8	20
Patnitola	138	478	616	704	1320	152	125	125	70	39	9	13	0	13	47	30	30	52	36	36	33	66	5	19	5	32	1	7	73	24	200	196	210	197	177	5	74	0	0	144	49	0	0	36	65	203	233	195	215	160	221	205	168	0	0	2	1	0	1	1	0	20	22	165	291	1309	62	0	15	11	49
Atrai	176	432	608	622	1230	195	288	243	142	45	6	47	66	0	21	36	65	87	21	36	52	60	0	0	0	0	0	0	71	8	198	240	209	180	170	5	217	0	0	65	8	17	77	0	0	0	0	0	0	0	0	0	137	2	0	0	0	0	0	0	0	22	22	11	90	1247	42	0	0	8	31
Dhamoirhat	87	470	557	543	1100	136	218	179	103	42	11	45	31	0	44	48	47	57	28	21	40	40	0	1	0	0	0	0	10	0	126	138	119	117	96	2	174	1	0	47	181	0	27	12	28	124	152	165	136	155	154	114	106	0	0	0	0	0	0	0	0	38	38	100	357	2036	97	6	22	11	29
Niamatpur	76	569	645	817	1462	115	154	159	96	42	6	55	50	0	24	17	22	52	28	14	25	48	1	3	1	2	0	0	41	3	122	140	131	112	101	5	119	27	0	22	106	12	45	11	45	98	121	136	135	103	100	128	153	5	5	0	0	0	0	0	0	25	25	63	547	1660	73	0	13	3	25
Porsa	82	387	469	444	913	68	72	65	57	66	14	14	0	17	30	25	24	20	31	26	24	21	0	12	0	2	0	0	17	2	127	137	129	100	87	7	106	8	0	6	4	2	5	6	38	131	125	123	128	116	94	201	115	0	0	0	0	0	0	0	0	16	16	24	81	778	83	0	7	5	14
Sapahar	133	410	543	714	1257	41	71	50	29	57	23	13	0	11	10	9	4	16	9	8	2	20	0	1	0	0	0	0	30	5	132	118	140	129	116	26	125	14	0	55	77	0	35	2	14	25	152	185	148	148	155	136	145	0	0	1	3	0	3	1	0	22	26	136	93	815	92	0	5	5	14
