thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	87	315	402	392	794	15	4	3	0	43	5	0	0	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	20	13	31	31	23	23	24	1	3	0	0	7	20	0	7	0	0	70	72	91	108	64	124	91	104	17	0	2	0	0	0	0	0	14	14	0	20	280	76	0	4	2	0
Gowainghat	687	1407	2094	1942	4036	641	539	406	271	5	344	103	0	99	121	42	99	239	119	42	99	240	3	139	3	18	0	3	24	6	547	576	479	488	473	10	256	0	1	117	361	24	115	118	118	642	661	636	704	659	783	818	526	1	0	8	9	0	9	0	0	54	63	14	378	2370	34	0	7	8	45
Jakiganj	135	576	711	699	1410	266	272	184	152	98	27	36	0	46	55	53	40	74	55	48	37	72	4	21	4	5	0	0	92	49	364	307	316	288	265	1	109	2	7	75	180	11	14	47	61	237	324	344	325	266	390	290	155	0	0	0	2	0	2	1	0	41	44	29	793	2328	71	0	19	9	8
Jaintapur	358	789	1147	1311	2458	480	355	308	235	33	177	78	0	77	96	131	151	212	96	131	151	213	7	75	7	32	0	8	8	5	18	22	21	22	20	2	66	5	11	26	285	31	20	78	74	67	68	64	64	64	85	74	345	1	0	4	3	0	3	0	2	17	22	23	279	1365	73	0	9	3	22
Balaganj	257	684	941	947	1888	81	110	120	66	169	12	78	42	14	34	61	56	109	34	60	47	82	1	23	1	2	0	0	114	32	284	285	293	277	253	30	146	2	0	85	379	24	119	14	15	420	424	408	405	381	437	408	248	0	0	0	0	0	0	0	0	44	44	60	1095	3266	152	0	13	6	21
Golapganj	174	663	837	954	1791	84	125	116	84	85	0	6	0	6	14	25	23	42	12	21	25	43	6	11	6	7	0	0	125	17	408	380	351	331	319	0	20	2	0	60	224	4	79	10	12	455	452	459	442	461	487	381	160	0	0	0	0	0	0	0	0	46	46	47	711	2234	74	0	7	4	18
Sylhet Sadar	351	1690	2041	1061	3102	1883	1280	1173	1322	97	57	313	268	46	461	687	491	736	446	436	376	691	54	89	54	51	0	5	134	24	446	474	406	329	327	39	258	266	25	1211	1216	608	3563	438	722	724	982	921	646	512	783	718	583	3	2	2	2	2	4	2	2	26	34	76	3691	22026	147	0	9	8	52
Biani Bazar	109	530	639	390	1029	315	232	180	96	44	0	43	5	8	49	42	64	69	45	41	92	42	6	53	6	1	0	0	6	1	209	235	224	205	185	6	14	5	0	304	258	39	316	23	28	194	210	226	231	183	230	216	108	0	0	1	0	0	0	0	0	31	31	18	1116	3576	5	0	10	6	13
Kanaighat	176	836	1012	1042	2054	304	283	280	232	120	7	27	0	29	94	106	138	156	93	103	131	158	4	20	4	7	0	4	19	3	436	444	409	376	367	39	54	0	0	114	245	46	257	68	70	404	426	462	375	439	540	497	172	0	0	0	0	0	0	0	0	42	42	13	971	3227	181	0	16	8	42
Biswanath	147	513	660	653	1313	95	125	106	119	73	4	33	31	0	61	78	66	84	63	75	63	66	0	0	0	0	0	0	6	1	193	201	191	204	207	38	112	0	0	0	232	6	31	0	22	233	244	233	247	272	302	283	132	0	0	1	0	0	0	0	0	30	30	29	275	1115	46	0	6	7	10
Companiganj	319	580	899	1259	2158	462	432	204	151	0	248	86	6	0	34	33	52	121	19	43	89	64	0	37	0	0	0	0	19	2	153	149	146	124	125	10	8	0	0	0	122	45	28	31	31	0	0	0	0	0	0	0	339	0	0	1	4	0	4	0	0	12	16	17	41	459	18	0	8	3	9
South Shurma	171	854	1025	709	1734	434	400	53	38	63	18	10	0	5	11	15	30	42	13	21	51	39	2	25	2	0	0	0	72	28	274	264	244	226	250	42	98	1	0	129	197	85	65	7	9	294	303	301	286	290	271	248	157	0	0	0	0	0	0	0	0	59	59	70	313	1758	154	1	10	15	39
