thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	175	519	694	3144	3838	940	733	660	481	105	11	176	129	39	249	168	293	342	244	133	229	271	34	73	34	17	0	1	57	26	347	324	281	291	324	62	46	138	34	371	244	36	789	168	143	384	422	424	376	415	509	462	425	2	2	0	0	0	0	0	0	48	48	42	960	6987	152	1	11	11	50
Uzirpur	189	404	593	513	1106	362	307	288	261	68	7	28	76	12	84	71	127	134	69	78	111	146	0	0	0	0	0	0	40	15	244	225	257	252	221	0	38	6	0	179	623	0	216	83	240	334	357	366	356	346	378	294	191	0	0	0	0	0	0	0	0	91	91	105	400	2262	219	0	19	9	10
Bakerganj	241	638	879	851	1730	183	167	127	85	135	8	52	0	38	77	57	67	87	70	52	62	88	0	41	0	5	0	1	43	10	417	446	388	347	344	8	198	5	0	76	241	40	49	55	71	298	461	446	403	357	355	312	251	0	0	0	0	0	0	0	0	123	123	47	587	3253	238	1	11	13	58
Babuganj	84	231	315	283	598	192	200	192	160	68	22	25	62	5	72	85	104	152	45	71	96	151	0	0	0	0	0	0	29	11	235	231	206	170	163	0	34	0	3	259	399	16	27	47	0	203	236	229	211	289	231	181	179	0	0	0	0	0	0	0	0	47	47	5	276	1739	20	0	11	6	32
Mehendiganj	157	680	837	663	1500	99	154	128	97	87	19	37	10	19	53	63	70	78	32	45	53	68	0	0	0	0	0	0	1	0	157	132	124	106	105	0	213	7	0	30	496	104	4	43	31	104	106	104	119	54	81	85	152	0	0	0	0	0	0	0	0	28	28	10	330	3009	304	0	13	13	6
Gournadi	108	362	470	475	945	234	175	186	160	59	7	50	59	35	85	61	74	154	87	64	77	158	4	7	4	5	0	2	28	1	235	239	238	192	212	14	52	13	0	52	175	124	70	101	25	282	293	303	305	336	464	335	171	3	1	0	0	0	0	0	0	59	59	40	333	2023	9	1	12	0	32
Muladi	108	272	380	291	671	161	180	168	129	73	2	31	7	16	49	51	63	82	49	51	63	82	8	42	8	0	0	0	26	8	217	180	165	153	130	0	0	8	0	3	96	10	10	36	8	124	253	237	227	168	185	144	97	1	0	0	0	0	0	0	0	51	51	11	153	515	107	0	10	11	11
Hizla	113	453	566	198	764	137	122	100	83	41	9	59	3	27	46	45	52	54	36	43	49	43	0	22	0	2	0	1	3	0	12	16	6	7	4	21	74	11	0	27	92	68	18	23	27	13	8	8	7	21	8	12	112	0	1	0	0	0	0	0	0	18	18	12	269	1139	132	0	1	6	18
Agailjhara	104	236	340	336	676	166	141	152	119	33	0	28	37	4	34	46	71	120	34	46	71	120	0	3	0	1	0	0	6	4	136	128	123	110	107	4	34	10	0	46	121	44	33	24	127	144	146	165	161	153	120	125	96	0	0	0	0	0	0	0	0	61	61	55	139	952	269	0	18	4	17
Banaripara	88	286	374	354	728	161	147	123	98	32	3	85	30	42	67	57	54	42	76	57	56	39	0	42	0	0	0	0	5	0	101	86	71	60	47	6	20	10	0	32	93	19	60	62	109	70	68	59	55	81	72	71	150	0	0	0	0	0	0	0	0	60	60	27	148	1280	70	0	8	8	37
