thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	298	491	789	422	1211	327	319	266	182	108	21	55	28	14	70	69	76	101	70	61	69	87	0	6	0	4	0	0	70	14	271	287	314	205	190	3	72	5	0	42	205	36	23	57	179	295	323	334	325	374	240	271	226	0	0	0	0	0	0	0	0	47	47	104	408	2191	85	0	16	9	63
Sherpur	424	618	1042	1288	2330	251	290	332	296	57	148	70	82	12	61	69	85	150	50	64	94	145	0	0	0	0	2	0	194	106	176	179	192	194	208	18	0	5	0	0	0	0	82	197	19	309	250	253	247	227	262	304	356	1	1	0	0	0	0	0	0	76	76	138	284	1661	102	1	29	10	68
Shibganj	364	1111	1475	640	2115	612	523	468	586	62	197	57	0	13	285	182	197	263	282	176	158	258	0	22	0	5	0	0	201	95	322	280	254	232	253	20	12	0	0	272	345	385	18	0	55	402	344	360	323	391	312	293	405	0	0	1	1	0	1	0	0	83	84	114	320	4393	549	1	33	0	61
Dhunot	429	618	1047	949	1996	296	340	188	210	76	177	58	57	44	53	56	65	98	55	43	63	88	8	25	8	45	0	3	21	8	184	197	198	179	165	0	0	0	0	137	336	0	119	18	0	192	206	207	206	148	175	172	362	10	0	0	0	0	0	0	0	74	74	163	480	3465	203	1	69	6	45
Dupchanchia	167	565	732	466	1198	137	217	51	72	8	39	34	90	40	44	15	33	53	35	19	27	42	2	0	2	0	0	0	84	8	176	176	180	142	161	0	36	2	0	35	37	0	12	169	169	217	217	192	198	213	222	231	182	0	0	0	0	0	0	0	0	37	37	67	104	1307	72	1	24	2	4
Nandigram	158	477	635	469	1104	96	53	39	32	20	43	22	55	4	4	4	6	11	10	5	4	30	0	12	0	0	0	1	33	4	184	213	186	181	154	0	107	4	0	69	83	0	20	4	4	136	158	214	218	169	181	182	136	3	3	0	1	0	1	1	0	28	30	23	282	592	133	1	0	2	10
Adamdighi	128	418	546	525	1071	220	203	138	162	54	8	31	59	7	17	19	21	33	13	13	25	43	0	21	0	6	0	0	29	2	178	158	133	147	158	13	0	10	0	213	80	200	0	24	12	162	210	197	214	161	198	162	149	0	0	0	0	0	0	0	0	33	33	26	46	897	135	0	5	4	24
Bogra Sadar	368	844	1212	1090	2302	865	887	694	520	99	35	126	240	80	175	104	195	248	250	181	257	127	29	96	29	46	0	27	162	92	372	344	389	353	305	12	44	324	28	122	125	30	415	152	199	585	582	578	543	945	740	526	500	0	0	0	0	0	0	0	0	78	78	57	167	1189	327	0	10	8	74
Kahaloo	126	186	312	420	732	82	77	46	42	8	18	33	45	3	38	39	37	38	40	41	39	42	2	21	2	10	5	0	31	10	56	56	51	36	57	5	0	0	0	73	98	70	65	6	8	81	79	77	77	69	70	69	105	0	0	0	0	0	0	0	0	25	25	46	291	905	38	0	11	3	17
Gabtali	332	622	954	627	1581	286	260	250	125	112	33	7	0	12	22	26	32	86	23	23	43	74	0	21	0	44	2	3	96	17	142	180	211	157	203	5	126	2	0	205	89	49	35	0	0	217	196	204	211	168	224	240	241	3	1	1	1	0	1	1	0	45	47	65	145	1145	200	14	10	11	59
Sonatola	250	618	868	338	1206	359	259	166	157	47	49	40	0	48	85	116	126	234	96	110	123	221	6	133	6	0	0	0	101	24	541	556	526	412	462	1	0	3	2	318	462	256	173	35	76	600	613	544	590	1362	364	423	147	2	0	0	0	1	1	1	0	45	47	128	870	1936	411	0	59	6	95
Shajahanpur	318	564	882	687	1569	231	327	211	137	35	62	51	50	75	54	58	71	66	62	58	71	74	0	3	0	2	0	0	166	54	209	222	250	219	478	22	2	0	0	13	55	0	10	18	27	415	415	457	416	359	366	371	285	3	0	0	0	0	0	0	0	66	66	80	292	1669	206	1	15	7	78
