thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	645	2977	3622	1452	5074	1037	860	725	666	291	12	283	183	130	250	217	293	313	246	235	308	250	27	105	27	19	0	1	79	48	257	265	268	237	165	28	152	196	19	575	451	139	633	95	230	349	435	386	345	226	299	209	597	5	0	0	0	0	0	0	0	128	128	38	807	11127	133	0	18	2	50
Trisal	676	1584	2260	2053	4313	151	142	138	90	182	14	43	22	0	8	29	72	95	12	8	25	66	0	885	0	25	3	2	25	12	57	53	56	51	53	9	27	1	0	7	48	0	35	1	1	44	47	42	40	28	0	37	320	1	0	0	0	1	1	0	0	105	106	79	447	2509	256	0	26	10	56
Fulbaria	449	1308	1757	1395	3152	439	119	86	41	52	4	22	0	3	10	9	47	71	20	14	27	40	2	29	2	9	0	0	30	12	0	9	9	9	0	6	0	20	9	84	142	44	88	12	59	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	57	57	0	729	3203	128	0	15	12	61
Bhaluka	418	996	1414	968	2382	214	204	148	78	41	3	24	29	12	41	22	32	102	39	16	31	79	3	3	3	9	0	1	58	8	214	214	197	204	222	3	85	15	0	77	94	40	114	14	11	221	241	235	211	198	197	184	80	0	0	0	1	0	1	1	0	21	23	20	510	2254	159	0	9	4	32
Muktagacha	447	1750	2197	1120	3317	212	196	159	66	119	8	30	9	8	8	12	28	60	7	7	21	48	4	19	4	1	0	0	25	7	214	206	200	174	173	4	49	0	0	104	67	45	66	0	0	203	274	241	237	154	213	193	203	0	0	0	0	0	0	0	0	62	62	0	190	1194	10	0	10	9	34
Gafargaon	464	1393	1857	1604	3461	194	273	102	106	176	45	57	62	0	31	29	35	50	12	18	21	39	0	10	0	0	0	0	107	8	620	577	542	504	392	5	20	5	5	0	0	0	39	0	0	268	496	410	444	316	226	268	312	10	2	0	1	1	2	0	1	103	106	63	681	3129	135	0	25	17	65
Phulpur	851	1858	2709	1631	4340	676	786	361	270	288	24	42	26	12	29	51	64	75	26	44	66	93	0	0	0	11	0	6	124	28	487	499	453	426	426	28	30	11	19	65	182	12	144	101	37	508	528	538	547	368	542	402	381	41	1	0	0	0	0	0	0	116	116	180	1037	3613	425	0	36	40	98
Gouripur	376	988	1364	1111	2475	347	283	222	194	190	5	31	1	0	52	34	32	52	28	24	25	29	0	34	0	10	0	1	7	0	38	32	34	24	23	5	98	14	3	43	78	0	108	0	14	21	24	24	4	21	13	13	164	1	1	0	1	0	1	1	0	40	42	0	216	2419	495	12	8	3	6
Ishwarganj	744	1228	1972	1063	3035	69	45	36	24	170	5	37	19	0	8	3	5	10	0	0	0	0	2	4	2	0	0	7	59	11	202	185	171	151	128	0	216	0	0	55	98	4	35	0	0	198	153	149	120	74	0	105	271	1	1	0	3	2	5	1	1	57	64	609	272	1274	472	0	18	38	44
Nandail	550	1312	1862	1272	3134	164	185	149	84	34	10	9	0	0	27	14	17	14	14	3	13	9	9	0	9	1	0	0	0	0	65	65	65	65	65	2	6	0	0	97	272	0	24	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	77	77	0	704	2131	0	0	0	0	4
Haluaghat	472	936	1408	1154	2562	64	59	46	7	65	2	3	0	0	18	1	13	25	14	3	16	26	0	2	0	1	0	0	11	0	5	3	3	2	2	2	86	0	1	2	48	0	58	0	12	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	72	72	40	697	2251	0	0	0	2	12
Dhubaura	379	602	981	705	1686	78	68	54	39	136	5	0	0	0	51	25	32	25	20	26	28	31	1	3	1	0	0	0	76	2	240	214	174	167	148	3	124	3	0	37	58	4	68	14	14	116	98	94	97	31	0	89	143	1	1	0	1	0	1	0	0	43	44	17	72	1616	133	0	14	8	24
