thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	139	405	544	476	1020	169	232	260	179	68	40	25	21	2	35	43	70	91	33	33	65	88	1	40	1	2	0	0	49	15	348	348	330	297	332	6	0	0	0	18	42	4	137	3	4	371	374	371	361	323	293	169	148	5	0	0	1	0	1	0	0	30	31	37	150	514	175	0	0	8	20
Kalmakanda	258	922	1180	2912	4092	453	407	347	287	97	102	48	27	3	232	93	101	123	218	82	90	126	0	2	0	0	0	0	56	22	268	226	213	170	133	0	16	0	4	82	54	36	584	31	9	178	196	184	171	129	112	109	157	2	0	8	13	2	15	0	0	21	36	10	302	2572	78	1	6	10	27
Modan	232	623	855	661	1516	266	145	150	120	162	47	102	17	12	53	23	56	40	60	25	40	29	16	2	16	9	7	3	2	0	126	131	137	129	118	0	0	0	0	0	485	4	719	14	63	158	129	143	113	112	89	77	178	0	0	0	0	0	0	0	0	19	19	43	318	1563	433	170	8	8	64
Purbadhala	319	929	1248	1339	2587	181	264	302	185	124	93	68	42	134	17	59	64	35	46	45	36	28	20	1	20	1	0	0	22	12	193	234	283	203	287	0	0	0	0	0	0	0	0	0	0	159	201	195	196	221	206	167	280	0	0	1	1	0	1	0	0	51	52	0	1402	3580	0	0	0	1	58
Kendua	246	998	1244	747	1991	293	281	300	223	139	41	71	45	15	67	101	110	154	74	76	96	135	4	4	4	0	0	0	21	9	246	263	277	249	226	5	0	0	0	99	96	0	30	35	19	167	214	214	219	143	196	147	269	1	0	2	0	1	1	0	1	54	56	42	180	1881	283	0	26	15	64
Netrokona Sadar	437	1023	1460	1391	2851	857	546	420	323	64	199	183	135	77	242	232	164	238	241	156	153	130	0	85	0	22	0	1	136	31	356	392	349	325	359	10	88	31	24	111	308	131	327	286	290	470	576	489	414	394	418	345	482	5	4	1	0	0	0	2	0	49	51	95	506	4117	542	0	20	10	48
Durgapur	320	867	1187	935	2122	373	262	270	252	244	62	65	31	1	91	95	115	159	89	95	107	114	0	11	0	0	0	0	46	23	301	319	367	285	328	0	0	0	0	98	195	3	31	22	2	393	486	483	475	492	435	474	398	3	0	2	4	0	4	2	1	41	48	48	248	974	126	0	2	3	12
Barhatta	127	451	578	656	1234	157	178	156	123	90	23	21	25	3	33	33	59	82	23	29	55	65	1	6	1	1	0	1	30	0	84	92	80	74	92	10	9	5	0	22	247	17	12	5	6	114	118	132	134	145	123	80	177	0	0	1	6	1	7	0	0	35	42	40	270	2241	46	0	3	4	27
Mohonganj	134	444	578	506	1084	244	226	184	138	41	23	24	11	1	25	189	51	60	22	184	51	50	0	0	0	0	0	0	33	2	171	162	158	157	128	2	46	8	2	94	185	27	87	18	0	163	173	301	183	171	133	164	99	0	4	1	0	0	0	0	0	26	26	0	911	2608	48	2	8	8	36
Khaliajhuri	80	309	389	382	771	73	71	83	64	24	11	7	0	2	21	23	11	11	18	17	8	3	0	0	0	0	0	0	11	3	14	15	14	10	10	2	3	16	9	8	16	0	0	6	0	19	20	15	15	16	13	12	28	0	0	0	0	0	0	2	0	1	3	0	55	175	3	0	3	3	3
