thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Digholia	882	5317	6199	553	6752	2311	3014	2956	2709	101	22	208	468	87	848	858	920	950	818	816	919	842	3	0	3	8	0	0	80	10	259	320	314	262	224	6	139	14	0	516	606	98	929	130	130	392	424	421	472	680	396	296	799	0	0	0	0	0	0	2	0	42	44	37	2109	14538	72	1	23	15	51
Dumuria	343	628	971	732	1703	607	484	346	241	35	8	12	0	8	108	123	191	244	76	81	144	192	4	24	4	30	3	7	52	14	27	22	151	189	183	6	12	7	3	132	539	27	333	38	34	298	266	229	243	246	211	96	313	0	0	6	3	0	3	1	0	122	126	68	1070	5642	18	2	13	7	56
Khulna Sadar	539	3433	3972	3847	7819	743	1406	1179	930	282	4	52	86	39	639	648	626	639	451	464	450	656	53	464	53	3	0	0	726	24	530	558	574	561	526	0	55	11	2	1097	990	208	664	388	370	543	931	793	675	778	1150	371	463	7	2	0	0	0	0	0	0	7	7	540	6682	10074	1440	1	140	12	9014
Dacope	224	305	529	387	916	155	133	128	104	74	2	36	58	0	21	24	43	89	20	24	44	81	0	8	0	0	0	0	13	7	19	24	99	94	97	12	107	5	0	130	202	12	134	81	0	179	149	162	161	123	99	63	170	0	0	0	0	0	0	0	0	38	38	39	426	1422	103	0	18	8	2
Terokhada	111	337	448	385	833	154	121	122	91	57	17	12	0	1	16	18	39	49	19	16	37	43	2	5	2	3	0	3	83	23	31	37	77	83	114	7	18	2	0	0	107	18	2	3	4	102	101	98	110	109	105	113	93	0	0	0	0	0	0	0	0	14	14	12	198	1413	25	1	6	7	14
Fultala	179	212	391	379	770	187	251	168	101	20	6	31	66	0	11	15	35	79	14	14	26	47	0	18	0	0	0	0	20	13	18	16	68	51	69	3	126	0	0	135	322	21	32	38	5	98	72	96	97	97	73	37	123	1	0	0	0	0	0	2	0	35	37	47	394	2131	61	1	2	2	23
Batiaghata	193	438	631	215	846	154	160	154	129	65	15	46	82	0	41	61	70	74	38	49	68	75	13	0	13	3	0	0	8	0	34	22	81	65	73	1	108	8	0	207	352	115	213	1	6	111	113	113	120	105	67	60	207	0	0	1	3	1	4	3	0	45	52	8	205	1575	122	0	1	5	34
Paikgachha	217	382	599	647	1246	115	84	86	79	59	6	3	0	17	29	15	31	55	29	13	25	43	0	0	0	0	0	0	26	4	35	37	71	90	111	21	88	0	16	15	193	0	3	18	33	120	120	116	115	98	107	71	217	0	0	2	1	2	3	1	1	67	72	50	448	2536	34	1	5	3	12
Rupsha	168	371	539	655	1194	207	175	155	116	40	4	36	40	0	16	33	48	73	30	22	54	67	0	10	0	2	0	0	78	12	50	45	81	73	74	9	46	3	0	57	123	26	13	67	40	104	127	124	102	92	108	91	135	1	1	0	1	1	2	1	1	41	45	0	181	1610	4	0	1	2	22
Koyra	193	382	575	471	1046	422	186	116	60	110	17	24	15	0	34	29	27	32	38	21	19	16	0	0	0	0	0	0	6	0	68	81	219	233	240	2	139	0	0	373	211	0	21	12	2	303	303	332	273	296	305	326	165	2	0	0	0	1	1	0	0	37	38	24	436	2424	83	0	14	5	18
