thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Digholia	830	5018	5848	652	6500	1611	1876	1741	1468	72	13	164	85	206	399	308	437	450	397	306	432	401	2	12	2	7	44	8	64	24	250	258	248	220	242	11	145	184	0	1061	514	106	2849	172	168	396	424	449	517	662	514	430	362	27	7	0	0	0	0	0	0	40	40	47	1336	9425	205	0	29	14	48
Dumuria	194	746	940	859	1799	1518	371	291	213	69	3	13	0	19	88	71	167	207	83	69	143	166	1	15	1	17	0	9	28	10	37	43	240	243	219	7	88	14	1	45	241	0	204	50	61	269	319	303	301	256	293	294	253	2	0	1	3	1	4	1	0	81	86	45	977	3670	34	1	17	10	51
Khulna Sadar	2050	4593	6643	5879	12522	1379	1260	1249	630	112	51	7	0	2	335	375	228	258	326	274	209	231	1	67	1	3	0	0	105	80	345	338	119	218	222	4	50	3	0	14	39	50	2	66	121	533	716	746	805	908	795	568	393	27	16	0	0	0	0	0	0	20	20	454	152	355	1351	0	99	27	2692
Dacope	94	375	469	433	902	43	72	58	44	55	1	16	20	0	3	9	18	35	0	6	21	32	0	0	0	0	0	0	16	9	62	61	121	120	110	2	53	0	0	13	49	6	2	4	0	118	141	164	154	166	158	161	113	2	0	0	1	0	1	0	0	49	50	34	65	332	62	0	37	9	2
Terokhada	88	349	437	327	764	66	67	48	42	45	1	8	0	6	11	8	16	21	10	6	10	7	0	2	0	1	0	0	27	3	44	50	98	91	81	9	61	2	0	10	52	13	4	5	13	122	120	124	138	86	103	133	77	0	0	0	0	0	0	0	0	16	16	30	177	1012	61	0	6	7	11
Fultala	122	271	393	300	693	101	133	143	100	33	4	22	55	0	9	8	19	38	5	9	13	20	4	4	4	1	0	0	28	16	26	37	70	85	84	3	34	0	0	12	77	11	23	11	0	82	124	104	117	92	99	88	96	4	3	0	2	0	2	0	0	28	30	12	204	970	10	0	4	4	16
Batiaghata	101	511	612	409	1021	80	139	162	144	77	14	4	1	7	15	34	47	74	16	34	45	63	1	10	1	4	2	0	19	3	51	48	91	107	131	6	71	19	2	32	76	2	34	14	33	152	170	158	188	214	176	187	133	0	0	4	0	0	0	1	1	38	40	3	78	1132	58	0	3	4	43
Paikgachha	166	608	774	772	1546	134	164	126	79	79	12	30	32	0	26	25	37	58	30	43	38	60	0	0	0	0	0	0	56	25	25	25	73	108	102	4	48	0	0	3	62	15	0	20	1	111	117	148	150	136	150	124	158	2	1	0	1	0	1	0	0	61	62	174	157	946	73	2	8	6	8
Rupsha	96	488	584	644	1228	46	63	67	57	43	8	37	49	7	10	13	20	18	9	17	13	14	0	0	0	0	0	0	51	9	51	50	101	98	88	9	256	0	0	82	97	12	56	17	19	87	95	107	102	72	95	135	91	2	4	0	0	3	3	3	0	26	32	0	212	664	0	0	0	3	20
Koyra	95	444	539	465	1004	74	74	85	66	68	15	11	10	3	27	27	30	11	29	24	27	12	0	2	0	0	0	0	8	2	68	63	183	209	207	15	101	0	0	22	15	13	28	16	3	231	255	291	290	181	237	208	102	0	0	0	0	0	0	0	0	41	41	14	149	859	149	6	19	17	28
