thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mirzapur	290	742	1032	1159	2191	448	451	363	263	67	8	75	188	13	94	130	130	165	81	108	125	178	0	28	0	21	2	0	176	59	316	330	334	303	308	34	265	8	5	78	181	40	46	210	288	396	428	416	385	383	341	382	323	5	3	0	0	0	0	0	0	101	101	82	1030	4325	554	0	44	8	49
Nagarpur	273	578	851	1093	1944	427	373	340	255	127	31	71	115	0	133	163	161	155	133	114	93	73	0	0	0	0	0	0	61	7	279	306	305	258	231	0	115	0	0	251	106	59	401	129	269	408	445	378	439	337	331	389	291	0	0	0	0	0	0	0	0	78	78	50	527	5837	76	0	0	6	35
Bhuapur	204	532	736	643	1379	249	244	245	182	65	51	57	62	15	24	62	65	129	24	62	65	129	4	37	4	10	0	0	120	25	156	172	177	183	178	21	211	0	7	57	213	110	54	10	16	187	245	222	208	170	196	142	236	0	1	0	0	0	0	0	0	73	73	56	838	3923	58	1	26	4	42
Ghatail	394	907	1301	1166	2467	484	483	472	255	112	27	106	139	16	98	164	155	227	85	75	137	171	1	26	1	44	28	38	205	53	485	451	469	449	427	15	293	0	0	239	473	67	121	55	73	358	421	422	411	328	339	336	423	10	2	0	0	0	0	0	0	114	114	109	1217	5668	247	2	15	11	42
Basail	93	443	536	462	998	163	142	139	95	25	4	16	71	11	45	99	63	95	42	100	61	90	0	17	0	27	0	0	4	0	53	68	74	79	69	19	212	4	0	34	95	115	62	44	11	83	92	83	80	124	71	98	116	0	3	0	2	0	2	0	0	39	41	38	427	2393	131	1	16	0	30
Tangail Sadar	386	987	1373	1421	2794	790	649	503	354	37	105	74	195	0	83	110	106	190	85	98	91	149	0	70	0	34	4	2	63	42	402	368	338	267	257	24	277	60	16	70	630	0	359	137	169	439	541	518	513	443	440	391	409	0	1	2	1	0	1	0	0	137	138	63	1108	8010	106	2	0	10	59
Kalihati	287	852	1139	851	1990	646	509	335	295	99	8	43	123	17	78	92	117	129	63	61	91	127	5	90	5	61	6	1	9	4	193	215	220	233	223	6	92	2	0	99	275	32	222	25	30	264	293	245	269	233	221	216	255	0	0	0	0	1	1	0	0	93	94	46	662	8482	221	0	0	6	97
Modhupur	308	946	1254	1233	2487	552	596	442	332	142	35	74	91	10	138	146	164	250	141	139	159	235	3	15	3	13	1	1	98	29	315	312	353	347	320	20	243	2	1	43	477	12	151	123	17	368	392	388	367	391	391	401	483	1	1	3	0	0	0	0	1	128	129	65	723	3499	256	2	47	7	49
Gopalpur	202	909	1111	434	1545	308	342	341	232	104	40	33	56	2	62	103	117	127	62	104	116	128	0	4	0	8	0	0	69	35	248	243	250	266	278	16	184	0	0	158	276	90	329	144	295	328	318	337	302	292	371	202	223	0	0	0	0	0	0	1	0	58	59	34	1462	3969	206	2	25	1	49
Shakhipur	205	587	792	868	1660	402	355	287	211	60	8	58	64	1	112	111	115	190	100	104	106	172	0	22	0	2	0	0	69	9	369	346	352	283	271	52	115	1	2	8	101	45	9	81	132	328	411	416	378	310	359	366	182	0	0	0	0	0	0	0	0	60	60	22	176	1241	128	1	11	3	24
Delduar	175	554	729	693	1422	371	364	374	290	30	4	12	0	13	37	83	62	188	33	35	46	180	0	37	0	35	0	0	95	59	216	229	212	230	224	3	109	5	1	118	290	18	85	23	29	194	237	231	222	197	231	189	155	0	0	0	1	0	1	0	0	51	52	41	546	5069	44	0	9	7	30
