thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Bochaganj	159	395	554	485	1039	96	97	105	81	47	5	16	2	11	16	28	31	27	16	26	28	24	1	13	1	0	0	0	13	0	94	84	91	82	74	7	94	11	0	19	134	51	30	2	12	65	80	79	77	43	50	74	138	0	0	0	0	0	0	0	0	40	40	55	308	2133	62	2	2	2	28
Kaharole	142	350	492	423	915	130	162	154	115	43	2	46	73	0	30	24	51	108	29	30	48	80	0	0	0	1	0	0	11	5	148	138	162	176	151	3	84	4	0	151	133	93	63	1	5	211	244	249	242	233	232	220	169	7	0	0	0	0	0	1	0	31	32	52	229	2050	104	4	11	19	14
Fulbari	109	447	556	250	806	126	134	107	69	55	3	46	53	3	7	5	39	20	8	3	27	22	1	6	1	4	0	0	25	2	61	60	48	42	44	0	72	0	1	27	180	96	54	3	15	75	82	69	83	111	64	58	160	1	1	0	3	0	3	0	1	28	32	30	493	2107	203	0	10	8	28
Khanshama	214	485	699	619	1318	79	86	98	84	20	0	164	71	49	24	41	34	36	26	26	30	49	16	26	16	11	0	1	12	1	226	218	213	233	211	22	119	3	0	86	184	55	29	32	48	310	295	324	283	213	307	275	255	0	0	0	0	0	0	0	0	48	48	75	486	2892	641	0	3	5	27
Dinajpur Sadar	317	1093	1410	1601	3011	946	783	538	1165	107	2	118	153	122	250	154	331	407	248	141	323	370	1	142	1	13	0	2	32	12	316	352	353	310	297	42	33	131	38	288	830	92	443	246	246	389	431	391	397	410	394	382	459	6	6	1	0	0	0	0	0	92	92	114	938	8289	123	0	15	10	70
Hakimpur	94	121	215	320	535	106	117	117	76	19	4	25	13	0	57	41	49	62	8	9	11	20	0	47	0	0	0	0	72	1	71	56	82	70	73	1	13	0	0	102	72	0	17	26	0	54	57	40	48	53	54	53	58	1	0	0	0	0	0	0	0	15	15	35	745	1849	50	0	8	0	9
Birganj	386	720	1106	1088	2194	438	505	467	296	119	19	80	135	13	51	62	71	197	47	43	66	198	1	5	1	4	0	3	91	39	139	155	165	162	156	16	85	0	0	83	238	0	57	43	44	178	177	174	163	195	164	149	356	5	0	0	1	0	1	0	0	62	63	102	437	2882	213	2	6	8	40
Ghoraghat	76	200	276	281	557	76	107	87	58	38	4	41	27	0	24	23	48	63	24	23	48	63	0	60	0	0	0	0	6	0	109	111	83	65	53	5	88	4	0	103	131	0	85	0	119	89	93	89	96	0	69	39	119	0	0	0	0	0	0	0	0	14	14	9	651	1113	21	0	0	4	28
Birol	208	1030	1238	497	1735	422	354	331	226	127	8	28	82	0	120	69	92	174	111	61	83	158	0	0	0	0	0	0	28	2	132	126	134	120	114	3	41	5	0	36	212	24	111	52	0	179	179	190	191	182	207	167	242	10	3	0	0	0	0	0	0	53	53	49	596	2641	82	0	14	8	98
Chirir Bandar	265	564	829	690	1519	284	253	214	228	58	1	170	76	69	82	58	58	117	61	39	60	41	4	35	4	18	0	0	61	32	381	422	399	349	363	14	24	4	0	126	356	23	79	71	257	348	466	460	470	434	431	387	305	2	0	0	2	0	2	1	0	35	38	41	865	3144	172	0	13	20	42
Parbatipur	471	1547	2018	783	2801	834	691	575	646	168	18	366	61	92	189	129	148	222	183	134	142	216	4	23	4	18	0	0	70	7	464	395	384	484	451	7	222	33	0	336	604	261	196	205	251	428	490	536	519	502	522	401	620	0	0	0	1	2	3	0	0	85	88	81	444	4333	958	24	22	16	68
Nawabganj	195	304	499	562	1061	102	112	133	86	95	0	43	38	0	25	39	55	74	25	39	57	75	0	0	0	0	0	0	87	5	244	235	214	203	190	0	103	0	0	0	0	0	0	0	0	245	277	283	298	271	271	262	176	0	0	0	0	0	0	0	0	52	52	31	0	0	175	0	11	7	43
Birampur	112	256	368	516	884	58	125	119	65	35	6	31	36	8	21	19	20	25	23	17	22	18	3	8	3	0	0	0	5	2	17	23	31	15	7	10	50	12	2	32	249	25	27	4	14	33	45	41	36	38	34	36	110	0	0	0	0	0	0	0	0	24	24	52	289	2552	97	0	3	4	1
