thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Naogaon Sadar	171	391	562	639	1201	542	519	549	488	44	15	94	165	150	174	161	208	247	197	156	203	289	3	70	3	2	0	4	69	15	195	218	259	279	245	21	134	0	1	110	280	6	113	108	49	326	290	286	270	162	262	300	187	0	0	0	0	0	0	0	0	20	20	67	905	8099	157	0	14	13	58
Mohadebpur	208	558	766	849	1615	107	107	87	63	49	2	77	106	26	29	15	38	61	27	5	32	68	0	7	0	1	0	1	36	10	174	165	165	172	200	18	112	3	0	53	224	49	36	37	37	193	202	219	248	172	195	176	234	0	0	0	0	0	0	0	0	64	64	50	288	2834	47	0	6	1	6
Manda	291	667	958	1026	1984	522	594	496	439	56	22	211	131	138	157	58	126	189	161	59	128	185	7	83	7	18	0	21	64	12	108	89	100	90	98	16	179	14	0	82	526	189	66	212	142	64	62	63	75	112	62	54	282	0	0	0	0	0	0	0	0	75	75	66	1297	4813	303	0	28	4	27
Badalgachhi	101	666	767	145	912	260	271	225	193	32	4	43	13	29	83	118	68	87	70	54	46	62	3	4	3	5	0	0	40	4	178	175	186	161	173	21	40	0	1	47	75	6	134	39	36	131	164	174	187	249	146	132	108	0	0	0	0	0	0	0	0	34	34	52	791	3516	414	0	30	4	11
Rani Nagar	148	362	510	521	1031	138	133	135	127	55	10	37	66	2	26	35	46	67	23	28	45	69	1	45	1	0	0	0	120	52	237	214	237	198	179	7	95	10	0	131	261	1	79	36	4	193	251	256	214	228	252	230	168	0	0	0	0	0	0	0	0	20	20	29	668	3081	88	0	12	10	18
Patnitola	161	423	584	712	1296	193	156	122	73	31	8	9	0	19	26	11	48	93	26	11	40	99	3	10	3	9	0	1	70	24	218	209	223	196	182	13	122	0	0	66	189	2	18	44	74	191	237	230	242	240	230	224	180	0	1	0	1	0	1	1	2	33	37	59	402	3095	131	7	21	11	42
Atrai	238	369	607	631	1238	91	232	185	101	20	2	89	100	4	9	29	40	79	9	29	40	79	0	0	0	8	0	0	76	9	251	248	236	204	210	10	81	0	0	27	141	0	3	4	4	242	250	277	291	255	266	235	211	1	0	0	1	0	1	0	0	63	64	79	98	2639	100	0	0	5	23
Dhamoirhat	252	285	537	562	1099	161	227	162	115	38	0	36	29	9	32	47	46	51	24	34	50	55	0	0	0	2	0	0	8	0	108	109	98	89	89	3	13	0	0	38	242	25	33	20	10	92	105	114	123	86	80	79	97	0	0	0	0	0	0	0	0	36	36	49	1002	3505	117	0	35	18	22
Niamatpur	130	371	501	543	1044	219	271	153	95	55	2	50	32	9	23	39	47	97	17	35	46	95	1	1	1	1	0	1	57	1	155	144	147	136	122	3	3	26	0	58	162	22	97	44	14	113	136	144	128	75	153	104	139	0	0	0	0	0	0	0	0	28	28	29	966	3414	75	0	11	9	30
Porsa	94	223	317	377	694	63	79	65	49	47	4	13	0	17	24	30	32	33	22	23	25	31	0	6	0	2	0	0	13	5	127	132	146	129	143	3	82	0	0	6	42	15	15	19	26	147	135	141	164	156	124	173	89	0	0	0	0	0	0	0	0	25	25	31	211	1131	77	0	4	4	16
Sapahar	195	242	437	653	1090	62	86	73	65	20	66	9	0	3	4	7	9	25	18	9	12	26	0	0	0	0	0	0	32	3	79	104	112	130	146	12	116	2	0	8	133	3	15	11	8	146	157	140	172	224	151	166	165	0	0	0	2	1	3	2	0	22	27	46	132	1092	67	2	3	1	13
