thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Naogaon Sadar	185	530	715	731	1446	386	173	153	144	56	8	36	91	39	62	55	65	86	54	52	32	51	1	82	1	3	0	0	29	0	229	238	231	216	215	16	91	2	1	147	61	361	288	52	85	230	264	275	280	193	224	259	168	5	1	0	0	0	0	0	2	28	30	29	349	2994	249	0	31	18	50
Mohadebpur	154	745	899	951	1850	217	236	222	150	84	7	47	116	1	25	31	70	62	25	14	46	99	1	2	1	0	0	0	17	1	194	220	213	230	202	21	62	7	0	85	137	40	23	99	6	187	289	293	257	291	274	231	254	0	0	0	0	0	0	0	0	51	51	31	202	2663	27	0	0	1	22
Manda	230	781	1011	976	1987	562	641	366	495	64	41	212	119	136	166	101	124	255	179	96	107	187	5	34	5	27	0	3	94	26	114	130	134	132	154	11	114	33	0	223	586	222	431	142	142	173	193	186	217	184	182	202	436	9	4	0	2	0	2	0	0	70	72	75	548	4037	646	26	29	22	42
Badalgachhi	123	675	798	254	1052	236	192	153	146	44	4	42	52	0	28	37	52	52	17	20	40	43	0	0	0	0	0	0	37	2	239	240	214	222	224	3	41	5	1	30	62	0	160	20	32	159	182	181	171	131	139	111	142	2	1	0	1	0	1	0	0	38	39	48	517	2504	430	1	39	5	18
Rani Nagar	135	472	607	607	1214	120	171	139	103	71	19	43	53	0	17	21	29	67	20	18	27	65	0	7	0	4	0	0	53	18	211	210	202	194	175	7	115	0	0	29	89	57	35	23	13	243	289	347	430	430	989	304	186	5	0	0	1	1	2	1	0	50	53	74	275	1171	83	1	9	8	28
Patnitola	109	595	704	652	1356	140	133	127	76	59	3	14	0	12	28	18	23	59	28	33	23	57	3	9	3	12	0	0	58	29	200	178	180	168	151	9	96	0	0	47	58	6	0	22	16	206	214	198	232	168	242	188	167	7	3	0	0	0	0	0	0	21	21	79	243	1456	61	0	16	9	53
Atrai	159	414	573	703	1276	137	208	191	134	54	2	49	73	1	22	25	68	78	15	20	48	75	0	0	0	0	0	0	71	11	221	210	182	174	180	9	76	0	0	41	10	18	40	1	1	0	0	0	0	0	0	0	117	1	0	0	0	0	0	0	0	32	32	25	102	1437	31	0	0	8	28
Dhamoirhat	94	471	565	688	1253	181	226	183	101	44	7	41	18	12	48	48	65	83	68	28	51	41	0	3	0	1	0	0	0	0	116	119	115	112	115	4	87	2	0	0	421	65	62	22	31	143	169	177	170	164	152	112	88	0	0	0	0	0	0	0	0	40	40	110	603	4010	117	4	19	12	23
Niamatpur	204	616	820	761	1581	157	165	118	73	62	8	47	34	7	17	28	25	80	20	35	44	37	2	3	2	2	1	0	58	21	159	131	135	123	98	10	51	26	5	23	80	13	78	17	10	88	87	91	100	53	57	105	146	0	0	0	0	0	0	0	0	28	28	0	684	2292	1	0	2	6	12
Porsa	114	327	441	460	901	65	86	79	63	62	16	18	0	17	29	21	20	20	28	19	19	17	0	10	0	2	0	0	26	2	106	121	90	98	100	10	102	8	0	4	6	7	13	11	40	119	124	134	133	101	126	135	132	0	0	0	0	0	0	0	0	31	31	80	103	1007	81	0	13	6	14
Sapahar	221	401	622	673	1295	59	74	66	54	57	25	11	0	11	14	9	7	22	15	4	2	37	0	0	0	1	0	0	38	13	116	87	117	164	103	6	213	16	0	10	21	0	79	6	0	95	163	141	148	124	129	129	144	1	1	0	0	0	0	0	0	24	24	51	243	1804	58	0	9	8	16
