thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Langadu	105	203	308	0	308	28	42	26	16	44	3	4	0	1	1	2	6	23	2	2	7	6	0	3	0	3	0	0	3	0	104	117	111	79	68	4	0	0	0	16	40	3	9	1	1	113	111	113	106	53	41	92	47	0	0	0	0	0	0	0	0	12	12	0	365	1216	133	0	4	7	31
Kawkhali	98	134	232	165	397	30	20	17	10	26	13	12	3	0	10	15	12	12	6	10	8	12	0	0	0	0	0	0	21	8	41	40	55	41	30	0	0	6	0	0	35	0	0	0	0	52	67	78	67	30	69	41	55	2	3	0	0	0	0	0	0	15	15	16	140	1018	16	0	0	9	19
Rangamati Sadar	87	106	193	101	294	116	78	64	55	11	0	9	6	3	79	15	19	13	104	15	23	13	0	0	0	0	0	0	12	2	83	75	83	81	56	1	1	67	9	31	99	92	57	8	5	106	130	126	105	238	228	109	41	0	0	0	0	1	1	1	0	14	16	19	516	3745	106	0	11	12	74
Baghaichhari	34	108	142	72	214	25	25	9	2	4	0	1	0	1	0	2	1	3	1	0	0	0	0	0	0	0	0	0	2	0	168	173	2187	184	196	0	0	0	0	14	50	2	22	2	7	63	67	72	94	44	62	79	25	0	0	0	0	0	0	0	0	20	20	9	207	632	14	0	15	20	20
Barkal	33	106	139	119	258	8	5	3	1	11	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	1	31	27	20	24	14	0	0	0	0	2	10	0	2	0	0	29	26	21	18	19	52	27	14	0	0	1	0	0	0	0	0	7	7	13	70	301	60	0	6	5	5
Naniarchar	27	93	120	143	263	19	23	19	20	20	0	0	0	0	10	10	14	8	9	9	13	9	0	0	0	0	0	0	2	0	143	171	123	134	127	0	0	0	0	0	0	0	0	0	28	33	53	57	59	0	40	31	23	0	0	0	0	0	0	0	0	4	4	21	108	702	284	0	13	4	14
Jurachhari	33	55	88	86	174	20	5	10	1	18	3	1	0	0	9	9	15	8	8	8	8	5	0	0	0	0	0	0	0	0	39	28	39	41	53	0	0	0	0	2	22	4	0	0	1	22	36	46	22	19	36	28	18	0	0	0	0	0	0	0	0	4	4	4	73	442	10	0	9	6	9
Kaptai	58	158	216	255	471	52	46	33	24	13	5	9	2	0	2	12	10	8	8	3	8	8	2	0	2	0	0	0	1	0	72	61	57	66	60	0	0	7	0	6	8	4	0	0	0	55	61	62	58	37	58	54	6	0	0	1	0	0	0	1	1	0	2	0	249	684	50	0	8	5	7
Rajasthali	58	54	112	70	182	12	13	0	0	10	23	2	2	0	0	7	0	0	1	8	0	0	0	0	0	0	0	0	2	0	31	28	31	52	32	0	0	0	0	36	21	0	0	0	0	29	35	25	31	12	29	31	29	0	0	1	1	0	1	0	0	2	3	0	130	552	16	0	3	2	13
Belaichhari	42	52	94	88	182	19	19	21	11	10	0	0	0	1	5	5	6	7	2	6	7	5	0	0	0	3	0	0	10	2	20	17	17	18	25	0	0	1	0	2	21	17	4	0	0	11	24	21	19	11	5	11	0	0	0	0	0	0	0	0	0	4	4	2	78	358	139	7	4	3	16
