thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	226	630	856	3069	3925	1122	917	815	632	81	15	191	141	39	289	136	409	385	291	133	311	224	48	58	48	31	0	1	60	22	346	356	369	345	332	40	122	187	18	468	273	66	842	262	167	387	501	526	454	325	464	405	428	0	1	0	0	0	0	0	1	44	45	38	1055	7716	155	3	8	10	48
Uzirpur	202	401	603	638	1241	287	323	322	231	60	1	14	83	17	102	89	107	132	100	83	99	117	0	0	0	0	0	0	41	17	284	274	352	319	288	0	128	11	4	358	629	0	269	75	0	307	331	323	341	344	391	296	157	0	0	0	0	0	0	0	0	40	40	57	296	1601	225	0	12	9	10
Bakerganj	237	591	828	820	1648	205	191	139	110	302	7	54	0	34	77	65	86	102	60	53	63	88	0	20	0	8	0	0	78	19	465	450	447	357	313	2	29	6	0	75	198	17	27	35	52	275	432	417	392	370	381	317	202	0	0	0	0	0	0	0	0	68	68	45	594	3404	213	2	10	13	54
Babuganj	117	229	346	305	651	151	188	185	117	40	1	25	42	13	47	69	75	128	47	69	72	127	0	5	0	2	0	0	31	14	179	192	196	179	140	3	63	1	0	216	343	24	67	58	11	216	230	229	228	182	203	186	108	0	0	0	0	1	1	0	0	35	36	33	552	2091	18	0	12	6	27
Mehendiganj	130	664	794	739	1533	126	136	123	116	85	0	58	8	0	51	60	58	57	38	42	48	56	0	0	0	0	0	0	16	15	192	161	154	143	140	11	58	0	0	106	396	63	0	24	24	33	30	26	22	13	11	13	151	0	0	0	0	0	0	1	0	30	31	0	354	3414	296	6	35	7	19
Gournadi	136	397	533	416	949	230	217	162	143	43	2	86	71	35	103	91	95	138	90	80	86	131	0	11	0	0	0	0	16	3	256	237	234	214	210	27	99	15	34	85	244	147	53	58	54	259	257	252	269	260	460	239	208	2	2	0	0	0	0	0	0	52	52	91	185	1560	6	0	4	7	30
Muladi	103	252	355	302	657	4202	207	210	226	66	22	30	18	4	37	53	66	112	72	43	52	89	3	39	3	0	0	0	24	4	234	226	192	148	146	0	6	9	0	4	136	60	10	42	20	126	228	228	229	138	127	116	95	10	0	0	0	0	0	0	0	35	35	17	176	990	95	27	17	18	21
Hizla	105	438	543	165	708	180	165	132	107	40	17	51	0	45	49	37	60	74	38	43	31	55	28	6	28	0	0	0	2	0	0	0	0	0	0	13	108	15	0	32	181	57	13	44	38	12	12	14	11	10	16	12	68	2	0	0	0	0	0	0	0	11	11	23	290	1619	192	0	3	5	14
Agailjhara	105	224	329	329	658	158	131	123	93	34	2	16	41	3	46	40	56	116	31	28	47	97	5	1	5	3	0	0	11	1	148	117	133	113	116	7	78	8	0	12	97	36	17	23	87	149	146	133	150	153	132	146	86	0	0	0	0	0	0	0	0	25	25	33	173	1081	234	1	13	5	16
Banaripara	111	291	402	392	794	162	181	168	113	34	8	88	22	46	62	53	62	46	64	62	60	40	0	51	0	0	0	0	0	0	45	35	34	27	20	30	54	8	0	44	146	0	6	82	88	34	49	39	38	27	36	49	152	0	0	0	0	0	0	0	7	37	44	24	261	1591	80	0	6	7	34
