thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	207	452	659	379	1038	299	272	221	169	131	19	66	24	6	70	52	78	84	78	44	76	74	0	5	0	0	0	0	51	3	215	200	219	191	182	5	0	3	0	8	73	8	8	34	168	216	234	245	244	282	185	213	188	0	2	0	0	1	1	2	0	40	43	20	398	1179	58	0	13	9	44
Sherpur	444	598	1042	1220	2262	349	329	319	321	48	129	67	116	0	67	68	79	151	61	61	76	152	0	0	0	0	0	0	185	97	221	227	263	327	249	8	0	6	0	0	62	0	61	172	19	227	320	315	340	342	361	303	331	4	4	1	0	0	0	0	0	73	73	150	102	943	70	1	11	6	65
Shibganj	400	1133	1533	671	2204	589	561	427	539	82	190	80	0	26	151	116	171	173	153	108	147	164	4	126	4	18	0	0	176	50	274	253	272	247	210	13	0	0	0	283	211	347	247	0	72	262	296	316	279	339	272	294	329	1	0	0	1	0	1	0	0	82	83	125	264	2263	414	1	29	0	47
Dhunot	411	586	997	925	1922	250	294	221	181	76	168	33	52	43	36	41	53	88	37	40	35	67	12	26	12	11	0	3	14	7	196	166	176	128	131	12	0	0	0	118	159	0	194	39	47	183	199	209	200	178	214	144	317	0	0	0	0	0	0	0	0	62	62	123	169	1240	202	1	85	8	43
Dupchanchia	194	612	806	362	1168	197	69	50	32	6	46	37	79	26	28	26	26	26	35	22	22	18	0	0	0	0	0	0	82	5	151	145	200	134	171	0	0	3	0	39	82	1	23	133	133	210	207	213	221	246	223	215	182	1	0	0	0	0	0	0	0	27	27	46	41	519	98	1	18	0	0
Nandigram	157	484	641	508	1149	61	107	42	30	6	36	23	58	2	2	2	4	20	2	2	2	2	2	5	2	13	2	2	37	2	207	212	188	177	172	3	0	0	0	23	86	0	6	2	2	181	175	177	195	179	204	174	126	3	1	0	0	0	0	0	0	17	17	16	129	427	154	1	0	0	14
Adamdighi	180	373	553	574	1127	250	193	192	140	37	9	25	68	13	26	19	29	51	23	17	26	31	1	5	1	10	0	0	27	4	142	126	164	131	132	5	0	8	0	90	133	83	0	23	9	179	217	256	223	181	228	188	139	0	0	0	0	0	0	0	0	37	37	28	25	446	192	1	2	3	20
Bogra Sadar	473	768	1241	1097	2338	902	801	723	504	90	32	238	277	8	195	184	226	234	247	154	150	218	54	180	54	55	0	6	275	172	567	537	764	622	569	22	47	338	26	144	235	115	554	167	188	532	559	550	517	739	812	594	569	0	0	0	0	0	0	0	0	75	75	82	457	4176	440	1	6	8	88
Kahaloo	233	368	601	918	1519	206	202	245	202	25	30	24	8	14	31	26	42	74	36	31	45	76	1	43	1	0	0	0	100	44	103	117	104	118	138	0	0	0	0	138	318	86	222	22	28	201	201	162	196	213	207	235	208	1	1	0	0	0	0	0	0	40	40	62	167	1349	261	0	16	8	25
Gabtali	310	856	1166	932	2098	379	377	365	254	117	73	13	0	7	35	37	50	96	34	35	36	103	0	4	0	37	0	0	176	188	222	242	262	246	301	9	0	7	0	173	35	64	61	0	9	233	247	259	247	339	252	258	285	9	1	1	0	0	0	0	0	71	71	76	83	795	79	0	9	11	75
Sonatola	269	596	865	292	1157	219	193	175	162	53	30	45	0	45	79	76	101	152	84	76	101	149	2	122	2	0	0	0	94	25	592	564	537	506	543	6	0	5	0	308	230	231	197	19	52	614	618	581	535	1367	371	397	143	0	0	0	0	0	0	0	0	61	61	125	915	2587	376	0	59	6	93
Shajahanpur	370	593	963	708	1671	286	315	249	188	38	66	41	10	29	52	55	53	88	49	53	53	88	0	11	0	3	0	0	149	68	217	203	229	236	233	13	2	5	0	7	11	1	4	21	30	373	407	397	374	317	403	395	272	2	0	0	0	0	0	0	0	50	50	50	24	372	240	5	25	13	80
