thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mirzapur	390	730	1120	1102	2222	506	473	396	273	97	19	127	258	6	64	80	126	187	72	82	116	197	1	74	1	15	0	0	176	43	401	407	401	376	340	8	272	21	1	116	386	209	125	166	276	423	495	548	509	457	484	456	289	14	2	0	1	1	2	0	0	92	94	110	1763	4899	442	2	74	11	63
Nagarpur	264	587	851	1048	1899	376	381	359	274	95	26	84	84	0	138	135	164	181	133	98	79	104	0	0	0	0	0	0	67	2	310	321	291	280	278	5	233	1	0	131	113	32	351	10	10	364	413	385	373	299	320	360	285	1	1	0	0	0	0	0	0	72	72	32	745	6292	97	0	3	7	30
Bhuapur	232	429	661	635	1296	226	239	248	213	58	24	54	58	0	65	68	72	110	75	72	89	119	0	12	0	1	0	0	64	18	153	131	157	150	149	63	85	0	0	47	121	60	74	6	9	156	179	170	168	187	164	136	194	0	1	1	1	0	1	0	0	41	42	10	832	3268	52	1	26	1	35
Ghatail	402	876	1278	1308	2586	603	549	507	372	93	24	94	138	3	62	80	124	205	48	58	104	204	7	82	7	26	0	2	96	18	502	496	416	450	477	17	200	0	0	159	428	127	182	31	32	431	533	546	455	387	414	345	352	0	0	0	0	0	0	0	0	84	84	106	1215	6668	234	1	8	10	40
Basail	141	480	621	325	946	148	106	96	75	22	0	25	77	9	28	57	66	55	17	51	46	57	13	0	13	11	0	0	0	0	62	54	78	89	90	18	94	0	0	63	121	59	67	58	11	86	72	92	83	66	78	89	124	1	1	0	0	0	0	0	0	35	35	29	507	2468	158	0	21	1	26
Tangail Sadar	437	800	1237	1289	2526	555	541	415	253	16	91	121	201	7	72	86	115	212	70	88	115	187	0	68	0	28	2	4	84	44	461	461	419	368	390	27	209	85	9	1373	330	0	644	149	143	478	547	598	481	448	454	407	429	0	0	0	0	0	0	0	1	89	90	96	778	7404	108	2	0	10	51
Kalihati	251	509	760	831	1591	475	447	275	179	95	8	33	81	16	52	49	54	104	27	31	46	83	10	105	10	54	5	5	19	7	250	263	232	220	231	6	95	12	0	73	401	40	81	32	29	223	290	282	277	235	221	253	221	9	0	0	0	0	0	0	0	106	106	29	656	5724	169	0	7	7	83
Modhupur	694	1316	2010	1722	3732	621	636	499	409	201	54	56	72	14	159	121	159	189	119	102	107	187	1	8	1	15	0	2	86	17	375	361	394	428	425	30	223	4	0	160	466	36	101	52	18	374	477	452	431	348	432	442	346	1	1	0	0	1	1	0	0	88	89	54	732	5436	326	0	49	4	51
Gopalpur	211	777	988	416	1404	328	382	397	236	87	35	50	44	3	70	106	105	129	68	103	97	114	0	18	0	2	0	0	95	17	255	274	268	283	286	31	109	0	0	169	327	88	291	107	161	337	376	342	366	380	483	300	206	1	0	1	0	0	0	0	0	55	55	42	2015	4870	248	3	30	8	48
Shakhipur	194	567	761	933	1694	355	348	327	228	65	2	56	47	0	127	135	181	163	125	135	155	140	0	0	0	0	0	0	111	58	338	356	338	250	254	28	256	0	0	0	0	0	16	0	0	290	351	461	401	302	294	315	176	0	0	0	0	0	0	0	0	45	45	28	186	1446	149	0	12	0	24
Delduar	198	559	757	693	1450	468	504	477	426	43	0	11	0	21	92	140	120	273	88	136	107	155	3	22	3	18	0	0	100	49	304	287	272	276	238	16	83	7	0	181	339	9	114	11	12	212	259	244	255	218	222	232	143	0	0	0	0	0	0	0	0	59	59	40	929	4846	52	0	12	5	41
