thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	191	514	705	322	1027	326	328	271	136	112	32	73	38	35	77	58	68	113	74	57	66	91	1	32	1	2	0	0	42	40	254	237	256	253	218	7	157	0	0	53	201	25	7	51	204	295	340	340	318	368	261	262	213	0	0	0	0	0	0	0	0	54	54	34	410	3977	101	1	11	8	46
Sherpur	348	590	938	1345	2283	244	302	256	285	44	125	55	142	9	62	73	95	136	62	74	95	133	0	30	0	27	0	3	192	97	221	223	264	267	255	29	0	3	0	49	167	37	116	16	16	391	401	399	382	382	357	426	353	0	0	0	0	0	0	0	0	82	82	96	239	1721	109	1	11	5	74
Shibganj	406	1123	1529	566	2095	211	376	348	485	48	194	55	121	49	95	69	103	106	95	69	103	106	0	55	0	1	0	2	166	80	281	265	243	232	233	9	135	0	0	260	563	328	218	0	62	357	303	322	292	307	220	228	440	0	0	0	0	0	0	0	0	87	87	97	1186	7395	380	0	54	0	63
Dhunot	318	627	945	946	1891	242	418	300	187	71	192	36	54	30	34	47	77	150	34	47	77	150	2	325	2	16	1	0	15	0	177	161	155	121	115	9	15	0	0	177	390	20	377	30	30	177	185	186	177	158	227	144	348	0	0	0	0	0	0	0	0	72	72	128	297	3944	223	0	48	8	55
Dupchanchia	174	518	692	349	1041	134	106	66	65	3	38	77	75	37	38	12	14	51	38	12	13	39	0	278	0	0	0	0	80	28	171	178	194	185	151	27	53	0	0	53	169	0	32	155	193	239	238	231	209	207	203	197	193	0	0	0	0	0	0	0	0	59	59	68	304	1695	72	0	15	1	4
Nandigram	130	260	390	477	867	58	53	30	9	0	35	47	49	0	13	2	13	11	13	2	4	2	0	69	0	0	0	0	10	0	103	106	108	128	114	24	0	0	0	12	57	0	2	0	0	127	152	133	140	105	96	133	132	0	0	0	0	0	0	0	0	39	39	35	160	523	173	1	6	5	8
Adamdighi	94	352	446	471	917	181	185	150	105	19	27	20	100	6	13	18	53	25	16	16	39	20	5	10	5	0	0	0	19	17	125	137	129	119	129	25	100	3	0	183	211	196	15	40	33	139	155	144	149	181	155	170	166	0	0	0	0	0	0	0	0	31	31	34	103	1099	135	1	14	0	21
Bogra Sadar	367	635	1002	1015	2017	861	835	644	447	103	41	167	314	44	298	209	136	257	303	199	73	219	39	172	39	35	0	0	196	83	368	382	334	364	320	3	30	198	69	127	273	77	381	299	299	617	621	636	563	989	796	545	625	3	2	2	0	0	0	0	0	109	109	88	171	2743	301	0	8	9	88
Kahaloo	222	310	532	859	1391	277	244	235	177	27	39	57	124	2	9	31	41	98	8	18	58	88	1	61	1	0	0	0	74	30	90	98	122	104	125	20	11	6	1	211	588	209	441	6	6	156	156	157	157	205	162	151	545	0	0	0	0	0	0	0	0	70	70	75	856	3882	131	2	21	10	23
Gabtali	348	684	1032	686	1718	380	444	356	270	141	65	14	0	0	64	64	77	139	105	63	65	142	0	184	0	35	0	1	149	58	219	230	257	235	292	35	68	1	0	879	348	64	184	0	0	352	352	321	300	366	305	311	377	0	0	2	1	0	1	1	0	87	89	48	354	2960	85	0	0	19	60
Sonatola	191	668	859	355	1214	209	246	220	200	73	37	14	0	22	111	105	169	209	111	105	165	199	5	24	5	0	0	0	121	45	607	626	595	538	524	0	374	2	0	296	218	291	304	23	46	636	633	594	571	1431	378	433	168	0	0	0	0	0	0	0	0	81	81	104	1239	3893	271	1	50	2	89
Shajahanpur	234	549	783	514	1297	243	247	190	149	60	25	76	213	5	36	56	62	48	36	56	62	48	0	120	0	0	0	0	124	66	194	173	238	278	244	3	4	0	14	16	67	7	37	3	14	379	393	353	366	358	418	315	291	0	0	0	0	0	0	1	0	70	71	62	198	1537	208	0	9	5	61
