thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Digholia	940	5001	5941	534	6475	2050	2431	2568	2237	103	10	247	392	74	959	1081	924	1116	946	1055	926	1115	7	85	7	0	0	0	78	22	255	263	265	241	403	11	66	169	5	620	674	43	604	94	94	518	548	526	492	706	424	383	752	0	0	0	3	0	3	3	0	49	55	26	1795	13200	179	1	23	12	54
Dumuria	309	505	814	725	1539	493	452	358	211	48	17	15	0	11	108	151	167	246	89	100	119	187	7	12	7	32	0	6	42	15	31	33	156	257	180	20	91	13	3	127	463	0	326	30	49	287	321	280	282	320	391	293	323	0	2	2	1	3	4	0	0	163	167	63	1023	5660	44	3	14	4	47
Khulna Sadar	530	2610	3140	3065	6205	796	1249	1311	926	268	3	113	93	24	568	559	486	658	575	565	334	690	43	360	43	2	0	0	283	1	364	358	383	362	305	0	2	18	0	1183	690	293	428	369	371	588	880	631	540	662	680	481	477	7	2	0	0	0	0	0	0	7	7	321	6019	11794	1084	0	110	16	8176
Dacope	189	276	465	382	847	112	110	83	49	84	0	31	50	0	24	28	51	95	25	26	43	93	4	0	4	0	0	0	10	8	18	21	121	82	63	4	27	6	0	93	107	14	107	58	0	176	161	187	189	136	122	133	165	3	1	0	3	0	3	0	0	54	57	56	334	1298	109	0	32	8	5
Terokhada	71	349	420	284	704	61	100	86	55	41	8	7	0	9	19	19	22	25	18	18	17	20	2	13	2	4	0	2	68	20	20	25	82	100	79	20	53	6	0	10	166	23	0	19	17	98	87	87	94	100	87	90	87	0	0	0	2	0	2	0	0	34	36	9	194	1782	61	0	12	7	23
Fultala	99	194	293	330	623	147	213	165	90	40	3	32	61	0	7	10	18	76	5	10	28	56	0	30	0	0	0	0	35	23	4	6	84	84	94	2	39	0	0	17	126	22	24	12	2	101	119	126	131	113	110	97	136	0	0	0	1	1	2	0	0	49	51	46	303	1296	12	1	2	2	20
Batiaghata	145	383	528	218	746	73	128	88	64	51	16	22	54	12	44	52	63	66	14	34	57	68	0	24	0	0	0	0	15	0	43	30	83	68	79	4	81	12	2	34	120	0	26	18	25	151	128	143	133	150	133	151	143	1	1	0	4	2	6	2	0	82	90	24	237	1535	56	0	3	3	34
Paikgachha	180	412	592	696	1288	133	107	76	45	78	9	2	0	24	23	12	58	84	22	12	51	61	7	5	7	0	0	0	29	1	32	37	72	82	91	4	37	0	0	0	81	17	3	6	31	97	105	102	87	75	81	92	199	1	0	2	1	1	2	1	0	90	93	33	275	1925	26	1	5	4	10
Rupsha	111	303	414	421	835	206	188	155	131	58	3	37	69	7	28	37	47	78	23	31	37	78	0	7	0	10	0	0	79	8	36	47	98	83	68	4	53	1	1	64	264	69	31	102	9	141	122	136	117	148	136	125	167	1	1	4	1	1	2	1	0	51	54	54	268	1474	302	0	6	12	25
Koyra	148	443	591	452	1043	208	174	90	30	103	16	15	23	2	13	15	16	11	11	13	14	13	0	0	0	0	0	0	9	6	46	51	187	213	217	7	50	0	0	49	68	0	13	2	2	275	275	290	260	277	295	274	140	0	0	0	1	0	1	0	0	78	79	16	330	1885	100	0	11	6	10
