thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	143	488	631	466	1097	244	255	227	164	122	12	66	29	10	65	54	65	52	64	45	69	63	0	6	0	0	0	0	45	1	198	196	218	194	185	4	0	2	0	13	109	6	17	30	221	234	213	202	200	271	215	227	192	1	0	0	0	0	0	0	0	27	27	13	186	1553	73	0	13	8	42
Sherpur	373	583	956	1208	2164	297	290	284	269	41	115	78	109	0	66	56	65	145	64	65	74	142	0	0	0	39	0	0	255	184	202	218	229	251	250	4	0	7	0	26	44	0	56	190	25	392	346	307	353	320	319	344	344	3	1	2	0	0	0	0	0	65	65	96	223	735	48	0	16	14	73
Shibganj	368	1263	1631	664	2295	525	423	336	494	61	227	66	0	18	105	102	157	200	93	59	125	153	4	20	4	5	0	5	187	59	269	262	240	226	210	14	0	0	0	379	397	420	380	4	47	280	297	321	325	316	299	302	348	1	0	0	0	0	0	0	0	66	66	103	355	3733	444	0	22	12	50
Dhunot	367	517	884	979	1863	236	304	183	163	66	164	68	53	44	88	55	64	111	71	48	55	69	4	7	4	6	0	0	104	20	180	181	170	124	143	0	0	0	7	66	147	24	98	20	54	164	171	173	162	162	141	142	304	0	0	0	0	0	0	0	0	64	64	75	187	1317	202	0	50	0	42
Dupchanchia	181	579	760	394	1154	83	59	48	27	10	47	29	100	17	40	34	35	69	40	31	34	57	0	0	0	0	0	0	91	5	119	139	131	145	157	0	0	2	0	35	89	2	24	159	117	214	213	212	206	200	182	222	186	1	0	0	1	0	1	1	0	57	59	36	42	468	82	0	18	3	0
Nandigram	126	480	606	543	1149	340	63	38	31	4	28	34	51	15	6	6	3	23	1	1	1	17	1	1	1	5	0	0	39	3	178	200	183	178	151	3	0	2	0	6	57	0	1	1	1	147	156	199	220	170	167	161	128	4	2	0	0	0	0	0	0	25	25	39	157	416	171	0	0	4	15
Adamdighi	137	479	616	483	1099	174	195	175	143	27	24	71	85	8	30	17	25	56	17	25	22	50	2	9	2	9	0	0	24	2	148	140	153	142	149	0	0	8	0	96	128	77	2	44	8	171	189	204	194	167	188	172	207	4	1	0	0	0	0	0	0	50	50	36	45	690	206	0	7	4	15
Bogra Sadar	395	747	1142	1123	2265	777	837	685	532	64	48	195	277	59	226	142	259	133	213	128	192	47	35	115	35	37	0	5	131	65	277	359	353	319	285	53	56	251	13	195	181	142	368	124	124	541	544	490	478	506	878	436	584	0	0	1	1	2	3	0	0	75	78	75	142	2217	421	0	5	7	87
Kahaloo	237	357	594	916	1510	184	247	338	197	10	53	55	104	22	29	28	40	109	30	29	40	108	8	46	8	0	0	0	103	49	122	120	127	123	123	0	0	0	0	189	423	91	264	32	41	182	179	192	200	220	203	205	213	0	0	0	0	0	0	0	0	56	56	49	250	2101	156	0	17	8	35
Gabtali	308	839	1147	907	2054	392	378	292	171	104	54	19	0	11	52	27	26	54	51	31	31	62	3	2	3	34	0	14	151	27	206	224	220	212	270	10	0	1	4	192	61	67	64	8	17	262	252	266	253	264	262	282	275	3	0	0	1	0	1	0	0	87	88	81	78	774	74	0	15	8	50
Sonatola	199	566	765	352	1117	228	225	160	171	50	26	29	0	38	66	76	102	156	62	56	91	104	4	136	4	1	0	1	112	28	519	503	521	507	417	9	0	3	0	289	293	192	208	27	52	722	549	562	524	1296	336	449	105	2	0	0	0	0	0	0	0	58	58	106	772	2346	379	0	64	9	95
Shajahanpur	288	581	869	773	1642	225	296	242	179	44	35	46	13	24	67	65	64	95	52	64	49	82	0	2	0	0	0	0	140	62	201	179	183	168	180	7	0	5	0	10	20	0	0	0	24	366	368	381	376	254	377	339	275	3	0	0	0	0	0	0	0	52	52	45	42	479	226	0	21	7	74
