thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Katiadi	360	783	1143	904	2047	532	506	448	355	193	66	112	58	51	161	125	161	213	166	153	179	211	1	89	1	75	0	4	88	52	212	198	186	160	140	14	105	0	2	276	612	298	408	132	7	220	232	219	225	214	196	171	284	1	2	1	4	1	5	1	1	48	55	90	491	7480	347	0	79	8	102
Bhariab Bazar	457	691	1148	1166	2314	385	286	294	206	79	8	36	44	11	155	213	102	195	141	199	88	181	0	0	0	0	3	1	4	2	23	27	22	24	39	13	101	46	15	244	589	98	64	30	67	36	32	35	33	32	45	38	171	2	0	1	0	0	0	0	0	55	55	67	398	3151	60	0	29	4	53
Austagram	76	490	566	234	800	234	274	238	152	57	13	26	11	6	50	52	64	58	49	43	54	49	0	76	0	0	0	0	92	55	111	105	109	70	75	21	124	2	0	234	444	62	70	35	68	126	176	179	181	164	67	178	105	0	0	0	0	0	0	0	0	26	26	25	255	1394	83	0	10	4	69
Kishoreganj Sadar	292	909	1201	1352	2553	1039	1044	608	408	194	30	129	118	75	333	296	385	365	350	272	317	350	13	122	13	9	0	3	9	1	81	62	57	72	44	20	26	29	28	420	1346	252	563	25	86	119	134	104	121	182	190	117	471	1	0	0	0	0	0	1	0	72	73	60	725	7669	73	0	10	8	65
Hossainpur	164	1242	1406	426	1832	278	289	243	159	62	4	15	16	6	47	74	130	111	27	65	64	97	0	19	0	0	0	0	17	4	62	56	66	68	75	17	72	0	0	63	169	18	273	16	16	36	31	37	37	39	33	35	151	0	0	0	0	0	0	0	0	28	28	4	389	3271	33	0	5	1	21
Nikli	115	301	416	324	740	50	95	80	47	73	27	0	0	18	22	31	43	26	35	40	34	49	0	5	0	1	0	0	38	3	53	62	52	50	53	0	117	5	0	194	269	14	309	11	20	71	91	86	81	68	73	68	114	0	2	0	0	0	0	0	0	41	41	16	942	3687	30	0	6	2	16
Bazitpur	247	447	694	722	1416	186	211	186	127	148	7	121	20	37	70	42	60	100	73	35	45	80	0	4	0	1	0	0	24	15	70	65	67	64	50	23	93	3	0	45	429	0	0	50	46	45	50	46	47	65	26	31	285	0	0	0	3	1	4	0	0	73	77	110	883	4091	143	0	0	11	57
Pakundia	171	700	871	439	1310	252	232	225	186	37	18	51	40	6	27	67	104	106	30	67	97	92	0	45	0	0	0	0	28	7	3	0	4	1	0	29	103	0	0	363	457	28	161	2	36	11	7	6	4	4	3	4	172	0	0	0	0	0	0	0	0	48	48	26	1023	4400	31	0	9	15	24
Itna	145	336	481	663	1144	71	56	52	30	112	9	20	9	0	15	19	28	35	14	15	26	32	0	9	0	0	0	0	36	0	30	31	40	32	27	10	99	0	0	62	54	0	47	140	137	21	33	29	32	17	18	9	150	0	0	0	0	0	0	1	0	27	28	0	1333	3032	0	0	0	0	0
Kuliarchar	218	772	990	930	1920	240	175	180	129	99	42	3	0	12	45	38	44	30	44	37	44	30	3	25	3	7	0	0	52	22	112	100	90	77	81	5	140	0	0	63	328	7	8	20	23	151	145	142	130	116	133	77	194	0	0	0	0	0	0	0	0	50	50	49	395	2389	118	7	22	15	51
Tarail	173	957	1130	985	2115	258	255	213	166	87	2	50	11	5	54	56	49	50	52	48	51	47	0	22	0	2	0	0	42	10	0	0	0	0	0	2	71	11	0	8	289	53	97	60	20	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	21	21	21	639	3258	64	0	36	7	56
Karimganj	204	1456	1660	677	2337	358	255	187	129	130	67	68	34	52	71	102	69	151	72	92	68	89	1	19	1	2	0	0	68	19	223	255	518	814	1092	59	204	6	1	234	291	7	99	17	102	136	128	123	125	103	112	80	299	1	0	0	0	0	0	0	0	49	49	35	1326	4834	50	0	6	0	55
Mithamoin	103	259	362	391	753	22	13	6	0	47	28	17	2	0	6	1	1	0	6	1	1	0	0	1	0	0	0	0	4	1	18	10	17	10	11	18	105	0	0	0	107	0	0	11	6	16	28	23	18	13	27	22	94	0	0	0	0	0	0	0	0	28	28	17	56	417	0	0	0	0	8
