thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Katiadi	343	808	1151	1010	2161	457	447	380	310	166	50	129	70	13	150	146	152	173	142	151	155	176	1	62	1	58	0	3	72	49	164	181	160	152	134	7	160	1	1	212	512	150	324	108	15	205	178	169	188	196	157	132	393	0	2	0	2	0	2	0	0	51	53	47	502	5364	344	3	73	7	107
Bhariab Bazar	430	838	1268	1298	2566	361	273	265	200	33	15	36	39	20	87	95	86	150	89	93	81	149	0	6	0	5	0	0	4	2	26	21	26	12	16	0	55	0	2	463	226	132	272	0	0	0	0	0	0	6	8	5	116	0	0	0	0	0	0	0	0	31	31	58	348	3117	130	0	37	1	83
Austagram	96	523	619	251	870	216	316	296	182	46	20	10	8	7	56	49	57	58	55	38	47	57	7	114	7	0	0	0	29	7	133	114	109	96	90	12	70	5	35	293	479	104	80	34	75	121	192	195	184	166	73	190	77	0	0	0	1	0	1	0	0	26	27	58	202	1302	89	0	16	4	35
Kishoreganj Sadar	382	1052	1434	1182	2616	904	832	923	431	173	26	146	92	73	307	249	286	225	293	221	330	267	5	95	5	7	0	2	21	12	43	34	44	41	206	19	48	37	14	401	1066	285	413	95	143	84	94	73	50	146	26	30	439	6	1	0	0	0	0	0	0	65	65	62	954	7988	76	0	13	8	70
Hossainpur	174	1093	1267	431	1698	240	231	196	139	48	3	8	21	4	33	62	109	59	29	64	52	71	0	0	0	0	0	0	10	3	56	48	60	64	83	6	82	0	0	50	103	6	273	18	22	39	44	30	40	37	32	38	126	0	0	0	0	0	0	0	0	36	36	5	229	1910	52	0	2	2	30
Nikli	113	366	479	415	894	83	104	92	76	50	17	0	0	17	27	25	30	26	21	18	17	27	2	6	2	1	0	0	30	2	53	66	64	69	53	0	92	0	0	144	248	0	313	16	21	103	99	108	105	85	90	73	117	0	3	0	1	0	1	1	0	27	29	28	1180	3502	129	0	7	4	8
Bazitpur	173	532	705	817	1522	220	212	215	180	119	8	55	5	0	65	64	98	48	103	59	45	67	0	0	0	4	0	0	31	4	63	79	78	69	54	13	69	5	0	23	258	4	0	0	11	81	83	86	73	96	107	69	164	0	3	0	0	0	0	0	0	35	35	16	601	3454	128	0	16	11	43
Pakundia	217	779	996	429	1425	223	247	190	167	34	12	24	37	12	45	50	78	99	41	45	71	75	0	15	0	2	0	0	30	9	5	4	2	2	2	7	86	0	0	39	561	62	87	16	7	0	0	0	0	0	0	0	165	2	2	0	1	0	1	0	0	41	42	39	852	4874	45	0	0	7	28
Itna	141	555	696	559	1255	70	61	46	33	123	6	16	6	0	10	13	19	18	7	10	11	10	0	5	0	0	0	0	37	0	19	22	27	29	23	10	144	0	0	67	64	6	50	107	104	19	33	26	25	30	21	19	127	0	0	0	0	1	1	1	0	24	26	1	1631	3637	0	0	0	0	0
Kuliarchar	160	801	961	1013	1974	265	256	221	169	81	39	5	0	18	36	46	46	48	29	45	73	77	0	6	0	6	0	1	53	18	106	107	88	70	77	13	149	0	0	30	147	6	22	33	36	138	109	111	96	69	120	87	211	0	0	0	0	0	0	0	0	38	38	49	580	2939	122	0	25	6	55
Tarail	160	811	971	988	1959	484	282	194	149	77	10	76	23	8	64	64	54	63	64	73	62	69	2	40	2	5	0	1	41	15	0	0	0	0	0	6	92	7	0	46	365	54	144	67	28	0	0	0	0	0	0	0	151	0	0	0	0	0	0	1	0	12	13	26	1120	3581	115	10	40	7	72
Karimganj	274	1477	1751	606	2357	416	289	239	187	127	43	76	33	13	49	36	59	103	104	69	148	95	0	10	0	1	0	0	95	17	213	257	408	598	720	9	103	13	1	60	254	12	101	43	73	139	119	109	117	72	98	91	243	5	7	0	1	0	1	1	0	10	12	41	586	3876	53	0	6	3	44
Mithamoin	92	299	391	394	785	33	12	8	4	38	32	11	8	0	4	0	1	1	4	0	1	0	0	0	0	0	0	0	16	1	14	12	11	11	9	10	92	0	0	0	144	0	0	7	3	15	25	26	24	18	18	22	89	0	0	0	0	0	0	0	0	20	20	18	63	438	0	0	0	0	0
