thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	151	402	553	470	1023	139	145	136	104	67	35	37	20	0	17	30	56	56	15	23	53	55	2	5	2	0	0	0	27	11	244	245	219	209	194	9	73	0	0	0	127	14	33	0	97	208	204	205	208	230	96	95	159	0	0	0	0	0	0	0	0	28	28	22	619	1481	86	0	0	1	20
Kalmakanda	213	732	945	567	1512	407	377	337	276	95	46	41	20	2	113	107	124	151	122	94	100	146	0	7	0	0	0	0	38	12	206	184	170	137	129	0	15	5	0	100	229	31	169	64	8	134	165	156	152	131	205	122	187	0	0	1	0	0	0	0	3	30	33	33	1526	4413	107	0	8	3	25
Modan	109	285	394	297	691	264	289	270	245	65	15	16	8	10	157	78	106	196	151	74	95	181	15	9	15	0	0	0	41	10	45	48	56	47	43	6	72	0	0	185	145	43	243	171	152	88	94	78	78	144	42	52	85	5	2	0	0	0	0	0	0	11	11	28	1468	6967	78	0	8	7	36
Purbadhala	277	805	1082	1138	2220	243	226	171	137	97	80	5	0	5	28	37	63	87	22	22	55	72	4	45	4	6	0	2	57	9	168	169	182	156	168	7	49	6	0	60	150	27	47	55	38	152	180	176	179	106	72	73	244	1	0	1	2	1	3	1	1	50	55	56	450	2331	62	0	4	4	13
Kendua	205	981	1186	676	1862	238	301	240	239	149	15	43	14	28	86	74	108	160	72	89	98	109	9	49	9	0	0	0	34	13	146	132	142	127	124	21	24	0	0	151	542	0	80	49	26	131	157	162	145	105	35	26	181	0	1	0	1	0	1	1	0	65	67	18	648	5274	442	0	21	15	78
Netrokona Sadar	382	739	1121	1179	2300	106	61	66	62	49	106	81	12	3	36	45	40	43	39	43	38	41	0	27	0	0	0	0	61	9	274	250	245	227	234	0	44	6	0	125	306	58	286	13	50	245	241	236	238	246	78	79	332	1	1	1	7	0	7	0	0	51	58	67	649	4845	100	0	5	7	51
Durgapur	388	659	1047	886	1933	308	290	295	319	192	41	27	26	0	121	139	155	194	121	139	163	174	0	10	0	0	0	0	33	15	283	295	305	308	315	4	66	0	0	306	241	105	0	178	309	432	526	487	493	393	187	186	311	0	0	0	1	0	1	0	1	48	50	69	231	1304	124	0	7	7	28
Barhatta	179	466	645	575	1220	182	203	177	156	65	21	25	14	4	47	48	77	89	36	31	48	64	0	6	0	0	0	0	28	0	59	70	63	55	57	4	41	4	0	41	165	15	1	8	5	82	91	110	106	90	110	70	144	0	0	0	1	1	2	1	1	32	36	43	309	2966	5	0	6	4	15
Mohonganj	151	381	532	420	952	141	144	124	84	52	11	18	8	1	153	49	43	50	153	39	36	44	0	0	0	0	0	0	19	2	186	187	149	165	173	0	173	7	3	115	271	85	92	9	8	232	226	196	210	207	109	110	113	0	0	0	0	0	0	0	0	24	24	0	879	4679	53	0	0	3	9
Khaliajhuri	110	299	409	342	751	96	128	86	60	37	4	30	4	1	17	16	16	13	19	16	12	10	0	25	0	0	0	0	13	3	17	17	19	11	13	5	39	0	0	0	190	10	5	0	0	19	33	31	40	17	29	28	55	0	0	0	0	0	0	0	0	10	10	1	150	715	49	0	3	8	11
