thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Digholia	982	4779	5761	562	6323	2040	2268	2223	2259	67	0	266	499	168	425	292	468	510	386	382	462	433	3	12	3	20	0	5	43	1	144	164	151	144	122	10	85	1	182	345	612	7	1536	197	182	377	336	305	338	412	391	249	218	0	0	0	1	0	1	2	0	44	47	18	1404	10572	200	7	26	15	51
Dumuria	293	553	846	818	1664	445	433	347	188	88	5	105	148	12	102	88	145	210	53	55	108	163	3	28	3	24	0	8	28	14	27	37	127	174	203	12	105	13	4	70	125	4	161	38	42	258	259	284	266	216	271	233	320	1	1	1	3	1	4	2	1	107	114	58	539	3171	22	0	15	11	53
Khulna Sadar	514	2127	2641	2676	5317	1423	1361	1447	736	115	17	31	36	26	526	478	543	271	508	475	511	324	9	240	9	6	0	0	69	75	499	521	486	466	524	24	31	39	1	1201	961	235	1133	240	149	521	707	692	493	639	774	555	216	26	13	0	0	0	0	0	0	19	19	319	1677	8639	1255	3	120	23	3230
Dacope	177	279	456	404	860	91	80	87	51	97	1	20	28	0	15	17	27	37	15	16	29	35	0	0	0	1	0	0	18	2	53	49	137	116	97	0	50	12	3	13	59	14	0	0	0	136	132	169	156	134	167	148	141	1	0	0	0	1	1	0	0	47	48	31	60	505	43	0	37	7	0
Terokhada	114	363	477	331	808	70	67	63	46	50	4	19	15	6	11	9	12	14	13	7	4	8	0	1	0	0	0	0	25	20	62	54	83	102	85	4	95	2	0	8	62	15	1	6	16	129	119	121	118	98	117	139	95	0	0	0	3	0	3	0	0	22	25	23	97	747	64	0	11	7	23
Fultala	128	203	331	333	664	128	163	119	96	36	20	31	66	0	6	9	33	51	6	13	22	28	1	7	1	0	0	0	13	6	32	31	83	78	81	0	24	0	0	7	76	35	3	6	2	91	90	88	90	58	94	92	153	1	2	0	2	0	2	2	0	25	29	14	154	667	91	0	2	2	11
Batiaghata	125	368	493	322	815	101	151	135	104	84	4	32	58	4	22	28	67	77	22	21	54	69	3	14	3	1	0	3	10	3	33	31	83	87	96	4	35	21	0	24	35	6	13	5	16	128	148	143	131	239	143	157	154	3	1	3	1	4	5	0	1	45	51	20	90	938	49	0	3	4	36
Paikgachha	267	468	735	689	1424	129	136	102	81	131	7	48	89	0	40	40	53	64	34	38	48	50	0	1	0	0	0	0	57	7	31	52	104	129	123	0	31	0	1	0	25	2	0	36	0	150	149	154	149	126	148	159	267	6	1	0	1	1	2	1	0	59	56	52	56	547	34	0	4	5	5
Rupsha	124	346	470	450	920	188	182	100	76	58	4	26	44	5	25	25	35	27	21	15	20	30	1	31	1	16	0	2	64	13	42	44	56	74	60	6	46	19	1	88	92	15	51	6	6	74	105	101	116	94	91	105	120	0	0	0	0	0	0	1	0	32	33	24	137	1058	48	0	8	5	22
Koyra	86	321	407	375	782	99	58	47	41	71	18	6	10	1	15	11	9	3	14	9	14	6	0	0	0	0	1	0	8	1	37	49	194	188	192	2	51	0	0	27	4	0	9	7	6	367	367	329	308	197	169	185	105	0	0	0	0	0	0	0	0	28	28	12	89	567	189	6	17	14	4
