thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Langadu	68	239	307	0	307	46	59	59	46	31	23	6	4	7	14	11	6	15	14	11	8	14	0	0	0	1	0	0	7	1	221	189	155	116	95	2	40	0	0	13	45	2	2	2	7	100	117	120	121	99	87	89	49	0	0	0	0	0	0	0	0	10	10	6	231	748	217	0	7	7	11
Kawkhali	35	135	170	144	314	46	35	29	35	33	5	18	0	0	18	18	21	19	14	18	15	19	0	0	0	0	0	0	20	1	72	64	61	52	48	6	25	12	0	12	73	20	4	28	0	54	57	61	58	73	96	55	48	4	5	0	1	0	1	0	0	12	13	9	150	1109	27	0	14	4	19
Rangamati Sadar	43	132	175	41	216	110	91	83	72	18	2	14	3	0	62	23	15	16	58	25	11	19	0	0	0	0	0	0	8	1	110	84	84	82	68	0	41	23	0	131	232	81	230	9	8	74	104	102	92	73	66	43	42	0	1	1	0	1	1	0	0	5	6	9	464	3465	116	0	15	10	34
Baghaichhari	17	125	142	78	220	20	35	38	23	11	0	2	0	0	2	5	7	5	2	3	8	5	0	0	0	0	0	0	13	0	90	111	95	87	83	7	0	0	0	0	10	0	2	2	2	86	78	76	84	88	69	100	13	0	0	0	0	0	0	0	0	8	8	0	72	313	71	0	10	11	24
Barkal	26	77	103	100	203	3	10	9	3	21	0	2	0	0	4	6	3	2	4	6	3	3	0	0	0	0	0	0	5	0	28	33	20	14	15	9	27	0	1	0	9	0	0	0	0	24	25	16	14	11	48	18	23	0	0	0	0	0	0	0	0	8	8	15	28	260	55	0	7	5	6
Naniarchar	18	104	122	132	254	15	44	45	20	26	0	0	0	0	1	9	12	22	1	9	13	14	0	8	0	0	0	0	0	0	88	90	86	60	51	6	54	0	0	9	22	1	0	0	26	28	64	66	60	26	31	28	26	0	0	0	0	0	0	0	0	5	5	24	80	465	270	0	0	4	10
Jurachhari	11	75	86	10	96	16	19	30	14	10	0	4	0	0	4	6	9	6	4	6	9	6	0	0	0	0	0	0	8	0	35	46	26	29	51	0	8	0	0	30	64	0	17	10	5	21	38	39	46	30	32	41	14	0	0	0	0	0	0	0	0	1	1	1	79	551	19	0	0	8	11
Kaptai	32	195	227	53	280	25	34	30	23	16	2	26	2	0	8	10	14	12	5	7	12	11	0	0	0	0	0	0	11	0	62	73	66	63	54	1	0	3	10	64	42	20	11	6	17	69	89	75	92	78	90	56	20	2	0	0	0	1	1	0	0	9	10	7	188	490	38	0	9	4	7
Rajasthali	19	36	55	32	87	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	34	42	45	42	0	2	0	0	5	73	27	12	3	3	34	35	31	26	2	17	36	15	3	0	1	0	0	0	0	0	1	1	0	218	1095	4	0	0	3	6
Belaichhari	16	54	70	53	123	23	26	28	19	17	0	10	1	0	5	10	6	12	3	8	10	14	0	0	0	0	0	0	14	0	20	20	15	20	19	0	8	0	0	8	33	8	0	4	0	19	14	14	13	8	7	12	28	0	0	0	0	0	0	0	0	11	11	19	75	480	177	0	9	3	12
