thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Panchlaish	18	134	152	125	277	2582	1733	1186	1394	1	0	283	121	288	766	350	444	729	611	449	258	857	27	413	27	15	0	2	276	24	924	649	589	422	455	15	67	206	12	564	698	277	1231	383	445	1480	2015	1689	1363	1376	1307	906	73	0	0	0	0	0	0	0	0	2	2	10	1673	10696	0	0	0	0	0
Rangunia	258	720	978	886	1864	254	299	268	183	81	9	27	0	21	39	48	100	152	38	44	84	93	5	31	5	35	0	0	39	10	211	198	162	148	168	20	3	21	0	298	612	306	428	36	35	274	307	328	320	305	318	263	198	0	0	0	0	0	0	0	0	76	76	67	649	4097	293	0	26	13	66
Doublemooring	71	408	479	447	926	3345	2678	2280	2497	30	0	232	309	75	1627	1798	1796	1368	1662	1662	1562	1848	21	1874	21	66	0	8	22	5	851	704	600	446	435	10	74	150	33	1381	1655	810	4272	634	701	1519	1931	1698	1635	1136	1261	1176	620	28	16	0	0	0	0	0	0	21	21	92	2567	19090	40	3	4	8	0
Fatichhari	455	1420	1875	1859	3734	308	320	295	212	59	18	22	0	19	65	104	102	117	57	85	55	83	6	113	6	16	0	3	31	16	843	802	723	637	638	31	6	2	5	151	680	204	312	18	18	855	947	930	885	853	834	842	320	43	0	0	1	0	1	1	0	101	103	87	1248	4460	69	0	1	25	58
Hathazari	209	729	938	963	1901	133	82	96	92	28	12	62	46	13	18	39	20	25	19	36	12	19	7	45	7	2	0	0	13	6	108	102	97	103	88	3	0	23	0	61	249	47	111	0	0	94	104	93	94	84	69	72	174	0	0	0	0	0	0	0	0	52	52	19	747	2874	151	0	32	21	19
Sitakunda	401	1126	1527	1057	2584	421	347	231	174	88	2	51	54	17	93	51	99	81	92	49	102	79	4	99	4	4	0	1	43	3	308	277	275	249	264	46	77	12	49	121	351	160	148	18	17	293	344	334	368	359	431	332	199	0	0	0	0	0	0	0	0	47	47	111	357	4666	68	0	2	8	62
Mirsharai	229	786	1015	1034	2049	371	368	395	386	106	13	20	0	0	60	68	102	143	60	70	91	93	0	69	0	0	0	0	0	0	578	362	392	377	388	0	3	9	0	111	337	187	102	0	0	511	523	552	575	729	566	524	218	0	0	0	0	0	0	0	0	61	61	61	1303	3460	0	0	0	12	34
Rawzan	255	650	905	1132	2037	259	279	293	210	26	2	141	63	45	48	57	96	141	49	42	92	132	11	42	11	3	0	0	22	23	366	368	368	388	410	17	15	11	0	141	465	174	125	40	48	311	369	365	339	340	366	361	175	0	0	0	0	0	0	0	0	75	75	31	432	2280	38	0	27	25	50
Sandwip	214	805	1019	641	1660	103	145	142	96	105	50	42	13	0	17	38	41	41	17	35	41	48	0	0	0	0	0	0	20	4	371	348	333	305	319	0	116	8	0	38	73	26	36	83	198	321	426	438	428	402	430	357	226	0	0	0	1	0	1	0	0	59	60	43	228	1073	170	0	16	12	14
Boalkhali	147	757	904	322	1226	173	285	240	199	24	0	108	43	31	64	72	93	88	66	73	82	67	2	3	2	6	0	0	3	4	116	124	169	180	165	5	13	5	2	31	109	11	40	77	79	143	214	219	226	232	175	167	158	0	0	0	0	0	0	0	0	56	56	36	557	2625	67	0	17	1	40
Chandlaish	207	936	1143	477	1620	393	221	241	152	38	4	57	0	9	54	53	44	67	36	28	40	38	0	1	0	2	0	0	3	0	203	193	174	165	164	24	111	4	3	93	367	85	129	57	57	171	179	184	193	145	182	145	157	0	0	0	0	0	0	0	0	50	50	21	826	3106	64	16	27	26	32
Banshkhali	318	1792	2110	1417	3527	381	372	339	336	164	79	75	0	4	181	124	111	130	165	122	126	141	0	52	0	14	0	0	27	2	514	454	466	423	414	11	30	2	0	216	184	106	22	100	124	661	692	682	578	499	565	565	341	0	0	0	0	0	0	1	0	66	67	35	600	5580	125	0	24	12	17
Satkania	271	1327	1598	926	2524	309	256	184	155	88	16	217	21	35	54	56	63	86	46	55	66	80	0	6	0	0	0	0	28	7	272	258	256	222	222	0	59	24	2	154	161	88	65	32	32	291	329	269	287	283	279	279	197	2	6	0	0	0	0	0	0	42	42	28	803	2654	477	30	30	26	559
