thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Durgapur	129	226	355	779	1134	227	174	200	102	23	1	45	38	0	58	25	31	55	27	15	25	64	0	0	0	13	0	0	27	7	132	127	101	86	115	7	113	0	0	71	159	46	84	8	58	69	121	128	106	113	119	100	135	0	0	0	1	0	1	0	0	46	47	16	362	3406	0	0	2	6	30
Poba (Sadar)	214	1106	1320	765	2085	126	145	117	72	40	14	84	91	19	49	27	46	35	38	27	42	66	0	38	0	0	0	0	73	34	247	223	221	249	274	12	38	89	11	14	436	33	287	24	14	257	272	243	265	261	275	276	236	0	0	0	0	0	0	1	0	27	28	69	1115	4098	107	20	32	5	33
Mohanpur	160	477	637	374	1011	189	162	142	136	14	4	45	41	12	24	19	23	32	33	7	19	36	0	4	0	16	0	0	45	30	101	92	77	75	80	9	66	8	1	96	192	0	121	3	27	106	139	139	174	137	96	143	168	8	2	0	0	0	0	0	0	34	34	39	548	5670	291	0	21	6	17
Puthiya	230	464	694	759	1453	206	142	156	96	48	7	49	100	3	12	8	22	48	8	14	16	49	2	0	2	0	0	0	68	12	57	65	85	49	67	0	161	6	0	48	63	0	0	21	2	68	89	81	71	57	81	50	204	5	5	0	4	1	5	0	0	42	47	54	130	1038	113	0	29	9	10
Bagmara	310	873	1183	1169	2352	347	259	211	171	74	6	101	125	35	29	49	90	152	32	69	95	151	17	4	17	3	0	0	113	28	227	250	256	217	218	2	176	22	2	173	306	44	322	30	54	237	222	216	229	193	201	181	227	2	0	0	0	0	0	1	0	67	68	127	1158	7130	891	2	62	29	82
Charghat	189	485	674	697	1371	126	122	115	65	19	5	96	50	2	6	14	47	60	5	16	17	38	5	0	5	2	0	7	7	4	0	0	0	0	0	5	82	5	0	31	156	8	57	5	17	0	0	0	0	0	0	0	170	6	0	0	1	1	2	0	0	49	51	55	374	3003	86	1	2	3	19
Boalia	404	1923	2327	2084	4411	1546	1627	1245	1409	0	0	137	137	63	369	318	112	145	215	262	211	127	0	89	0	0	0	0	6	0	155	137	118	104	106	13	106	138	28	386	356	46	1015	162	163	192	374	343	332	159	322	173	289	2	7	0	0	0	0	0	0	13	13	27	6253	19476	228	0	0	0	36
Tanore	104	454	558	643	1201	91	61	56	40	33	9	42	32	3	13	5	19	23	4	12	16	23	0	0	0	0	0	0	0	0	41	54	35	55	28	1	132	0	0	64	111	3	99	2	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	50	50	111	313	2008	45	0	6	6	26
Godagari	255	1052	1307	844	2151	254	330	163	112	107	41	62	50	7	79	67	57	32	75	61	53	31	12	18	12	13	21	0	62	8	295	282	289	230	201	2	98	0	0	68	0	0	0	51	63	167	236	251	218	219	172	218	339	0	0	0	0	0	0	0	0	114	114	55	0	0	124	0	33	9	34
Bagha	161	665	826	609	1435	223	140	67	57	32	7	6	0	5	19	6	22	32	10	5	7	21	1	5	1	10	0	0	63	3	76	55	157	199	159	3	103	4	0	154	215	0	10	3	6	160	174	169	158	120	166	157	188	1	1	0	1	1	2	0	0	62	64	61	510	3081	11	1	0	3	28
