thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	149	421	570	365	935	231	271	276	315	75	33	23	19	2	29	65	136	129	25	58	125	119	1	23	1	0	0	0	42	15	290	297	283	265	256	20	117	0	0	80	168	0	249	0	135	196	217	215	212	251	219	205	148	3	0	2	0	0	0	0	0	40	40	70	338	1375	98	0	0	2	20
Kalmakanda	196	706	902	718	1620	179	170	161	104	64	42	14	15	2	90	75	76	88	75	66	78	106	0	53	0	0	9	0	28	14	199	167	154	115	109	2	48	1	0	77	378	29	52	58	40	128	170	156	146	132	113	129	206	0	0	0	1	1	2	1	0	22	25	16	179	1574	78	0	7	3	27
Modan	169	390	559	384	943	278	256	245	221	99	36	23	16	8	131	65	79	186	132	72	74	141	0	32	0	4	0	0	56	13	99	81	89	76	84	28	142	0	0	135	152	33	260	163	247	77	71	59	60	86	52	58	194	7	4	0	4	2	6	0	0	49	55	73	1271	6410	80	9	6	7	34
Purbadhala	266	847	1113	1161	2274	233	225	198	130	105	109	7	0	9	37	53	76	100	41	53	67	69	5	49	5	9	2	0	48	7	145	142	127	127	108	30	65	0	0	78	206	29	15	31	70	208	255	248	262	193	214	182	306	6	2	1	5	0	5	1	1	55	62	64	438	2083	174	0	4	5	12
Kendua	260	888	1148	776	1924	308	414	334	325	174	27	66	27	37	80	95	145	188	83	97	109	125	4	82	4	0	0	0	47	13	177	200	180	187	176	13	194	0	0	159	572	0	95	73	34	183	195	216	214	151	186	144	228	0	0	1	0	0	0	0	0	75	75	140	532	4923	379	0	22	18	86
Netrokona Sadar	424	708	1132	1028	2160	787	488	334	275	70	204	83	87	73	152	130	138	120	156	129	142	122	0	10	0	5	0	0	87	8	300	303	293	295	304	4	135	6	0	66	275	60	70	139	137	270	329	313	292	300	242	288	443	0	2	1	3	0	3	0	0	73	76	105	511	3920	122	0	15	7	58
Durgapur	324	761	1085	862	1947	235	279	263	265	218	45	60	9	19	109	114	142	178	153	110	157	153	52	0	52	0	0	0	43	11	338	367	390	431	380	8	15	5	0	67	201	79	1	213	228	500	553	528	507	514	502	980	339	0	0	0	0	0	0	0	0	50	50	23	399	1319	78	0	7	7	32
Barhatta	144	370	514	546	1060	147	144	129	117	69	33	22	17	5	38	50	70	92	39	38	56	78	0	38	0	0	0	0	44	0	136	131	100	90	93	3	125	4	0	37	182	14	6	5	7	125	179	160	171	175	145	115	165	0	0	1	0	0	0	1	0	46	47	18	270	2947	12	0	6	3	17
Mohonganj	123	412	535	481	1016	65	73	67	69	59	19	40	7	5	28	25	47	59	26	28	46	51	0	18	0	0	0	0	30	5	114	130	118	123	122	12	185	9	1	103	210	48	57	8	7	152	149	154	149	161	162	132	129	0	0	0	1	0	1	0	0	31	32	20	251	1415	48	0	0	3	18
Khaliajhuri	82	267	349	325	674	71	64	68	51	49	3	15	3	0	21	18	16	16	18	16	16	13	61	4	61	2	0	0	21	3	27	21	21	22	20	5	35	0	0	0	129	0	4	0	20	49	26	21	26	32	25	20	69	0	0	0	0	0	0	0	0	37	37	1	70	608	15	0	6	6	12
