thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Durgapur	176	194	370	798	1168	270	243	234	153	10	6	53	91	0	61	47	30	97	59	47	34	86	0	10	0	3	0	0	27	10	123	122	124	105	117	5	41	0	0	95	172	9	88	47	84	150	150	154	148	138	153	133	150	0	0	0	1	0	1	0	0	45	46	88	234	2705	0	0	2	7	25
Poba (Sadar)	240	832	1072	700	1772	333	324	264	137	41	16	127	133	17	61	83	65	121	57	75	59	66	18	0	18	1	0	0	28	20	152	196	157	145	177	16	38	0	0	120	335	16	153	81	0	187	181	195	270	243	156	224	312	0	0	0	1	0	1	1	2	95	99	116	742	4262	131	0	20	8	21
Mohanpur	172	465	637	323	960	292	212	238	151	21	5	81	61	3	64	26	60	63	56	26	59	70	5	16	5	7	0	0	30	14	73	70	43	68	75	16	24	3	3	179	309	0	308	8	14	98	111	97	129	174	117	87	191	0	0	0	0	0	0	0	0	51	51	65	997	5123	153	0	18	3	8
Puthiya	174	397	571	723	1294	205	227	151	88	24	3	65	132	0	7	15	23	48	9	15	17	52	0	0	0	0	0	0	14	4	104	97	100	103	83	5	108	2	0	35	169	0	27	1	3	82	84	87	81	73	71	23	224	0	1	0	0	0	0	0	0	55	55	76	122	1606	313	0	15	7	74
Bagmara	311	860	1171	1146	2317	369	365	349	230	77	12	136	158	35	90	100	114	128	62	64	76	89	10	146	10	7	0	0	158	48	233	211	218	221	215	30	210	11	0	184	456	85	444	38	77	219	249	203	186	192	222	176	272	1	1	0	3	0	3	1	0	93	97	133	1374	8841	802	0	43	23	103
Charghat	182	416	598	733	1331	232	162	131	86	14	3	88	105	0	31	16	41	85	20	14	15	28	5	2	5	7	0	0	27	7	30	40	29	33	34	13	86	0	0	272	332	11	105	7	8	28	41	37	34	29	55	47	242	2	1	0	0	0	0	2	0	61	63	101	469	2732	192	0	13	1	38
Boalia	703	1972	2675	1617	4292	1603	1421	1799	1208	0	0	188	118	236	420	381	399	462	322	274	324	279	3	76	3	11	0	2	22	0	222	209	224	219	229	8	302	106	46	747	1081	60	584	321	243	480	464	459	463	349	458	348	307	0	0	0	0	0	0	0	0	17	17	139	6563	20932	196	0	11	0	0
Tanore	129	430	559	613	1172	78	86	105	71	55	2	47	69	0	63	65	89	74	67	65	83	67	0	0	0	0	0	0	18	4	95	95	82	84	71	0	75	15	0	0	0	0	0	40	0	66	70	61	59	52	53	61	185	0	0	0	0	0	0	0	0	45	45	78	434	3026	85	0	18	7	10
Godagari	266	1089	1355	803	2158	149	167	150	146	91	16	105	81	0	72	72	95	93	77	73	88	82	0	0	0	0	0	0	29	4	210	213	204	190	172	0	98	0	0	23	161	0	0	42	134	246	237	264	223	290	218	208	298	0	0	0	0	0	0	0	0	69	69	80	0	0	127	0	28	9	46
Bagha	147	427	574	583	1157	158	123	116	57	40	3	60	84	3	8	19	42	73	7	17	31	66	0	8	0	4	0	0	64	4	1	1	162	153	162	7	80	6	0	26	101	3	5	1	15	121	129	156	179	112	135	130	194	0	0	0	0	0	0	1	0	78	79	105	478	2190	23	0	0	4	19
