thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Langadu	80	140	220	48	268	44	49	39	29	44	4	12	0	12	17	13	13	25	17	12	14	25	0	0	0	4	0	2	0	0	151	134	111	83	80	0	0	0	0	10	85	33	8	0	43	112	133	137	139	103	124	93	60	0	0	0	0	0	0	0	0	6	6	5	191	908	166	0	7	7	9
Kawkhali	43	131	174	125	299	33	38	35	24	45	3	12	4	0	15	22	20	16	14	16	25	17	0	0	0	0	0	0	15	2	59	74	64	48	44	1	5	8	0	17	66	11	8	17	5	44	65	77	76	68	77	51	64	0	0	1	0	0	0	0	0	7	7	8	225	1312	21	0	5	0	20
Rangamati Sadar	32	224	256	18	274	29	45	25	14	29	0	18	13	0	40	34	23	15	40	37	28	15	8	0	8	0	0	0	11	0	102	121	84	81	67	35	1	24	0	15	50	17	0	0	0	65	82	96	95	70	72	65	49	0	0	0	0	0	0	0	0	2	2	10	319	2746	72	0	17	12	30
Baghaichhari	25	116	141	57	198	24	34	36	19	24	0	8	2	0	9	17	23	6	8	9	98	11	0	0	0	0	0	0	18	0	82	79	79	85	95	0	0	0	0	143	171	0	0	3	0	58	67	72	81	78	64	63	32	0	0	0	0	0	0	0	0	15	15	4	66	330	71	0	16	9	14
Barkal	21	107	128	129	257	13	19	18	4	16	1	5	0	0	2	3	1	5	1	5	1	3	0	1	0	0	0	0	0	1	26	25	18	16	16	0	0	0	0	0	17	0	0	0	0	29	25	30	22	13	18	18	22	0	0	0	0	0	0	0	0	12	12	2	52	296	32	0	5	5	12
Naniarchar	46	70	116	97	213	40	37	31	9	18	0	0	0	0	1	4	11	21	1	4	8	16	0	12	0	0	0	0	0	0	82	76	68	52	35	0	0	0	0	1	51	0	0	0	16	17	69	67	55	40	36	26	16	0	0	0	0	0	0	0	0	7	7	10	108	535	210	0	0	4	13
Jurachhari	14	68	82	0	82	12	19	14	13	22	0	3	2	0	14	14	18	12	14	14	18	12	0	0	0	0	0	0	25	0	24	26	33	33	37	0	0	0	0	30	69	3	0	10	10	19	26	15	11	15	23	13	27	0	0	0	0	0	0	0	0	4	4	1	95	596	0	0	2	8	16
Kaptai	27	152	179	58	237	32	38	36	29	24	4	6	0	0	11	10	9	9	11	7	9	8	5	5	5	0	0	0	12	7	60	57	49	44	36	15	7	0	3	16	40	11	20	12	3	25	56	55	64	64	54	47	37	17	5	0	0	0	0	0	0	11	11	17	133	634	35	0	7	4	8
Rajasthali	14	26	40	41	81	11	10	7	8	3	1	1	0	3	3	5	6	14	3	5	6	7	0	7	0	0	0	0	0	0	33	33	19	22	23	3	1	2	0	0	79	34	0	0	0	57	38	35	23	15	24	26	6	0	0	0	0	0	0	0	0	3	3	1	92	587	6	0	2	2	6
Belaichhari	14	39	53	48	101	16	33	23	22	16	0	4	1	0	6	7	11	18	4	5	11	17	0	4	0	0	0	0	12	0	11	8	10	12	15	0	0	0	0	9	29	8	3	0	0	9	14	15	13	7	10	11	21	0	0	0	1	0	1	0	0	3	4	9	63	203	163	0	7	3	9
