thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	204	594	798	2852	3650	841	668	804	557	91	30	159	145	26	283	245	274	321	231	183	174	241	53	84	53	19	0	1	69	26	331	346	401	321	301	49	55	203	45	380	185	34	1200	195	112	478	647	620	538	399	467	439	420	3	2	0	0	0	0	0	0	54	54	46	1097	6334	163	2	10	10	50
Uzirpur	151	380	531	667	1198	308	256	224	183	85	1	30	76	7	96	92	119	152	74	83	121	135	0	0	0	0	0	0	23	14	347	320	299	261	281	0	40	8	0	181	255	0	0	74	15	305	339	321	310	333	306	292	171	4	1	0	0	0	0	0	0	74	74	37	285	1861	218	0	21	9	13
Bakerganj	202	685	887	867	1754	203	196	142	122	137	12	55	2	37	62	64	92	113	62	62	85	112	10	40	10	7	0	2	62	59	516	513	498	350	362	9	173	6	0	95	239	51	49	27	57	299	403	419	413	400	367	322	224	0	0	0	0	0	0	1	0	87	88	30	537	3359	307	60	11	9	64
Babuganj	98	213	311	285	596	94	135	145	110	51	5	20	54	3	29	40	59	104	36	41	60	59	0	0	0	0	0	0	19	4	245	228	215	196	161	0	25	2	0	199	212	9	56	62	0	119	173	205	159	122	178	115	130	0	0	0	0	0	0	0	0	38	38	11	540	1940	19	0	12	6	32
Mehendiganj	159	712	871	783	1654	305	1565	152	114	55	19	49	4	6	45	49	61	69	61	44	54	72	21	12	21	1	0	0	31	10	329	313	276	234	220	16	241	0	3	233	328	79	20	0	0	122	151	159	143	112	95	129	127	0	0	0	0	0	0	0	0	61	61	8	225	3309	281	0	12	12	16
Gournadi	116	420	536	481	1017	178	173	173	148	72	1	51	49	22	88	77	92	146	79	77	88	155	1	4	1	0	0	0	27	4	243	272	219	223	228	18	19	3	3	37	249	107	54	22	22	303	308	296	305	357	392	308	156	0	0	0	0	0	0	0	0	41	41	40	293	1509	2	0	5	5	10
Muladi	115	337	452	350	802	57	41	53	44	50	4	7	14	0	15	18	20	26	18	9	18	24	0	0	0	0	0	0	23	9	233	216	208	203	149	0	0	6	0	13	54	13	0	12	12	128	209	222	203	122	148	116	104	0	0	0	0	0	0	0	0	43	43	21	130	597	51	0	10	5	5
Hizla	97	403	500	310	810	75	87	75	145	47	15	45	0	45	45	32	46	117	43	28	45	69	0	13	0	13	0	1	2	0	18	34	30	28	29	2	63	13	0	30	88	69	38	45	45	22	46	41	42	36	10	22	107	0	0	0	0	0	0	0	0	13	13	20	222	1462	139	0	3	5	8
Agailjhara	86	247	333	326	659	128	127	109	84	34	0	17	44	3	33	37	55	75	30	41	40	75	0	3	0	2	0	0	17	1	135	139	162	113	113	0	0	9	0	14	55	35	8	20	88	166	168	178	170	189	122	170	89	0	0	0	0	0	0	0	0	41	41	48	101	893	249	0	18	5	14
Banaripara	96	294	390	370	760	154	139	123	103	40	6	71	17	32	68	50	50	38	58	74	44	30	8	6	8	0	0	0	0	0	61	49	48	43	42	0	6	2	1	26	89	51	28	42	66	51	67	75	69	61	69	70	137	0	0	0	0	0	0	0	0	49	49	16	222	1370	62	2	2	8	45
