thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	633	1889	2522	2794	5316	1654	1664	1418	1383	281	6	258	187	172	451	429	881	641	436	426	551	691	36	122	36	0	0	6	182	35	450	467	404	405	422	22	40	147	55	445	926	569	515	399	183	391	286	254	242	243	255	181	722	11	0	1	1	0	1	3	0	116	120	144	1683	11940	156	0	11	9	102
Trisal	593	1866	2459	2249	4708	257	245	179	121	241	1	69	89	1	17	17	79	121	17	17	78	139	5	25	5	13	0	2	39	1	0	0	0	0	0	8	50	2	1	186	413	82	106	13	13	0	0	0	0	0	0	0	428	1	1	0	0	0	0	0	0	106	106	128	1191	5347	151	0	10	11	63
Fulbaria	362	1091	1453	1510	2963	152	172	174	99	195	29	65	36	30	32	31	68	140	30	20	52	152	3	10	3	19	0	1	42	18	0	0	0	0	0	8	36	9	2	126	474	93	100	30	30	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	55	55	22	1546	5148	152	0	4	10	68
Bhaluka	251	719	970	1342	2312	218	248	201	113	80	50	49	119	14	37	61	74	116	54	62	61	108	0	52	0	1	0	0	85	11	398	418	379	355	358	5	37	8	7	268	373	31	19	0	0	376	365	358	401	474	161	177	282	0	0	0	0	0	0	0	1	46	47	57	822	3537	188	2	9	6	48
Muktagacha	434	1331	1765	1906	3671	431	501	343	316	129	30	126	49	0	22	34	82	72	44	33	71	60	1	37	1	24	0	0	25	8	487	458	474	415	366	3	82	0	0	105	247	60	93	25	15	462	549	516	456	319	295	293	343	0	0	0	0	0	0	0	0	90	90	34	893	4641	170	0	0	0	73
Gafargaon	409	1338	1747	1580	3327	351	405	372	246	164	34	119	99	24	81	86	131	328	64	82	111	395	0	65	0	0	0	0	149	21	595	572	527	472	446	1	198	13	0	109	505	68	185	34	34	394	519	503	486	453	334	288	377	0	1	0	0	0	0	0	0	94	94	40	1156	5291	92	0	14	7	78
Phulpur	554	1388	1942	2041	3983	174	252	237	175	186	19	90	46	10	32	53	86	130	29	52	85	120	0	0	0	0	0	0	86	12	542	500	547	427	430	10	9	0	0	0	0	0	0	0	0	490	677	672	648	562	532	367	345	1	1	0	0	0	0	0	0	70	70	67	1383	5790	266	0	0	30	65
Gouripur	193	709	902	899	1801	343	259	198	138	83	0	31	38	31	91	102	102	98	58	87	87	110	4	54	4	17	0	3	35	6	54	56	27	21	18	0	1	5	0	251	499	59	225	32	13	55	62	54	48	94	42	31	159	0	0	0	0	0	0	0	0	26	26	33	311	4169	342	0	13	11	45
Ishwarganj	429	1045	1474	1100	2574	90	82	104	93	114	0	59	38	1	10	6	38	52	7	4	40	66	0	12	0	0	0	0	17	1	166	165	149	150	135	0	41	0	0	83	405	49	91	30	0	151	144	139	144	146	164	121	348	0	0	0	2	0	2	0	0	42	44	113	1373	5434	304	0	5	29	48
Nandail	353	1032	1385	1316	2701	219	221	215	186	184	17	63	55	25	38	30	88	138	26	16	61	116	3	22	3	14	0	1	21	20	0	0	0	0	0	10	1	0	97	348	455	7	15	0	0	0	0	0	0	0	0	0	306	0	0	0	1	0	1	0	0	73	74	0	1055	4518	318	0	0	5	52
Haluaghat	325	684	1009	966	1975	106	116	102	69	137	20	64	41	0	10	5	17	61	8	7	19	38	0	50	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	54	182	22	44	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	64	64	38	474	3341	120	0	1	4	30
Dhubaura	185	565	750	671	1421	115	156	147	75	80	10	31	14	5	8	6	27	53	13	10	34	43	1	11	1	7	0	2	5	1	197	162	134	121	109	4	89	1	0	23	105	69	14	13	11	163	168	155	127	143	89	88	128	0	0	0	2	0	2	0	0	18	20	32	101	2405	127	0	10	5	12
