thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Katiadi	320	723	1043	1002	2045	524	467	411	314	197	45	82	51	13	178	159	156	209	191	151	153	207	0	96	0	34	0	0	87	56	193	196	177	164	114	9	50	2	0	277	627	423	286	139	25	249	244	258	254	219	188	196	442	4	3	1	0	0	0	0	0	56	56	44	503	7165	356	0	91	6	101
Bhariab Bazar	458	664	1122	1148	2270	432	439	405	312	63	11	76	93	5	145	147	109	177	143	140	115	157	0	5	0	0	0	2	18	1	30	43	42	36	21	4	151	1	0	346	263	123	257	67	110	69	73	66	49	44	45	44	267	2	2	1	0	0	0	2	0	39	41	38	356	3470	101	0	26	3	56
Austagram	70	464	534	245	779	226	266	234	160	51	27	14	8	3	50	59	65	49	47	49	55	50	0	90	0	0	0	0	32	5	134	119	104	109	99	57	152	7	0	128	268	55	4	26	74	135	179	185	185	171	64	166	88	0	0	0	0	0	0	0	0	27	27	18	211	853	85	0	10	4	75
Kishoreganj Sadar	284	892	1176	1306	2482	1089	988	685	500	165	49	131	84	77	315	247	282	292	296	209	204	254	2	127	2	18	0	4	17	14	65	63	49	57	66	10	33	64	2	310	1035	347	454	13	92	95	113	125	104	233	54	124	431	0	0	0	0	0	0	0	0	67	67	69	1033	9815	80	0	9	11	63
Hossainpur	147	1252	1399	471	1870	237	259	195	180	50	5	26	22	12	62	88	145	100	55	70	67	93	0	22	0	0	0	0	11	4	52	54	58	64	79	19	26	0	0	73	295	0	287	17	18	61	75	71	69	68	43	56	173	0	0	0	0	0	0	0	0	20	20	5	486	3712	53	0	3	0	31
Nikli	98	284	382	343	725	72	75	82	44	68	12	0	0	10	30	28	34	29	33	26	28	43	0	2	0	0	0	0	33	2	43	58	56	56	44	15	256	0	0	200	305	9	401	19	11	62	73	75	89	89	76	77	107	0	0	0	0	0	0	0	0	22	22	8	956	3865	60	0	11	2	15
Bazitpur	239	511	750	705	1455	199	227	203	131	113	10	104	10	43	70	37	50	83	76	36	50	72	0	2	0	0	0	0	35	32	56	55	57	53	42	16	76	0	0	0	411	0	59	76	39	66	72	70	64	74	64	54	222	0	0	0	0	0	0	1	0	36	37	33	729	3548	144	0	0	12	56
Pakundia	189	655	844	463	1307	220	245	220	143	41	20	36	38	9	36	43	87	71	27	24	29	52	0	21	0	0	0	0	21	7	6	5	6	1	2	15	100	0	0	63	557	49	200	9	33	2	5	8	7	0	1	2	150	2	0	0	1	0	1	0	0	41	42	10	1161	5250	38	0	13	5	28
Itna	124	504	628	481	1109	65	68	66	39	138	3	14	4	0	20	25	33	26	8	20	18	32	0	8	0	0	0	0	31	0	44	39	38	37	17	20	84	0	0	166	132	4	51	149	147	21	30	31	28	15	8	16	158	0	0	0	0	0	0	0	0	30	30	3	1393	3570	0	0	0	0	0
Kuliarchar	199	730	929	968	1897	302	187	216	167	85	49	7	0	16	79	63	46	49	78	62	42	47	3	19	3	7	0	0	43	25	110	120	99	88	86	7	160	0	0	83	351	2	13	34	36	148	146	142	146	94	193	107	167	0	0	0	0	0	0	0	0	37	37	36	417	3039	123	0	28	12	50
Tarail	132	879	1011	987	1998	297	303	210	183	60	6	57	13	5	77	75	77	81	67	61	55	78	3	22	3	0	0	0	45	14	0	0	0	0	0	32	141	9	0	71	393	51	134	30	30	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	1	17	18	6	782	3754	109	0	36	7	58
Karimganj	219	1442	1661	665	2326	366	257	199	124	103	46	45	36	9	76	70	108	98	75	64	96	74	1	62	1	1	0	0	64	21	167	214	383	571	670	57	155	3	1	216	399	23	80	23	77	117	107	112	114	111	101	106	230	0	0	0	1	0	1	0	0	50	51	35	1611	5257	53	0	5	14	44
Mithamoin	87	275	362	361	723	49	28	11	9	43	23	15	6	0	8	2	2	9	8	2	2	9	0	0	0	0	0	0	11	1	9	15	7	7	6	8	103	0	0	0	158	3	3	11	8	19	23	25	20	10	16	22	87	0	0	0	0	0	0	0	0	18	18	11	60	553	0	0	0	0	10
