thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Katiadi	338	825	1163	1053	2216	470	449	405	289	237	85	120	55	16	155	141	146	215	139	134	138	199	0	67	0	16	0	0	58	24	207	192	152	145	118	22	90	6	0	243	709	275	215	109	14	203	201	170	158	155	150	131	282	6	3	3	0	0	0	0	0	57	57	58	596	8522	196	0	12	4	58
Bhariab Bazar	206	607	813	789	1602	243	233	197	157	58	13	15	18	1	43	85	81	111	39	81	72	91	0	14	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	201	146	54	207	1	4	0	0	0	0	0	0	0	114	17	0	0	0	0	0	0	0	15	15	10	422	3212	10	0	5	1	6
Austagram	100	518	618	249	867	249	259	244	190	28	13	24	7	7	53	51	66	55	55	51	66	56	4	49	4	0	0	0	30	4	114	111	100	100	95	19	88	5	0	129	233	61	53	30	123	111	204	181	183	57	190	74	62	0	0	0	0	0	0	0	0	21	21	28	122	1604	117	0	6	4	55
Kishoreganj Sadar	405	965	1370	1336	2706	913	1042	686	490	157	63	161	86	162	316	246	334	423	342	201	249	287	0	62	0	2	0	3	52	13	131	91	86	81	74	37	13	39	32	471	656	177	167	206	467	86	91	54	42	145	148	108	379	0	0	0	0	0	0	0	0	73	73	33	1189	9363	49	0	8	6	49
Hossainpur	195	1032	1227	358	1585	300	286	239	172	74	3	31	26	11	61	70	96	175	58	68	50	158	0	33	0	2	0	0	21	8	69	63	64	57	67	4	22	0	0	47	224	44	286	0	15	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	51	51	11	433	3632	71	0	9	5	20
Nikli	130	284	414	345	759	85	90	84	58	76	37	1	0	22	27	27	38	33	30	27	41	33	0	22	0	0	0	0	16	3	50	55	53	52	59	4	72	0	0	91	213	0	147	35	50	86	86	101	72	83	63	70	143	0	0	0	0	0	0	0	0	38	38	30	712	1942	108	0	10	2	16
Bazitpur	224	526	750	686	1436	208	196	198	167	149	5	68	15	0	58	44	65	108	41	42	54	79	2	53	2	0	0	0	33	11	59	47	46	37	42	10	41	6	0	48	242	0	0	2	24	92	88	95	92	86	66	75	217	2	5	0	0	0	0	0	0	46	46	47	678	3149	124	0	9	10	40
Pakundia	230	581	811	483	1294	263	188	174	122	20	12	28	30	3	18	34	67	99	21	32	62	67	2	13	2	2	0	0	23	0	2	2	2	2	0	8	24	0	0	50	437	60	150	10	8	3	4	6	4	5	0	3	138	0	0	0	0	0	0	1	0	53	54	20	1014	4984	146	0	25	9	12
Itna	185	323	508	660	1168	62	63	70	38	122	6	17	9	0	21	13	19	36	15	16	14	35	4	9	4	0	0	0	10	0	40	41	39	41	40	6	47	0	0	86	36	0	29	112	116	38	35	40	51	30	29	23	154	0	0	0	0	1	1	0	0	15	16	0	1380	3343	0	0	0	14	0
Kuliarchar	180	757	937	885	1822	268	213	181	165	82	36	7	1	37	33	34	61	88	35	32	61	86	0	17	0	9	0	0	56	10	118	111	94	86	86	10	164	0	0	25	212	50	99	17	43	185	144	142	147	127	139	131	157	0	0	0	0	0	0	0	0	53	53	36	445	3519	152	0	34	8	63
Tarail	156	784	940	880	1820	330	266	143	160	110	14	72	15	4	81	93	82	89	58	81	56	40	14	79	14	4	0	0	100	30	0	0	0	0	0	13	75	10	0	53	238	80	213	35	17	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	22	22	15	733	4248	91	0	25	7	74
Karimganj	258	1444	1702	612	2314	392	278	191	138	132	65	73	22	21	41	32	41	91	74	65	131	75	0	7	0	1	0	1	70	25	243	256	444	604	1176	10	165	7	0	19	268	0	41	47	89	167	151	161	131	124	121	126	243	0	0	0	1	0	1	1	0	58	60	37	1577	6238	43	0	13	0	50
Mithamoin	91	274	365	411	776	14	11	3	1	34	30	5	2	0	4	1	4	2	3	1	4	1	0	0	0	0	0	0	11	0	20	17	18	18	18	5	60	0	0	0	50	0	0	0	3	39	46	51	46	47	34	36	71	0	0	0	0	0	0	0	0	14	14	10	57	605	16	0	0	0	4
