thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	146	545	691	527	1218	131	167	149	110	57	35	27	18	2	27	41	50	75	28	36	46	64	0	8	0	0	0	0	29	13	279	255	257	231	234	11	89	0	0	18	180	7	34	0	135	233	245	246	247	211	234	240	137	0	0	0	0	0	0	0	0	27	27	22	558	1525	123	0	0	6	20
Kalmakanda	169	736	905	594	1499	486	440	391	315	85	51	28	14	0	267	174	181	198	267	153	181	190	0	23	0	0	0	0	22	6	216	159	145	126	105	1	43	6	1	84	224	93	520	61	2	144	127	165	138	135	123	112	172	0	0	1	0	0	0	0	0	31	31	22	1431	4251	64	0	3	2	23
Modan	138	400	538	365	903	327	235	257	191	108	33	16	12	11	169	93	101	202	174	77	83	170	0	22	0	0	0	0	50	8	69	52	58	56	50	18	81	0	0	167	190	35	287	212	133	85	86	95	74	61	57	64	143	2	2	0	0	0	0	0	0	22	22	43	1430	6999	101	0	2	5	26
Purbadhala	299	801	1100	1169	2269	228	144	128	90	137	98	8	0	13	41	45	73	78	33	33	28	45	5	16	5	8	0	1	28	2	187	189	176	163	178	16	59	6	1	114	260	33	34	30	30	180	228	237	252	182	201	170	295	1	1	4	3	0	3	1	0	74	78	64	388	2434	99	17	5	5	13
Kendua	240	947	1187	759	1946	293	362	333	256	147	29	56	18	35	81	107	140	169	73	85	101	129	5	91	5	3	0	0	35	10	191	163	159	165	162	13	88	0	0	203	552	0	82	47	31	141	159	176	169	122	131	113	206	0	0	0	0	0	0	0	0	50	50	28	672	4752	389	0	26	18	80
Netrokona Sadar	374	710	1084	1001	2085	847	359	283	194	54	171	139	87	67	174	114	118	132	126	169	103	125	0	22	0	3	0	0	90	10	296	285	268	256	284	2	123	9	0	117	380	66	278	233	76	276	266	294	276	271	220	225	369	2	0	2	0	0	0	2	0	56	58	69	709	5663	123	0	4	6	49
Durgapur	344	631	975	885	1860	256	252	253	259	238	58	49	25	6	110	127	132	219	146	127	127	214	66	66	66	3	0	0	28	7	335	349	377	384	377	264	90	0	0	374	233	70	2	91	248	524	554	565	441	465	439	401	381	2	0	0	0	0	0	0	0	58	58	19	299	1322	119	0	7	7	28
Barhatta	168	376	544	548	1092	133	129	145	128	65	29	31	15	3	29	34	62	89	28	32	52	75	0	27	0	0	0	0	34	0	91	90	86	81	75	8	55	4	0	19	255	26	5	2	3	115	165	151	154	113	137	123	151	0	0	0	0	0	0	0	0	34	34	25	232	2297	6	0	7	3	22
Mohonganj	131	399	530	474	1004	361	222	161	143	45	21	15	5	4	233	53	57	49	235	51	53	52	5	73	5	0	0	0	27	2	201	189	172	144	148	0	119	5	1	206	299	60	223	11	8	307	318	319	292	607	501	228	100	0	0	0	0	0	0	1	0	30	31	32	1039	5596	86	0	1	3	17
Khaliajhuri	106	262	368	325	693	122	95	86	62	36	4	13	1	0	20	15	7	9	22	16	7	5	0	0	0	0	0	0	14	2	13	17	12	13	14	3	72	0	0	0	20	0	0	0	0	39	17	15	10	14	14	10	46	0	0	0	0	0	0	0	0	17	17	4	144	875	54	0	4	5	0
