thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Bochaganj	130	378	508	455	963	84	99	65	58	43	3	11	1	7	12	26	22	37	8	17	16	47	4	8	4	0	0	0	17	0	86	96	89	77	65	2	0	13	0	16	64	66	11	3	11	87	81	83	79	68	70	80	124	0	0	0	0	0	0	0	0	15	15	18	92	881	41	0	9	9	43
Kaharole	147	381	528	471	999	120	122	132	138	52	5	29	50	2	15	16	65	121	19	9	64	125	0	0	0	12	0	0	8	3	132	132	125	134	135	23	43	0	0	8	84	45	69	2	4	211	228	207	211	210	202	199	126	6	0	0	0	2	2	1	0	19	22	22	96	836	95	0	11	23	19
Fulbari	69	486	555	356	911	104	127	92	70	35	3	22	18	0	28	29	25	38	27	33	29	34	18	1	18	0	0	0	50	9	40	52	46	47	43	4	0	0	0	47	31	89	16	11	4	78	92	90	134	95	121	67	112	0	0	1	0	0	0	0	0	20	20	54	385	1039	236	0	9	8	14
Khanshama	214	420	634	738	1372	71	67	65	98	9	3	92	41	29	34	29	33	45	27	27	26	27	0	10	0	11	0	1	2	2	205	197	186	181	167	0	41	1	0	73	117	41	8	25	28	248	291	273	252	264	239	314	185	0	0	0	0	1	1	1	0	31	33	36	427	2310	405	1	2	4	20
Dinajpur Sadar	310	1281	1591	1609	3200	1027	835	652	730	102	4	65	157	12	219	135	238	477	212	132	233	457	0	83	0	2	0	1	29	10	289	312	256	248	258	5	12	171	23	203	364	128	470	120	120	527	526	507	488	508	459	374	470	8	12	0	1	1	2	0	0	91	93	63	459	4634	106	0	0	6	83
Hakimpur	66	157	223	305	528	202	272	207	207	43	5	20	19	0	44	39	47	61	2	0	13	22	0	37	0	0	0	0	116	1	84	90	50	72	50	2	0	0	0	97	12	0	2	27	26	34	42	48	35	34	26	47	83	6	0	0	0	0	0	1	0	21	22	17	472	1678	68	0	22	0	13
Birganj	327	759	1086	1110	2196	321	396	359	260	133	15	84	91	9	34	34	54	103	24	28	44	84	0	21	0	6	0	0	94	38	177	152	181	153	154	7	0	3	0	75	158	9	28	70	11	174	188	167	185	203	139	155	293	8	5	0	2	0	2	1	0	64	67	47	546	2001	223	0	9	8	45
Ghoraghat	63	172	235	331	566	102	87	85	50	17	1	23	9	1	16	18	22	32	15	20	23	34	0	0	0	0	0	0	2	0	63	64	43	45	34	4	0	2	0	32	42	0	60	0	12	73	94	94	109	72	71	59	45	0	0	0	0	0	0	0	0	20	20	0	162	686	0	0	0	0	30
Birol	230	973	1203	584	1787	370	336	354	168	105	2	39	77	28	53	142	53	71	50	133	52	68	0	0	0	0	0	0	17	2	176	152	158	161	158	10	5	3	3	33	83	16	109	0	0	183	202	187	203	173	151	185	217	0	0	0	0	0	0	2	0	68	70	45	276	1208	73	0	10	6	29
Chirir Bandar	194	626	820	801	1621	256	190	155	131	64	3	100	61	16	46	24	43	19	10	7	17	18	0	30	0	20	0	1	29	17	304	309	347	306	315	17	28	10	0	50	144	14	31	22	41	266	383	388	373	335	369	359	172	8	0	0	0	0	0	0	0	35	35	29	457	1803	114	0	8	11	19
Parbatipur	332	1812	2144	884	3028	680	639	466	292	131	15	286	57	15	133	90	74	125	126	81	53	124	0	5	0	5	0	0	37	7	351	360	323	336	330	24	0	16	1	199	209	117	73	121	75	340	439	499	474	490	405	399	464	1	1	0	4	0	4	0	0	71	75	65	106	1361	926	0	12	9	70
Nawabganj	196	324	520	454	974	94	116	126	104	104	0	37	36	0	15	27	52	76	14	29	52	79	0	0	0	0	0	0	89	9	269	256	217	191	175	0	0	0	0	0	0	0	0	0	0	269	289	268	277	258	298	270	174	0	0	0	0	0	0	0	0	28	28	15	0	0	208	0	12	14	19
Birampur	79	366	445	451	896	55	72	86	46	46	11	36	43	5	18	11	13	15	16	11	12	16	1	0	1	0	0	0	1	1	18	20	20	15	13	5	0	10	0	54	57	20	5	4	8	13	11	8	9	7	2	10	79	1	0	0	0	0	0	0	0	14	14	17	196	1076	111	0	6	3	28
