thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Durgapur	173	228	401	781	1182	288	244	195	163	15	0	65	90	4	66	56	37	113	66	56	36	111	0	17	0	4	0	0	24	11	118	137	168	150	140	24	79	0	0	109	205	72	61	55	92	123	104	128	140	120	124	133	163	1	0	0	1	0	1	1	0	44	46	89	188	2442	3	0	0	5	20
Poba (Sadar)	287	823	1110	701	1811	371	326	280	152	55	15	93	99	0	51	49	59	92	55	51	64	58	0	0	0	0	0	0	111	45	140	140	146	140	144	40	9	0	0	151	310	14	180	58	0	269	207	191	176	149	177	172	232	0	3	0	0	0	0	1	0	66	67	113	881	3804	155	1	21	5	24
Mohanpur	172	416	588	428	1016	243	219	175	182	70	5	35	53	4	34	54	42	62	33	56	42	76	0	17	0	7	4	0	19	20	100	96	108	135	94	5	96	1	0	134	276	0	420	13	19	101	121	149	161	189	113	148	163	0	0	0	0	0	0	0	0	27	27	51	728	4608	158	0	27	4	18
Puthiya	239	439	678	578	1256	252	153	174	80	29	3	60	123	0	11	11	20	53	8	10	19	49	4	0	4	0	0	0	51	6	96	100	99	97	123	22	313	9	0	93	84	0	0	75	84	104	125	128	110	146	134	141	218	0	0	0	1	0	1	0	0	50	51	83	99	1463	145	12	6	4	92
Bagmara	317	799	1116	1211	2327	431	430	327	306	57	5	27	7	28	109	58	81	73	105	105	88	98	10	19	10	9	0	0	154	44	231	203	222	204	228	38	264	7	0	149	543	60	390	45	74	189	216	217	224	170	221	199	266	2	2	1	0	1	1	0	0	62	63	114	1030	8184	866	0	33	26	94
Charghat	201	374	575	631	1206	196	192	150	90	24	8	75	83	1	14	25	41	52	5	10	21	48	1	4	1	2	0	0	24	3	0	0	0	0	0	6	78	5	0	40	109	0	40	8	3	33	31	34	33	25	32	27	190	0	0	0	0	1	1	1	0	31	33	60	312	2435	96	4	3	4	37
Boalia	373	2359	2732	1906	4638	1854	1676	1343	1264	0	0	163	142	245	404	353	292	314	293	244	198	206	2	107	2	0	0	1	21	0	276	258	244	292	209	17	154	49	24	1248	172	55	508	324	301	559	505	509	518	298	518	316	305	0	0	0	0	0	0	0	0	8	8	78	4739	17616	144	0	11	0	0
Tanore	168	414	582	543	1125	112	93	81	75	27	33	44	49	8	57	61	68	75	54	61	72	67	0	0	0	0	0	0	13	3	149	148	134	144	147	1	97	0	0	0	0	0	0	15	0	53	30	57	61	55	31	50	151	0	0	0	0	0	0	0	0	38	38	81	430	2192	71	0	7	7	16
Godagari	322	1129	1451	715	2166	226	223	210	178	77	25	89	54	0	78	64	79	79	77	55	76	70	0	0	0	0	0	0	32	16	187	180	183	156	139	0	111	0	0	172	237	0	0	81	245	247	236	247	257	308	241	204	245	0	0	0	0	0	0	0	0	38	38	84	5	0	116	30	16	10	45
Bagha	152	408	560	486	1046	193	122	116	73	27	6	19	27	3	26	31	51	64	24	31	43	60	1	2	1	5	0	0	59	2	0	2	154	165	175	28	70	7	0	218	118	0	4	14	29	136	150	153	160	115	135	165	171	2	2	0	0	0	0	0	0	61	61	69	534	2159	15	3	0	3	20
