thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	652	1979	2631	2577	5208	1715	1712	1371	1263	252	8	235	191	163	534	344	425	538	486	336	478	588	49	93	49	0	0	2	83	14	340	256	249	281	290	16	118	9	5	167	772	432	471	339	259	320	314	246	226	243	234	168	508	2	0	1	1	0	1	2	0	114	117	141	1239	11333	196	0	10	6	102
Trisal	601	1723	2324	2108	4432	201	197	167	133	255	3	82	70	7	14	19	78	136	14	17	61	126	3	35	3	14	0	3	36	3	0	0	0	0	0	5	31	2	1	147	373	147	121	7	13	0	0	0	0	0	0	0	382	0	0	0	0	0	0	1	20	73	94	85	1130	5523	390	0	14	10	64
Fulbaria	332	1109	1441	1459	2900	138	159	155	100	183	6	46	46	26	27	20	66	132	28	21	55	102	8	26	8	18	0	5	18	11	0	0	0	0	0	14	30	6	2	114	370	76	117	22	22	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	53	53	16	1751	4884	178	0	6	11	71
Bhaluka	295	765	1060	1147	2207	240	296	205	144	83	19	80	104	21	70	76	94	153	70	76	91	153	26	42	26	7	0	0	79	12	391	371	336	308	324	6	81	0	0	176	273	0	19	0	0	332	319	325	308	459	255	237	254	0	0	0	1	0	1	0	0	51	52	45	769	2865	172	0	10	2	47
Muktagacha	345	1476	1821	1881	3702	461	482	406	279	102	28	82	45	0	16	51	65	74	23	27	72	89	0	29	0	14	0	1	43	6	547	500	499	435	430	2	0	0	0	33	149	17	75	0	0	424	573	560	496	404	393	342	296	0	0	0	0	0	0	0	0	68	68	18	611	4043	21	0	0	0	73
Gafargaon	386	1322	1708	1535	3243	370	353	334	270	159	43	108	93	28	93	85	121	294	80	82	122	315	0	45	0	0	0	0	147	26	662	641	572	536	463	5	66	21	0	122	446	92	125	34	37	484	626	626	541	493	490	455	360	0	0	0	0	2	2	0	0	92	94	50	1326	4942	95	0	15	9	86
Phulpur	409	1338	1747	1949	3696	188	250	238	208	204	2	85	53	49	62	83	125	95	38	63	90	95	0	2	0	7	6	13	107	20	541	511	490	457	418	13	0	0	0	0	0	0	0	0	0	520	977	668	723	685	516	483	260	0	0	0	0	0	0	0	0	73	73	60	1553	5762	201	1	0	25	66
Gouripur	224	691	915	927	1842	316	248	210	159	71	15	28	33	8	62	77	90	155	48	67	89	165	2	83	2	26	0	2	40	6	62	47	35	28	36	10	5	5	0	285	469	50	272	27	44	71	79	73	68	78	65	50	165	0	0	0	0	0	0	0	0	29	29	40	324	4347	393	0	15	9	57
Ishwarganj	372	1012	1384	1075	2459	83	70	66	63	95	0	30	18	0	0	1	10	35	0	1	10	43	0	7	0	0	0	0	50	19	186	186	174	162	156	8	57	0	0	98	225	20	95	0	0	201	170	158	167	152	205	162	338	0	0	0	1	0	1	0	0	49	50	85	1408	5852	245	0	7	17	31
Nandail	332	1058	1390	1353	2743	215	187	183	158	210	9	52	49	0	33	47	53	98	27	25	37	76	0	9	0	20	0	0	35	31	0	0	0	0	0	9	36	0	2	242	624	43	88	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	1	0	76	77	61	1375	3881	313	0	0	7	43
Haluaghat	326	655	981	894	1875	92	100	70	73	102	20	4	0	2	6	1	14	74	6	1	14	38	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	180	60	61	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	53	53	48	436	3736	152	0	0	2	9
Dhubaura	217	483	700	661	1361	82	106	86	65	143	5	47	13	4	12	19	32	55	15	24	35	53	1	14	1	3	2	1	13	3	208	176	140	128	107	4	111	4	0	35	82	53	25	5	5	145	168	164	153	113	98	98	197	0	0	0	2	0	2	0	0	23	25	40	129	1978	130	0	7	7	12
