thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	127	364	491	429	920	144	236	245	229	85	43	21	25	0	13	39	83	110	17	35	96	109	0	27	0	0	0	0	49	12	279	290	279	255	169	0	133	0	0	0	209	0	145	0	0	191	209	216	215	178	203	202	170	0	0	0	0	0	0	0	0	35	35	30	429	1464	98	0	1	1	12
Kalmakanda	164	871	1035	7271	8306	373	360	354	271	98	95	28	12	0	236	172	106	118	229	160	105	126	3	26	3	0	0	0	30	8	252	211	196	132	118	0	14	6	0	106	293	59	1280	10	1	167	188	178	152	124	109	144	240	2	0	4	0	0	0	0	1	30	31	27	223	1882	101	0	11	3	26
Modan	259	772	1031	543	1574	264	222	225	182	129	40	27	15	5	90	35	57	108	95	41	52	72	11	52	11	7	0	0	59	10	93	96	128	122	124	11	80	0	10	69	149	24	290	113	61	107	110	162	137	213	103	124	237	18	19	0	1	5	6	1	0	33	40	74	1778	5889	192	0	31	23	36
Purbadhala	302	863	1165	1122	2287	132	105	98	97	118	93	58	47	4	13	38	67	108	13	29	33	59	1	0	1	0	0	0	35	6	210	240	161	249	263	18	17	13	0	0	294	0	6	0	0	195	246	243	245	244	208	178	296	0	0	4	3	0	3	2	1	49	55	56	279	2215	83	0	2	5	15
Kendua	257	841	1098	693	1791	259	267	250	281	192	30	54	33	15	99	81	107	176	61	66	97	118	22	10	22	0	0	0	28	8	267	252	247	232	216	27	114	0	0	51	240	0	26	21	11	197	245	244	256	234	224	181	282	2	0	1	1	0	1	0	0	60	61	31	449	4847	279	0	10	11	57
Netrokona Sadar	391	895	1286	1122	2408	724	448	297	243	71	199	83	90	44	195	133	145	139	201	116	130	240	14	63	14	9	0	0	117	24	323	302	341	312	302	53	123	2	16	118	530	106	335	234	310	438	460	465	471	431	374	358	426	5	4	3	7	0	7	1	1	85	94	62	681	6412	542	0	21	7	62
Durgapur	293	813	1106	922	2028	219	216	222	221	228	42	55	33	0	130	120	125	206	122	106	103	124	0	31	0	0	0	0	50	18	373	424	369	337	350	0	0	0	0	48	178	5	11	69	0	484	534	489	498	492	522	461	345	0	0	5	6	0	6	0	1	44	51	49	277	1478	213	0	8	3	19
Barhatta	111	427	538	623	1161	152	115	113	100	63	22	30	15	2	33	31	48	83	28	24	41	68	0	9	0	3	0	0	32	0	107	113	127	96	92	7	119	2	0	35	208	13	7	11	8	110	148	143	143	101	112	111	113	0	2	0	2	0	2	1	0	24	27	36	244	2820	29	0	6	2	21
Mohonganj	132	375	507	503	1010	316	170	135	106	56	22	12	12	6	14	215	134	73	14	215	132	73	0	0	0	0	0	0	92	7	82	117	97	111	108	41	34	12	4	228	333	66	210	0	0	209	233	330	301	199	231	193	144	0	0	0	2	0	2	1	0	32	35	0	838	3238	62	0	1	2	36
Khaliajhuri	74	298	372	323	695	72	70	62	60	45	4	11	2	0	16	20	12	12	19	19	10	11	0	0	0	0	0	0	34	5	13	8	17	11	11	0	0	0	0	0	4	0	0	2	0	35	23	17	20	10	14	6	55	1	1	0	0	0	0	0	0	9	9	0	110	731	54	0	0	9	12
