thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	168	467	635	306	941	297	212	136	116	103	24	17	2	11	41	28	35	68	42	29	37	64	0	2	0	0	0	0	36	13	232	248	238	213	194	10	91	0	0	28	258	28	26	36	61	299	276	292	276	331	252	304	174	0	0	0	0	0	0	0	0	32	32	36	401	2980	84	0	17	8	42
Sherpur	352	506	858	1180	2038	246	251	233	265	64	134	19	141	6	64	48	72	142	64	48	72	142	0	48	0	31	11	0	205	104	280	271	245	252	234	41	60	9	0	198	191	36	115	22	22	366	351	373	384	520	407	366	350	0	0	0	0	0	0	0	0	71	71	89	190	1869	104	1	16	5	74
Shibganj	422	1217	1639	473	2112	298	329	297	384	55	172	39	116	5	64	53	109	186	64	53	109	186	0	54	0	4	0	4	188	93	226	198	172	139	186	39	169	0	0	411	639	251	57	0	49	291	227	230	251	202	161	176	390	0	0	0	0	0	0	0	0	73	73	91	810	6701	368	1	40	0	42
Dhunot	337	528	865	859	1724	256	325	284	173	50	159	48	61	18	39	51	51	102	39	51	51	102	2	345	2	31	0	0	12	4	128	114	112	108	93	23	25	0	0	173	512	30	330	19	19	148	146	144	148	148	185	133	312	0	0	0	0	0	0	0	0	72	72	101	312	3968	219	1	43	7	59
Dupchanchia	195	588	783	331	1114	116	59	68	33	5	28	68	84	38	43	19	18	47	43	19	18	35	0	349	0	0	0	0	73	9	147	197	169	124	150	1	156	3	0	6	155	0	92	154	154	182	185	190	223	212	231	277	147	1	0	0	0	1	1	1	0	47	49	41	282	1433	67	1	16	1	6
Nandigram	152	272	424	458	882	83	38	30	9	2	43	27	61	0	8	9	9	9	1	0	0	0	0	79	0	0	0	0	12	0	161	166	146	117	125	17	107	0	0	24	68	0	0	16	1	146	153	148	178	158	152	138	133	0	0	0	0	0	0	0	0	30	30	33	304	904	164	1	5	3	8
Adamdighi	139	284	423	447	870	203	193	179	150	18	3	4	0	5	14	19	43	52	20	26	40	51	5	11	5	12	0	0	33	3	125	128	109	120	112	0	142	12	3	152	158	128	34	1	1	166	155	173	149	142	160	157	135	0	0	0	0	0	0	0	0	34	34	24	65	1316	103	0	0	0	12
Bogra Sadar	405	662	1067	992	2059	941	763	525	323	60	17	106	208	66	211	138	105	238	208	136	105	233	4	152	4	34	0	0	163	78	454	415	363	301	277	5	28	314	59	183	327	52	447	199	204	571	554	595	627	860	580	834	391	2	1	0	0	0	0	0	0	82	82	83	1091	6298	275	1	8	6	88
Kahaloo	241	312	553	785	1338	243	255	246	202	13	33	54	115	2	9	27	36	86	7	17	26	81	2	86	2	0	0	0	79	37	114	130	100	89	99	27	26	6	1	204	575	207	436	7	7	120	120	152	154	196	170	157	216	0	0	0	0	0	0	0	0	60	60	78	932	3973	123	0	20	9	24
Gabtali	332	724	1056	756	1812	386	477	397	257	125	58	10	0	5	75	66	88	177	63	63	77	165	0	155	0	29	0	0	172	85	247	252	298	222	266	20	26	2	0	789	826	61	109	0	0	285	291	305	333	399	309	219	294	0	0	1	2	0	2	0	0	90	92	85	791	3899	87	0	0	20	59
Sonatola	179	605	784	269	1053	170	172	195	172	59	27	17	0	27	74	85	103	164	78	85	101	154	0	19	0	2	0	0	49	7	583	521	497	391	330	7	196	3	0	38	216	143	179	19	36	617	607	583	622	1456	370	495	135	0	0	0	0	0	0	0	0	47	47	46	848	3556	215	0	59	6	98
Shajahanpur	256	483	739	488	1227	244	222	169	141	31	27	39	156	6	38	34	54	72	38	34	54	72	0	150	0	0	0	0	90	42	201	283	215	217	0	22	0	3	0	47	108	0	32	0	14	345	354	386	360	382	382	385	220	0	0	0	1	1	2	0	0	64	66	45	165	1869	83	0	11	5	64
