thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Panchlaish	31	90	121	91	212	2518	1682	1003	1220	9	3	262	152	2	514	556	416	652	441	521	258	636	0	0	0	1	0	0	28	6	772	625	579	510	447	4	51	375	22	837	717	859	1057	0	0	32	34	30	41	19	27	32	25	0	0	0	0	0	0	0	0	8	8	0	1879	11569	25	0	3	5	0
Rangunia	213	802	1015	924	1939	257	293	264	266	69	10	37	0	25	55	45	86	120	43	36	69	76	5	52	5	26	0	0	29	10	157	143	133	123	110	14	4	27	2	309	693	349	420	38	33	235	293	298	290	237	269	249	180	0	0	0	0	0	0	0	0	71	71	68	977	4481	287	0	27	11	62
Doublemooring	74	390	464	424	888	3169	2802	2206	2568	25	1	300	307	103	1646	1609	1862	1314	1588	1575	1586	1117	26	1952	26	74	2	12	14	4	1014	814	645	520	491	5	10	155	41	2012	1865	979	4721	671	601	1434	1867	1559	1532	1375	1135	1027	659	28	21	0	0	0	0	0	0	22	22	21	2189	18168	80	3	6	10	0
Fatichhari	603	1395	1998	1766	3764	344	884	370	304	51	11	34	0	22	98	117	91	175	95	94	51	49	5	133	5	35	0	1	18	10	861	789	707	628	608	101	11	8	3	154	650	109	268	16	24	718	888	887	821	761	724	697	349	9	1	3	0	0	0	0	1	72	73	101	1123	5127	61	0	20	23	72
Hathazari	182	804	986	938	1924	116	93	94	71	32	9	73	54	9	19	20	11	34	14	21	13	20	9	39	9	0	0	0	9	5	85	87	81	70	73	13	3	20	0	50	271	62	74	0	0	84	85	78	80	61	69	82	194	0	1	0	0	1	1	1	0	51	53	29	1152	3122	117	5	33	17	12
Sitakunda	499	1026	1525	1204	2729	417	293	194	160	92	3	51	46	16	85	49	85	93	87	50	82	83	3	14	3	0	0	0	42	5	327	296	282	276	278	24	159	61	16	103	354	153	126	20	20	296	383	397	392	375	373	346	220	6	0	0	0	0	0	0	0	46	46	120	464	4215	38	0	7	6	57
Mirsharai	287	770	1057	1017	2074	569	473	391	343	102	19	39	17	0	66	96	89	148	76	67	90	122	0	0	0	0	0	0	0	0	384	353	364	317	325	1	21	9	0	275	260	64	127	28	28	410	448	490	497	498	498	447	252	0	0	0	0	0	0	0	0	61	61	23	1016	4248	2	0	0	10	27
Rawzan	285	658	943	1068	2011	328	240	244	183	30	0	164	74	48	49	64	82	130	42	43	69	101	7	45	7	10	0	0	35	13	347	337	332	329	353	1	30	33	8	198	526	232	317	45	81	316	358	368	368	288	425	398	161	0	0	0	0	0	0	0	0	86	86	66	558	3078	44	6	13	19	32
Sandwip	239	827	1066	698	1764	202	221	225	146	104	52	38	17	0	54	46	65	80	49	45	66	77	0	0	0	0	0	0	25	8	423	391	349	312	331	0	124	12	2	81	99	35	51	42	130	351	424	436	436	408	460	377	221	1	0	1	0	0	0	1	0	57	58	54	506	1143	398	0	21	11	44
Boalkhali	140	772	912	389	1301	200	237	209	177	22	12	97	38	38	80	70	89	60	76	66	91	64	4	5	4	10	0	0	15	5	135	118	162	149	143	1	36	11	0	35	204	17	40	44	47	146	215	227	203	182	172	104	165	0	0	0	0	0	0	0	0	54	54	44	403	2715	44	0	9	1	31
Chandlaish	198	968	1166	481	1647	323	240	276	181	33	1	134	14	81	61	66	67	146	42	54	68	79	0	0	0	8	0	0	52	17	191	172	179	182	171	9	35	6	3	111	440	112	134	21	59	119	129	146	132	113	111	194	91	0	0	0	0	0	0	0	0	38	38	28	736	3301	454	17	6	6	9
