thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Adarsho Sadar	491	2041	2532	1383	3915	1023	1070	1060	624	80	35	119	58	24	220	153	185	252	209	146	183	399	115	97	115	14	1	0	118	35	650	654	667	671	611	17	145	180	40	219	664	40	1277	177	188	1104	1585	1453	1338	833	2069	667	493	10	3	1	1	2	3	1	0	62	66	119	1023	7381	70	0	26	5	32
Chouddagram	314	1296	1610	1621	3231	277	314	307	245	90	2	101	0	18	75	104	122	134	75	100	119	157	0	37	0	1	0	0	27	2	741	744	667	640	673	23	20	2	0	76	532	30	181	21	22	744	784	821	810	647	847	766	305	0	0	0	0	0	0	0	0	88	88	42	850	4176	45	0	26	9	37
Barura	432	1268	1700	1458	3158	426	343	251	159	170	40	56	120	43	182	144	133	142	164	139	128	134	0	22	0	10	0	0	40	9	473	416	376	381	351	9	75	6	0	114	392	288	84	51	55	453	514	530	529	459	491	477	425	0	0	0	0	0	0	1	0	85	86	72	756	4661	176	0	4	10	56
Laksham	282	857	1139	1169	2308	533	445	424	323	93	31	92	80	44	110	201	220	162	108	195	217	154	0	74	0	0	0	0	25	7	653	648	666	641	623	39	78	20	5	217	423	303	205	99	99	461	446	463	469	359	468	425	221	0	0	0	0	0	0	0	0	67	67	94	546	3385	193	0	52	6	67
Burichong	337	1178	1515	1428	2943	560	342	242	171	115	45	54	0	54	137	105	81	54	97	79	61	35	7	24	7	19	1	3	81	48	537	519	502	501	488	2	183	43	0	421	733	0	723	54	54	692	690	721	713	821	676	744	332	0	0	0	0	0	0	0	0	75	75	113	990	4581	200	0	26	10	83
Brahmanpara	236	738	974	941	1915	347	264	200	139	93	25	37	46	34	49	56	88	210	48	54	77	220	5	39	5	45	0	2	12	7	336	333	320	273	265	3	151	8	3	109	282	136	51	21	37	418	424	440	429	373	468	428	236	0	0	0	0	0	0	1	0	60	61	60	302	2626	12	0	0	8	16
Homna	162	368	530	511	1041	141	169	115	125	79	0	37	44	37	54	53	89	85	56	53	86	85	0	37	0	0	0	0	32	0	220	220	206	204	182	33	81	6	3	0	111	24	32	54	38	194	228	228	256	315	210	235	150	0	0	0	0	0	0	1	0	33	34	26	354	1936	68	9	5	9	9
Muradnagar	385	1048	1433	1271	2704	446	384	508	263	121	45	150	33	62	137	123	174	272	154	126	177	253	0	23	0	11	0	0	196	83	618	567	511	502	480	20	40	5	0	1156	970	117	30	176	90	609	604	589	608	451	526	489	258	7	0	0	0	0	0	0	0	103	103	133	1011	6132	81	0	37	44	62
Debidwar	572	1731	2303	2265	4568	676	317	198	131	40	228	74	121	2	136	51	44	74	101	48	43	72	27	150	27	0	0	0	0	0	536	492	464	443	413	13	6	0	59	294	314	175	63	80	80	607	659	627	591	661	603	471	478	0	0	0	0	0	0	0	0	78	78	58	390	3581	188	0	46	16	104
Daudkandi	249	1033	1282	1363	2645	512	378	203	139	108	29	50	105	38	63	63	53	77	66	75	49	65	0	0	0	0	0	0	7	25	678	670	624	613	579	14	3	12	15	523	509	80	96	43	43	597	601	635	619	652	663	649	252	0	0	0	0	0	0	0	0	54	54	52	818	4611	198	3	37	16	58
Chandina	462	1622	2084	1073	3035	381	380	297	188	129	60	65	83	11	92	69	99	132	62	50	80	130	0	62	0	2	0	1	54	4	563	546	508	471	437	0	100	4	1	148	380	89	79	8	27	517	592	609	602	727	540	529	460	0	0	0	0	0	0	0	0	81	76	40	616	4705	264	0	25	13	88
Nangolkot	329	1605	1934	1452	3386	336	266	231	222	65	35	174	82	84	78	87	81	135	71	86	76	134	0	12	0	0	0	0	7	5	332	352	343	322	288	11	0	20	0	990	348	75	280	102	103	368	413	435	403	452	391	373	263	0	0	0	0	0	0	0	0	89	89	44	607	2666	138	0	57	17	60
Meghna	159	242	401	282	683	263	195	115	81	50	17	37	47	27	53	36	32	31	38	28	42	20	0	33	0	0	0	0	4	0	78	81	75	63	49	3	98	2	0	55	164	17	10	21	40	90	84	96	80	74	83	72	131	0	0	0	0	0	0	0	0	13	13	11	380	1997	201	2	3	4	47
