thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	1441	1513	2954	2232	5186	1075	979	855	1035	351	25	252	209	152	463	419	439	572	395	434	441	592	0	184	0	0	0	0	58	13	268	246	274	233	229	19	20	164	136	426	233	215	469	244	204	280	263	290	206	304	302	227	737	0	0	0	0	0	0	0	0	112	112	102	424	10361	190	0	23	18	88
Trisal	463	1723	2186	2123	4309	106	130	111	65	320	36	76	96	1	17	8	49	91	12	8	37	85	2	11	2	23	0	4	58	16	78	72	69	63	63	5	0	0	1	72	171	30	233	2	3	35	41	43	33	38	35	37	436	0	0	0	0	1	1	1	1	63	66	97	207	1405	217	0	15	9	65
Fulbaria	361	1260	1621	1571	3192	162	151	90	85	69	0	26	0	18	25	29	81	117	24	23	49	67	8	48	8	16	0	4	32	8	0	0	0	0	0	5	0	5	2	96	85	88	81	13	12	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	41	41	2	305	1788	101	0	13	10	61
Bhaluka	269	881	1150	1512	2662	120	108	98	55	194	4	99	0	20	24	18	37	107	40	30	42	91	1	12	1	9	0	1	94	3	237	244	256	257	247	29	0	5	0	68	78	10	91	8	11	348	328	327	302	288	235	262	484	0	4	2	1	0	1	0	0	34	35	26	378	1669	176	0	7	3	28
Muktagacha	294	1035	1329	1357	2686	252	281	226	168	95	25	103	32	1	16	27	62	122	18	32	58	94	0	13	0	10	0	0	29	1	367	355	378	343	303	4	0	1	2	35	35	52	81	49	104	373	463	465	424	346	404	347	277	4	3	0	0	0	0	0	0	51	51	0	158	1158	25	0	1	4	77
Gafargaon	362	1369	1731	1728	3459	186	207	191	164	191	29	120	86	22	77	70	113	145	74	77	102	128	2	26	2	0	0	0	158	33	638	609	563	530	454	8	0	11	0	76	204	52	61	0	0	427	603	576	525	361	347	382	367	0	0	0	0	0	0	0	0	89	89	26	644	2684	99	0	15	7	54
Phulpur	445	1650	2095	2038	4133	224	265	282	234	336	25	105	48	8	62	83	113	142	53	52	98	135	2	41	2	9	0	1	111	39	599	562	482	431	406	0	0	2	0	51	84	52	125	28	30	514	559	582	544	388	431	447	400	0	0	0	0	0	0	0	0	82	82	130	421	1713	300	100	29	38	66
Gouripur	248	875	1123	1174	2297	295	275	185	129	182	0	13	0	8	26	29	48	30	18	20	43	42	3	5	3	11	0	0	6	2	49	36	22	26	26	0	0	13	0	90	70	2	54	1	10	54	56	79	68	40	36	31	216	0	0	0	0	0	0	0	0	32	32	29	259	1423	500	0	7	7	37
Ishwarganj	398	1271	1669	1312	2981	72	63	50	45	161	11	67	44	0	24	17	13	3	1	0	0	8	0	0	0	0	0	0	53	17	239	232	224	179	186	0	1	0	0	8	40	52	3	0	0	174	191	175	181	155	157	150	524	0	2	0	4	1	5	0	0	36	41	74	196	920	484	0	9	30	43
Nandail	350	1117	1467	1453	2920	99	109	76	58	30	13	8	0	0	18	14	26	19	2	0	0	4	7	10	7	5	0	0	2	0	0	0	0	0	0	5	2	5	0	41	74	6	18	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	57	57	0	315	1286	0	0	0	0	15
Haluaghat	285	761	1046	1084	2130	38	34	23	21	129	14	6	0	6	13	2	11	23	10	1	11	24	1	9	1	0	0	0	21	2	7	6	5	5	4	7	0	2	0	8	15	0	18	0	6	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	38	38	17	258	961	90	0	3	1	18
Dhubaura	184	587	771	750	1521	50	47	37	34	173	5	2	0	3	14	16	19	37	10	21	14	30	0	7	0	3	0	0	16	5	154	152	129	111	107	0	14	6	0	12	62	51	12	7	16	105	109	116	98	80	74	61	212	0	0	0	0	0	0	0	0	10	10	19	35	900	132	0	7	7	21
