thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	219	516	735	335	1070	402	289	263	163	118	19	26	25	18	65	62	81	113	67	55	78	99	0	0	0	4	0	0	36	10	291	278	276	239	255	13	48	0	0	20	300	47	11	65	198	331	317	348	342	360	355	353	195	0	0	0	0	0	0	0	0	38	38	41	471	4476	112	0	7	8	47
Sherpur	490	541	1031	1281	2312	324	303	270	322	50	117	42	129	8	63	73	91	160	63	73	92	160	1	40	1	28	0	3	196	106	236	270	253	248	267	43	18	6	0	216	155	6	99	199	471	358	351	340	327	395	380	339	339	0	0	0	0	0	0	0	0	75	75	157	144	2309	108	0	12	6	74
Shibganj	409	1148	1557	588	2145	391	408	335	529	46	200	58	108	11	24	100	120	100	24	100	120	100	0	78	0	2	0	0	179	104	264	270	246	212	202	11	103	0	0	379	627	414	145	0	23	324	266	279	286	426	240	207	408	0	0	0	3	0	3	1	0	94	98	88	991	7756	357	0	62	0	69
Dhunot	386	587	973	960	1933	288	443	336	201	47	162	47	60	35	40	57	78	152	40	57	78	152	3	406	3	27	0	0	15	5	157	149	141	135	118	5	0	0	0	251	408	19	331	35	35	179	188	147	149	200	146	144	317	0	0	0	0	0	0	0	0	69	69	155	400	4581	223	1	51	9	49
Dupchanchia	187	612	799	270	1069	136	103	80	63	4	20	71	84	34	34	15	26	45	34	15	26	45	0	267	0	0	0	0	57	6	142	167	146	139	181	24	94	2	0	62	118	0	29	147	153	175	174	179	167	152	172	152	179	3	1	0	1	0	1	1	0	52	54	58	141	2080	70	0	19	1	10
Nandigram	144	291	435	469	904	65	34	7	14	2	61	23	66	0	13	6	3	9	5	5	3	3	0	23	0	0	0	0	47	0	116	128	136	139	103	20	28	0	0	15	70	0	4	2	2	130	130	145	154	101	141	135	153	0	0	0	0	0	0	0	0	34	34	32	301	963	187	0	4	4	6
Adamdighi	160	363	523	468	991	165	136	131	133	23	22	32	74	4	14	37	22	38	24	27	8	9	3	10	3	2	0	5	9	6	177	180	150	139	126	36	88	17	0	135	218	218	16	14	9	185	186	185	206	246	158	184	151	0	0	0	0	0	0	0	0	50	50	50	74	1327	135	0	0	3	19
Bogra Sadar	357	754	1111	1046	2157	1025	865	661	488	73	38	173	256	116	324	147	83	294	210	184	310	361	50	170	50	38	0	1	163	74	383	385	367	369	318	0	0	200	65	133	253	15	254	270	270	630	624	636	542	783	824	599	540	0	0	1	0	0	0	0	1	94	95	112	346	5586	226	1	8	8	86
Kahaloo	240	336	576	856	1432	284	259	240	181	29	54	38	108	4	13	31	37	93	10	16	50	96	1	74	1	0	0	0	87	36	91	110	117	98	103	31	27	7	1	213	633	206	419	4	4	164	164	164	149	192	152	179	228	0	0	0	0	0	0	0	0	60	60	76	1002	4607	129	0	27	18	27
Gabtali	313	781	1094	869	1963	426	385	370	301	120	45	12	0	0	65	52	81	122	64	46	61	107	0	206	0	31	0	0	173	77	227	237	238	202	236	43	5	0	0	633	348	61	93	0	0	315	329	299	328	366	292	279	265	0	0	4	2	0	2	2	0	98	102	66	361	3369	98	0	0	11	61
Sonatola	281	612	893	346	1239	236	237	243	226	76	25	19	0	37	114	104	151	192	118	105	151	184	1	23	1	0	0	0	116	39	604	557	584	544	547	13	334	3	0	307	318	292	311	40	58	632	635	627	591	1458	353	377	155	0	0	0	0	0	0	2	0	54	56	176	1027	5010	269	1	41	5	94
Shajahanpur	289	539	828	553	1381	303	238	175	135	41	38	27	130	6	37	42	44	34	37	42	44	33	0	152	0	1	0	0	114	43	200	204	214	282	273	4	0	0	0	24	167	2	54	5	19	374	383	371	359	349	375	325	236	0	0	0	0	0	0	0	1	56	57	68	233	2540	209	0	12	9	79
