thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Dherai	273	608	881	1052	1933	105	145	180	102	226	33	64	24	9	17	33	47	74	12	26	41	68	7	29	7	7	0	0	39	11	309	323	269	234	262	28	136	1	4	838	130	20	52	4	343	438	440	430	381	333	392	343	357	0	1	1	0	1	1	1	4	55	61	89	408	1440	107	0	13	9	48
Sunamganj Sadar	204	730	934	853	1787	264	254	206	177	89	80	107	35	43	207	209	102	119	72	60	65	104	5	24	5	24	2	12	73	29	221	202	203	189	218	7	72	7	1	23	195	37	72	52	153	301	318	283	260	225	258	246	311	7	6	2	2	0	2	0	0	32	34	30	87	1703	24	0	3	6	36
Dharmapasa	280	699	979	919	1898	186	207	174	148	257	66	42	14	12	57	72	95	124	55	73	91	109	0	13	0	0	0	0	45	0	280	287	277	292	247	29	120	1	0	43	287	41	18	20	256	420	438	431	401	390	379	365	312	0	0	0	1	0	1	0	0	41	42	103	83	2316	194	0	15	10	30
Sulla	89	308	397	447	844	29	24	25	14	73	9	7	0	7	8	12	15	14	8	12	15	14	0	52	0	0	0	0	2	2	100	106	112	101	91	14	65	0	0	9	60	20	4	7	7	106	106	105	114	73	120	78	100	1	0	0	0	0	0	0	0	11	11	3	187	680	0	0	5	4	7
Tahirpur	257	495	752	1110	1862	316	287	277	213	280	3	346	6	40	75	84	81	98	37	48	53	75	3	28	3	2	0	0	32	3	329	291	256	198	200	45	156	0	1	48	238	154	0	50	66	243	352	304	266	296	284	270	309	1	1	0	0	1	1	0	0	41	42	206	293	1958	71	0	27	27	28
Chhatak	340	2557	2897	2916	5813	220	165	109	94	292	4	46	17	0	71	53	65	91	42	40	54	87	0	0	0	0	0	0	10	0	284	269	283	277	282	12	108	11	3	5	301	54	63	93	89	346	328	372	357	277	308	275	343	0	0	0	0	0	0	0	0	41	41	50	108	1492	487	0	57	16	50
Jogonnathpur	286	621	907	619	1526	272	208	245	230	153	48	55	33	23	95	95	133	140	86	84	128	139	0	46	0	10	0	0	93	48	264	243	218	219	193	18	130	0	0	156	203	25	137	22	24	271	273	265	275	259	312	260	287	1	0	1	2	2	4	1	1	56	62	35	443	2266	73	14	9	12	26
Jamalganj	186	524	710	747	1457	117	149	150	163	134	39	50	9	10	36	53	62	69	48	55	61	68	19	37	19	14	0	0	52	16	288	302	272	379	554	1	198	0	0	63	291	0	69	84	921	135	143	150	122	111	121	154	146	1	0	1	1	1	2	0	0	11	13	54	106	1804	99	0	25	5	22
Bishwamvarpur	136	590	726	663	1389	249	226	155	132	71	49	24	13	15	32	32	45	125	22	34	59	104	0	21	0	4	0	0	31	7	97	118	108	94	94	9	78	0	0	5	609	0	7	71	14	98	105	107	103	98	107	106	148	6	0	0	1	0	1	0	0	14	15	26	84	1221	92	0	3	3	16
Dowara Bazar	451	860	1311	1252	2563	937	935	895	801	313	92	72	33	0	240	462	510	476	230	380	410	418	0	0	0	0	0	0	29	5	280	278	247	212	117	23	64	0	0	0	122	25	146	0	8	443	405	367	397	470	445	425	474	0	0	0	0	0	0	1	1	42	44	44	133	1991	79	0	0	9	27
Sadar (South)	247	659	906	731	1637	143	183	135	62	166	8	50	13	12	17	28	50	62	9	15	20	43	3	40	3	13	0	11	47	2	166	153	150	137	157	5	57	1	0	188	255	10	61	12	10	188	185	179	177	188	155	147	237	0	0	0	0	1	1	1	1	42	45	35	121	2038	114	0	3	8	52
