thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Durgapur	161	219	380	736	1116	252	264	181	148	18	5	45	93	0	53	53	45	163	46	46	47	146	0	0	0	3	0	0	26	14	125	144	113	111	106	10	111	0	0	77	90	134	13	20	66	131	144	164	160	130	140	118	161	1	0	0	0	0	0	1	0	36	37	96	131	1010	1	0	2	5	24
Poba (Sadar)	388	965	1353	790	2143	359	264	233	159	45	4	95	70	7	89	94	75	84	92	87	80	42	0	0	0	0	0	0	33	15	172	180	163	172	179	4	102	0	0	44	109	5	36	60	19	203	221	210	243	247	222	235	234	2	3	0	0	1	1	1	0	39	41	60	185	719	168	0	10	8	1
Mohanpur	215	437	652	358	1010	316	174	142	117	54	4	121	57	4	42	46	45	81	37	45	48	83	3	41	3	6	0	1	33	12	79	79	100	98	96	17	79	1	0	131	137	0	310	3	14	97	122	118	115	134	136	106	178	1	0	0	0	2	2	0	0	28	30	29	553	3684	299	0	13	5	7
Puthiya	221	439	660	763	1423	226	169	107	53	37	9	51	124	4	4	13	40	29	2	10	17	56	0	1	0	5	0	0	59	24	75	53	78	76	87	0	126	5	0	14	33	0	42	22	30	100	89	99	80	97	128	120	221	1	1	0	3	3	6	0	0	41	47	47	9	232	112	0	22	3	12
Bagmara	346	756	1102	1080	2182	547	501	381	254	92	10	129	128	34	122	64	58	163	88	44	46	68	2	145	2	10	0	4	126	40	204	196	190	205	203	6	204	10	0	100	200	64	308	45	92	200	208	209	204	194	224	188	333	2	2	0	2	0	2	0	0	68	70	149	1202	4653	841	0	44	18	83
Charghat	226	407	633	659	1292	186	167	149	86	15	2	94	91	2	39	22	26	26	5	1	11	15	0	0	0	3	0	0	42	12	34	37	32	30	33	12	83	3	0	33	34	35	33	3	3	23	49	45	35	33	46	37	198	1	0	0	0	0	0	0	0	36	36	93	280	1151	109	14	6	3	29
Boalia	560	2336	2896	2336	5232	1703	1571	1833	1190	1	0	200	186	178	493	404	307	270	326	247	307	301	9	65	9	10	0	2	20	0	154	155	162	122	150	7	137	104	11	398	1081	290	526	251	206	408	407	397	408	267	410	228	387	0	1	0	0	0	0	0	0	11	11	50	5335	16130	187	0	11	0	0
Tanore	155	404	559	529	1088	169	152	130	83	56	0	42	51	1	46	56	77	77	48	54	61	78	0	0	0	0	0	0	24	9	0	0	0	0	0	4	96	10	0	12	72	45	61	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	22	22	74	120	677	66	0	13	6	11
Godagari	303	1076	1379	775	2154	154	176	178	144	91	18	79	65	0	66	60	67	69	63	62	49	73	0	0	0	0	0	0	39	9	210	219	209	192	145	0	62	0	0	77	108	0	0	48	76	183	190	192	198	225	214	191	234	0	0	0	0	0	0	0	0	53	53	66	0	0	163	0	28	9	40
Bagha	222	473	695	567	1262	216	140	88	53	36	8	54	101	8	10	8	22	40	10	8	21	28	2	3	2	3	0	0	68	5	54	39	147	165	165	4	69	2	0	5	3	0	3	4	8	162	155	168	188	128	170	177	212	0	0	0	0	0	0	0	0	52	52	110	213	625	17	0	0	3	21
