thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	155	537	692	3207	3899	844	717	624	528	95	13	178	126	49	265	185	248	291	257	136	187	251	45	79	45	58	0	1	38	15	341	372	275	271	321	50	40	229	49	269	352	43	654	223	165	352	404	446	441	539	448	447	380	0	2	0	0	0	0	0	0	63	63	36	900	6694	136	7	7	10	49
Uzirpur	172	426	598	530	1128	300	301	270	221	70	2	21	62	10	68	65	102	136	60	58	95	142	0	0	0	0	0	0	31	15	274	262	284	283	244	0	102	7	4	292	651	0	0	71	236	277	310	329	344	336	343	299	172	2	1	0	0	0	0	2	0	45	47	91	473	2450	197	0	13	9	0
Bakerganj	207	679	886	825	1711	202	180	142	83	137	6	60	0	40	77	56	64	112	71	53	60	104	0	9	0	7	0	1	28	17	424	429	420	381	330	31	188	1	0	92	344	100	45	55	76	325	429	411	389	375	356	302	217	0	0	0	0	0	0	0	0	88	88	43	807	3626	216	2	13	13	46
Babuganj	92	216	308	317	625	202	186	178	116	47	1	25	43	17	71	92	123	173	70	92	118	178	0	0	0	0	0	0	22	6	232	215	206	157	159	0	9	0	0	284	462	28	53	87	4	198	241	240	237	197	272	179	116	0	0	0	0	0	0	1	0	42	43	21	541	2466	15	0	12	6	33
Mehendiganj	169	746	915	636	1551	100	161	178	115	87	5	42	9	9	43	55	44	45	38	46	53	33	0	0	0	0	0	0	0	0	157	136	116	111	93	17	250	4	0	92	342	106	5	26	29	124	116	116	106	37	80	84	143	0	0	1	0	0	0	0	0	39	39	16	610	3469	280	0	11	11	10
Gournadi	141	344	485	427	912	182	200	183	146	44	10	39	53	12	83	68	100	162	86	67	93	159	0	16	0	3	0	0	27	4	248	210	202	216	223	4	50	11	2	46	268	148	63	19	23	268	270	288	255	289	497	255	150	1	2	0	0	1	1	1	0	57	59	33	312	2264	3	0	12	0	14
Muladi	123	289	412	273	685	298	209	166	131	92	12	31	16	18	45	53	75	85	70	53	67	85	290	54	290	0	0	0	30	8	243	211	179	169	162	0	0	5	0	12	108	10	7	34	12	121	259	201	225	175	182	162	98	0	0	0	0	0	0	0	0	43	43	3	351	1267	131	0	10	11	12
Hizla	82	472	554	184	738	168	147	120	115	42	11	47	3	26	42	30	47	53	19	31	29	35	0	15	0	7	0	1	4	0	19	7	8	0	6	4	54	16	0	36	104	52	12	26	26	8	6	15	11	9	9	12	103	0	0	0	0	0	0	0	0	20	20	9	387	1166	163	0	0	6	14
Agailjhara	86	247	333	342	675	148	145	134	120	17	0	47	33	5	32	42	78	87	32	42	78	87	3	1	3	3	0	1	16	3	142	131	135	125	121	2	15	9	0	37	105	55	25	26	65	145	143	165	168	158	129	150	80	0	0	0	0	0	0	0	0	46	46	34	125	1033	265	0	10	5	14
Banaripara	115	257	372	322	694	181	126	104	90	27	6	75	28	36	48	44	57	34	37	45	56	26	0	50	0	0	0	0	2	2	124	114	94	74	71	3	8	0	0	65	70	20	69	36	36	47	60	55	51	66	57	58	136	0	0	0	0	0	0	0	0	40	40	27	207	1529	145	0	7	7	40
