thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Naogaon Sadar	196	391	587	541	1128	627	600	552	455	35	3	60	80	58	131	117	143	150	131	117	143	150	0	0	0	0	0	0	78	22	203	218	247	246	213	4	165	0	0	108	156	0	151	0	47	218	240	288	297	226	245	282	140	0	0	0	0	0	0	0	0	44	44	35	484	4105	119	0	0	16	58
Mohadebpur	258	568	826	769	1595	191	1190	160	116	17	2	67	112	1	33	15	42	78	28	12	24	81	0	4	0	1	0	1	4	0	67	85	90	88	107	10	105	6	0	74	88	84	20	100	44	126	156	160	180	191	147	109	198	0	0	0	0	0	0	0	0	44	44	60	374	3234	49	0	3	5	8
Manda	324	674	998	924	1922	512	472	337	265	23	8	217	131	150	162	45	70	168	162	45	66	151	7	53	7	40	0	5	66	45	60	72	63	66	76	11	114	29	0	218	692	235	473	164	169	69	85	96	83	145	112	76	220	8	0	1	1	0	1	0	0	66	67	48	1255	5797	300	0	28	13	36
Badalgachhi	158	609	767	119	886	284	252	252	164	38	3	51	19	40	116	78	83	68	71	52	81	87	2	15	2	0	0	1	55	4	169	172	178	156	149	5	23	0	0	246	166	87	426	36	40	111	159	151	147	250	135	112	127	1	1	1	0	0	0	1	0	54	55	46	1192	3245	395	0	27	4	11
Rani Nagar	171	372	543	513	1056	162	162	150	124	45	3	22	51	0	5	24	41	41	4	24	37	39	0	3	0	0	0	0	62	21	278	280	253	266	226	1	49	0	0	39	446	0	34	12	1	189	245	264	228	289	227	227	121	0	0	0	0	0	0	0	0	21	21	48	682	3124	39	2	8	6	16
Patnitola	180	534	714	584	1298	162	129	115	78	24	3	6	0	14	31	37	40	66	25	19	36	49	0	0	0	12	0	1	74	28	253	229	222	225	230	21	159	0	0	29	199	3	41	46	55	228	273	264	273	320	248	242	141	1	2	0	2	0	2	1	0	16	19	58	379	3231	188	0	22	11	29
Atrai	232	336	568	574	1142	87	194	132	72	29	13	0	0	1	2	11	24	37	2	11	24	37	0	7	0	0	0	0	127	6	219	237	254	217	225	0	111	0	0	18	105	0	46	1	6	246	244	276	277	314	270	271	172	0	0	0	0	0	0	1	0	40	41	61	92	2193	27	0	0	7	22
Dhamoirhat	125	478	603	556	1159	256	282	233	162	45	1	46	29	6	55	64	74	90	49	54	70	87	3	45	3	0	0	0	59	0	218	211	196	151	154	2	275	0	0	598	294	0	0	42	14	151	188	196	185	151	150	163	106	0	2	0	0	0	0	0	0	51	51	46	765	3335	91	0	24	8	25
Niamatpur	141	400	541	550	1091	218	227	191	89	54	2	49	37	3	23	34	58	132	21	32	55	100	2	4	2	3	0	1	36	3	119	103	96	81	74	6	22	24	1	64	215	36	76	84	14	74	70	94	74	86	79	64	142	0	0	0	0	0	0	0	0	28	28	49	744	2862	9	0	7	5	28
Porsa	114	221	335	356	691	92	118	83	59	44	3	21	3	26	26	23	28	27	27	26	34	32	2	11	2	7	0	1	20	6	78	81	94	67	59	0	113	0	0	8	61	27	18	0	21	94	96	92	126	105	92	87	81	0	0	0	0	0	0	0	0	19	19	12	246	1876	77	0	9	5	16
Sapahar	169	218	387	671	1058	91	187	134	95	44	45	4	0	2	9	9	9	39	8	3	5	34	0	0	0	3	0	0	28	7	112	100	118	104	111	13	156	0	0	30	161	0	80	6	6	155	162	175	197	183	164	139	147	0	0	1	1	0	1	0	0	16	17	24	285	1208	57	1	11	5	33
