thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Naogaon Sadar	225	500	725	654	1379	584	540	470	345	54	7	78	128	50	112	71	94	135	74	118	118	112	32	44	32	6	0	0	61	10	225	262	251	235	250	4	0	0	0	69	43	426	201	84	79	339	361	348	338	488	339	321	175	0	0	0	0	0	0	0	0	41	41	66	231	2132	132	0	12	16	53
Mohadebpur	259	592	851	893	1744	196	187	168	115	61	3	49	121	0	29	12	37	60	27	13	29	78	1	1	1	0	0	0	22	0	164	194	214	199	195	6	0	3	0	214	75	249	20	82	42	204	233	246	246	177	215	222	234	0	0	0	0	0	0	0	0	38	38	39	117	657	15	0	3	0	20
Manda	309	637	946	1001	1947	557	634	635	472	73	18	269	142	167	213	82	117	232	212	65	109	221	7	37	7	10	0	0	67	14	95	106	104	108	124	24	0	26	0	99	113	186	252	296	186	85	99	104	80	113	80	83	504	1	0	0	0	0	0	0	0	62	62	89	365	1598	328	0	22	6	26
Badalgachhi	140	615	755	217	972	70	76	83	62	38	6	44	45	30	26	16	22	22	24	13	20	26	0	5	0	3	0	2	51	11	204	207	204	179	180	4	28	0	0	12	34	0	4	23	32	124	184	186	173	146	160	148	133	0	0	2	0	1	1	0	0	38	39	40	96	561	560	0	49	1	0
Rani Nagar	196	418	614	525	1139	130	153	151	123	69	12	40	61	1	26	30	42	60	22	26	43	51	0	17	0	6	0	0	93	55	176	212	195	221	166	21	0	4	4	103	76	17	29	40	86	142	211	230	207	201	243	213	180	23	3	0	0	0	0	0	0	43	43	53	116	763	123	0	10	10	22
Patnitola	150	479	629	599	1228	180	164	116	110	39	4	6	0	5	29	26	29	57	27	20	30	56	4	0	4	0	0	0	84	36	171	193	190	168	170	2	0	0	0	203	4	9	0	48	57	210	237	250	229	208	257	196	161	0	0	0	0	0	0	0	0	23	23	75	127	410	61	0	15	11	32
Atrai	198	591	789	518	1307	195	294	258	205	48	14	65	86	0	89	62	100	144	89	58	96	132	0	0	0	0	0	0	71	4	233	227	217	193	220	0	0	0	0	38	4	0	0	0	0	248	255	282	268	271	275	267	208	0	0	0	1	0	1	0	1	34	36	42	4	1121	56	0	0	6	30
Dhamoirhat	131	381	512	527	1039	243	214	142	87	44	0	58	48	0	38	46	49	73	38	36	42	77	0	0	0	0	0	0	16	6	121	117	112	120	115	4	0	1	0	0	12	16	17	74	20	148	151	178	180	179	142	114	135	0	1	0	0	0	0	2	0	50	52	125	513	1445	71	10	33	15	29
Niamatpur	197	379	576	619	1195	201	220	179	131	86	12	48	54	7	35	59	38	66	18	22	32	47	1	1	1	3	0	0	59	3	167	138	142	118	105	3	0	17	0	14	25	11	30	38	5	140	152	159	160	116	104	141	200	0	0	0	0	0	0	0	0	26	26	77	123	550	84	0	10	4	17
Porsa	157	281	438	408	846	115	136	111	63	61	17	13	0	19	28	24	27	21	29	23	21	19	2	13	2	4	0	0	30	11	131	137	129	102	106	8	0	7	0	11	9	27	8	16	41	135	133	135	135	111	113	139	127	0	0	0	0	0	0	0	0	32	32	15	88	384	79	0	6	4	13
Sapahar	173	253	426	604	1030	38	56	51	29	79	28	9	0	8	14	6	11	10	13	5	5	8	0	11	0	2	0	1	42	11	132	145	122	137	126	3	0	12	0	9	32	2	1	2	12	157	163	162	172	155	146	108	166	2	0	0	3	0	3	1	0	17	21	43	30	296	60	0	2	4	13
