thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Dherai	336	706	1042	955	1997	130	133	143	98	244	37	97	30	9	21	28	50	123	21	18	45	108	2	5	2	3	0	0	46	9	299	272	285	370	314	0	0	3	2	240	168	14	83	7	14	493	502	472	466	485	480	425	408	2	1	3	7	2	9	1	4	45	59	174	266	1360	151	0	11	9	53
Sunamganj Sadar	250	873	1123	913	2036	278	334	384	369	89	119	263	45	207	256	190	123	125	192	191	108	131	6	14	6	7	1	6	130	47	274	259	231	220	177	14	6	11	0	194	309	35	25	144	230	339	352	362	308	261	484	293	516	2	3	5	1	0	1	2	0	28	31	57	166	2608	99	0	6	9	39
Dharmapasa	308	788	1096	956	2052	143	145	152	116	212	68	18	7	0	66	66	62	50	57	58	60	47	0	0	0	0	0	0	27	0	269	258	259	245	243	7	8	1	0	75	339	32	3	95	190	409	398	447	419	344	406	372	339	1	1	1	3	2	5	1	2	24	32	98	265	2831	43	0	6	9	44
Sulla	120	378	498	568	1066	24	32	19	20	0	0	9	0	9	11	12	13	23	11	12	13	18	0	26	0	0	0	0	4	2	0	0	0	0	0	2	6	0	0	75	135	25	2	8	8	114	120	126	132	80	112	106	135	1	0	0	0	0	0	0	0	16	16	2	190	600	3	0	4	4	18
Tahirpur	350	491	841	755	1596	144	116	101	97	271	62	0	3	16	30	50	54	55	13	16	21	41	8	18	8	0	0	0	14	8	233	194	198	187	185	1	0	0	0	75	132	21	68	7	4	280	320	281	266	307	329	174	280	0	0	0	1	0	1	1	0	21	23	62	234	997	80	0	12	12	22
Chhatak	423	2670	3093	3082	6175	320	258	256	196	296	38	35	43	0	98	107	147	207	62	80	110	136	0	0	0	0	0	0	45	2	516	467	448	480	410	0	0	3	0	178	454	199	25	0	35	492	541	521	500	459	430	374	412	0	0	0	1	3	4	0	0	22	26	0	242	2702	396	0	41	0	92
Jogonnathpur	264	713	977	639	1616	212	173	162	151	207	59	41	31	7	71	88	105	135	64	82	104	134	0	5	0	0	0	0	75	37	243	275	273	248	255	5	3	0	0	0	0	0	71	0	0	330	333	316	303	307	312	275	327	0	2	0	1	1	2	1	0	50	53	51	187	2054	18	0	1	0	40
Jamalganj	192	582	774	892	1666	95	114	111	65	96	59	19	10	3	13	15	21	79	13	13	15	74	0	14	0	0	0	0	51	15	339	392	706	590	823	2	0	0	0	57	184	22	51	5	5	10	12	12	14	6	19	8	166	0	0	1	0	1	1	0	4	16	21	40	53	1124	240	21	3	5	21
Bishwamvarpur	147	527	674	668	1342	217	162	137	131	60	56	19	3	8	49	37	55	84	41	70	53	68	0	0	0	2	0	0	37	7	94	103	106	90	106	20	0	0	0	317	192	24	0	10	11	107	112	120	110	128	111	106	156	1	1	0	1	0	1	0	0	10	11	0	219	614	0	0	1	0	23
Dowara Bazar	482	1030	1512	1438	2950	429	342	331	359	294	98	83	29	2	121	134	137	130	112	130	127	117	0	0	0	0	0	0	27	8	339	313	279	267	222	8	0	0	0	0	166	61	77	2	3	490	488	441	477	415	403	387	464	43	2	1	11	2	13	3	1	28	45	55	216	1397	118	0	0	12	38
Sadar (South)	225	677	902	787	1689	208	248	219	166	190	18	42	14	17	26	35	55	63	19	24	43	69	1	11	1	4	0	1	57	5	207	185	176	207	166	26	26	4	0	141	211	35	69	5	60	277	256	230	255	184	205	165	228	0	0	0	9	3	12	0	0	49	61	25	279	3574	96	0	3	7	59
