thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	168	502	670	373	1043	298	334	219	154	93	27	17	0	12	58	53	68	86	66	53	65	74	0	7	0	5	0	0	52	78	287	297	264	229	174	8	50	0	0	80	264	39	17	56	174	289	324	329	325	318	263	306	167	0	0	0	0	0	0	1	0	44	45	31	487	3608	109	0	21	14	41
Sherpur	338	593	931	1152	2083	240	272	225	292	36	105	63	100	0	60	50	78	136	72	60	76	129	0	37	0	90	0	2	194	108	243	251	270	296	256	40	0	2	0	65	234	14	103	160	13	350	321	321	346	413	389	362	304	1	1	0	0	0	0	1	0	69	70	90	248	2721	101	0	19	14	74
Shibganj	389	1032	1421	628	2049	742	602	532	664	70	154	49	101	41	106	101	105	113	110	101	99	122	4	17	4	0	0	0	190	102	344	304	256	230	221	10	98	0	0	508	768	357	331	7	330	355	307	328	303	414	287	237	347	12	1	0	2	1	3	0	0	92	95	79	830	8062	376	1	51	11	75
Dhunot	310	539	849	935	1784	263	376	292	230	47	163	52	60	33	40	37	78	153	40	37	78	153	2	17	2	23	0	0	10	0	146	132	117	111	113	6	2	0	0	173	591	10	212	47	0	151	143	162	158	211	165	134	294	0	0	0	0	0	0	0	0	61	61	92	315	3486	164	0	55	2	54
Dupchanchia	196	626	822	281	1103	152	157	60	32	4	47	26	87	5	35	33	35	56	35	33	37	46	10	3	10	0	0	0	66	7	160	246	171	124	168	7	0	1	0	14	93	0	15	139	111	216	211	202	217	212	217	218	162	0	0	0	0	1	1	2	0	50	53	41	120	1505	65	0	16	3	10
Nandigram	142	261	403	543	946	51	36	19	13	2	48	25	42	3	3	3	3	5	3	3	3	3	0	3	0	0	0	0	8	0	176	161	159	137	135	16	0	0	0	22	143	13	2	29	3	153	161	164	169	129	148	140	167	0	0	0	0	0	0	0	0	32	32	18	309	755	146	0	0	1	3
Adamdighi	143	436	579	487	1066	308	241	166	149	20	10	19	86	5	27	30	48	57	18	12	27	52	3	14	3	4	0	0	6	6	161	165	131	137	125	10	104	11	0	144	160	1	15	50	35	177	196	197	162	213	181	176	135	0	0	0	0	0	0	0	0	41	41	26	68	1452	115	0	1	4	20
Bogra Sadar	414	793	1207	1086	2293	851	938	563	545	57	35	190	270	197	337	170	194	199	335	248	104	210	56	146	56	24	0	29	163	91	399	405	331	346	288	1	46	230	31	126	223	0	404	294	295	590	568	568	727	998	695	545	552	0	1	0	0	0	0	1	0	79	80	83	436	4527	348	0	8	8	86
Kahaloo	235	334	569	879	1448	279	279	238	187	18	25	39	98	3	19	33	36	92	10	21	27	110	1	69	1	0	0	0	109	41	127	122	127	100	81	15	8	9	1	207	568	154	374	6	6	129	129	135	144	198	164	141	173	0	0	0	0	0	0	0	0	64	64	76	919	3989	146	0	20	10	25
Gabtali	327	718	1045	911	1956	453	430	406	296	135	37	5	0	5	33	33	41	118	32	29	40	87	0	121	0	20	0	3	179	61	216	285	223	299	300	18	35	1	0	393	358	69	88	2	3	307	315	301	310	389	360	309	283	0	0	2	2	0	2	0	0	79	81	80	355	3343	56	0	0	11	62
Sonatola	209	575	784	348	1132	203	233	173	182	50	26	17	13	24	110	101	135	182	109	95	134	174	2	33	2	1	0	0	87	23	564	568	535	532	226	0	36	0	0	235	352	196	256	19	46	584	591	609	557	1391	309	430	117	1	3	0	0	0	0	0	0	50	50	104	921	4291	269	0	47	9	95
Shajahanpur	249	581	830	575	1405	233	273	260	173	28	41	24	130	16	47	47	50	80	47	47	50	80	0	6	0	0	0	0	139	47	195	184	198	247	204	12	0	0	0	9	174	1	49	4	29	365	408	408	396	435	344	333	230	0	0	0	0	0	0	0	0	39	39	46	413	3559	270	0	15	7	79
