thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	137	582	719	485	1204	123	132	173	141	60	25	25	16	0	17	24	46	69	16	24	36	55	0	14	0	0	0	0	27	4	238	234	228	207	195	9	63	0	0	33	134	6	49	0	85	204	203	208	212	202	228	179	196	0	0	1	0	0	0	0	0	30	30	33	553	1832	117	0	19	1	20
Kalmakanda	184	734	918	525	1443	393	361	330	249	81	47	23	8	1	182	152	100	115	187	140	84	106	9	30	9	0	0	0	31	10	254	229	210	167	153	0	40	8	0	110	523	53	153	56	11	165	192	184	165	149	206	127	144	0	0	1	0	0	0	1	0	20	21	22	1519	4703	112	0	5	4	30
Modan	158	403	561	312	873	281	251	234	189	73	18	21	6	11	155	88	100	184	148	84	81	165	0	32	0	0	0	0	38	11	110	114	101	90	84	6	67	0	0	180	121	15	260	149	158	91	995	476	173	64	66	50	126	15	5	0	0	0	0	0	0	25	25	29	1419	6733	79	0	3	7	17
Purbadhala	285	801	1086	1096	2182	225	164	147	94	78	82	11	0	11	25	25	69	78	28	28	49	48	3	60	3	4	0	1	55	11	160	194	168	166	160	14	23	11	2	37	266	32	55	23	46	175	231	212	222	129	158	143	224	2	0	1	2	0	2	0	0	54	56	26	606	3256	67	0	5	6	15
Kendua	230	937	1167	654	1821	254	290	279	242	179	16	58	14	35	90	87	132	177	94	92	106	138	6	63	6	0	0	0	27	9	185	184	169	163	164	24	8	0	0	123	562	14	78	35	35	140	150	156	156	111	126	99	241	2	0	2	0	0	0	0	0	50	50	12	445	5414	348	0	17	12	70
Netrokona Sadar	447	685	1132	1077	2209	912	211	147	122	53	144	50	11	5	224	63	54	61	96	66	59	65	0	34	0	0	0	0	91	14	295	282	267	258	248	25	94	0	10	94	294	73	434	23	22	283	284	275	293	311	264	225	299	0	0	2	2	0	2	1	0	42	45	179	643	4614	124	6	11	5	50
Durgapur	366	658	1024	883	1907	281	272	258	276	242	39	55	18	9	125	121	147	199	125	121	112	199	0	0	0	0	0	0	32	17	321	318	348	347	376	9	79	2	0	348	140	140	0	284	285	477	530	509	558	433	500	462	348	0	0	0	0	0	0	0	0	36	36	25	286	1349	65	0	5	0	67
Barhatta	145	468	613	535	1148	141	166	176	137	69	21	13	13	4	48	49	61	69	39	43	58	74	0	10	0	0	0	0	38	0	88	82	78	65	83	3	50	5	0	32	136	21	0	3	3	65	83	88	102	70	83	56	115	0	0	0	2	1	3	1	0	27	31	28	315	2679	25	0	8	3	13
Mohonganj	134	384	518	501	1019	177	117	138	150	57	7	15	13	5	170	56	46	58	177	51	44	45	5	51	5	0	0	0	56	11	157	155	153	143	151	83	96	67	77	197	257	62	60	6	7	197	212	182	175	156	146	122	112	0	0	1	0	0	0	1	0	22	23	4	1168	5260	60	0	0	3	15
Khaliajhuri	96	305	401	338	739	93	92	100	85	29	2	8	2	0	13	7	4	4	7	3	8	4	6	3	6	0	0	0	8	10	16	17	19	17	11	0	17	0	0	0	63	17	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	931	0	0	0	6	14
