thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	575	2072	2647	2831	5478	899	1018	898	842	284	8	277	267	216	643	416	482	595	585	407	535	655	22	107	22	0	1	2	88	17	349	295	264	224	221	22	98	43	25	202	701	393	347	427	288	332	338	253	208	239	221	198	599	48	1	0	0	0	0	0	0	120	120	95	975	9651	467	1	20	12	104
Trisal	367	1718	2085	2231	4316	348	334	239	136	249	20	69	78	3	22	36	65	142	24	28	65	156	8	58	8	13	0	2	23	33	0	0	0	0	0	13	97	1	0	85	218	9	56	11	15	0	0	0	0	0	0	0	388	1	0	0	1	0	1	0	0	102	103	101	594	2672	318	0	8	11	91
Fulbaria	257	1396	1653	1346	2999	102	118	112	94	163	10	34	7	30	31	21	71	98	31	27	75	109	11	30	11	14	0	4	22	12	0	0	0	0	0	5	19	2	0	81	216	56	101	30	29	0	0	0	0	0	0	0	257	0	0	0	0	0	0	1	0	36	37	49	1152	3806	206	0	4	6	38
Bhaluka	277	715	992	1237	2229	180	224	185	118	87	23	52	85	13	26	52	66	112	26	52	63	88	0	106	0	2	0	0	94	16	361	381	373	336	395	2	82	1	0	42	263	4	73	79	3	350	402	400	394	483	343	364	263	0	0	0	0	0	0	0	0	37	37	92	465	2451	101	0	8	3	34
Muktagacha	439	1476	1915	1801	3716	293	428	304	186	121	29	126	62	0	25	42	76	93	16	41	65	53	13	15	13	18	0	0	49	10	516	458	436	411	287	13	119	0	0	37	184	36	87	0	0	451	595	591	498	397	464	466	380	0	0	0	0	0	0	0	0	80	80	73	218	2281	0	0	0	0	81
Gafargaon	359	1349	1708	1718	3426	306	368	292	194	172	40	118	91	28	66	71	91	297	63	68	96	295	0	29	0	0	0	0	155	18	628	611	599	538	468	39	313	16	0	132	378	37	131	16	16	398	559	548	498	474	474	392	381	0	0	0	0	0	0	0	0	98	98	51	590	4152	77	0	20	9	63
Phulpur	358	1463	1821	2190	4011	168	211	223	218	211	4	96	35	1	45	60	93	73	44	71	77	89	0	0	0	0	0	0	64	7	534	489	455	380	333	2	75	0	0	0	0	0	0	0	0	331	466	465	484	395	345	343	221	0	0	0	0	0	0	0	0	67	67	86	702	2805	256	0	14	21	79
Gouripur	193	675	868	970	1838	240	235	200	141	98	0	30	42	11	71	68	92	133	36	49	81	125	3	80	3	26	0	3	29	9	26	28	29	20	19	10	15	7	0	370	532	97	334	29	29	55	58	52	49	37	38	24	205	0	0	0	0	0	0	0	0	45	45	43	291	3618	373	0	11	11	41
Ishwarganj	326	1184	1510	1186	2696	94	141	100	64	140	0	60	26	5	6	9	13	67	9	9	16	40	0	5	0	0	0	0	45	18	198	191	174	154	147	38	114	0	0	75	266	21	45	0	0	154	174	177	166	166	240	167	397	0	0	0	0	1	1	2	0	55	58	157	1239	4309	380	5	13	19	27
Nandail	340	1028	1368	1327	2695	285	267	267	185	186	20	55	50	0	56	74	110	197	22	27	42	108	3	11	3	38	0	26	11	12	0	0	0	0	0	15	4	3	0	222	484	52	49	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	83	83	28	404	2974	58	0	3	2	67
Haluaghat	241	714	955	978	1933	61	103	82	73	181	7	69	28	3	8	15	32	60	13	0	14	42	0	10	0	3	0	0	12	2	0	0	0	0	0	38	136	0	0	43	132	63	48	4	5	0	0	0	0	0	0	0	270	0	0	0	0	2	2	1	0	57	60	56	479	2969	123	0	2	4	25
Dhubaura	188	524	712	802	1514	61	75	78	51	164	1	45	21	11	19	14	37	44	21	19	21	34	1	33	1	5	0	3	43	5	191	156	146	111	120	39	149	1	0	45	84	72	41	21	17	142	182	171	159	121	128	105	209	2	0	0	2	1	3	0	0	26	29	54	92	1993	119	0	7	7	15
