thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	209	312	521	472	993	22	23	26	16	66	1	20	20	0	6	8	15	23	4	6	6	13	0	0	0	0	0	0	5	5	70	69	58	66	63	2	103	4	0	0	8	0	5	0	0	100	100	82	85	92	120	73	107	1	0	0	0	2	2	0	0	31	33	16	25	110	62	0	3	2	1
Gowainghat	508	1042	1550	1317	2867	311	292	292	261	74	340	94	18	38	98	106	127	134	123	123	146	150	1	42	1	37	0	4	38	4	434	464	437	444	352	0	14	0	0	116	50	26	32	58	36	566	584	644	653	580	556	523	430	6	0	5	9	1	10	1	2	57	70	79	323	1551	16	0	19	16	54
Jakiganj	345	443	788	832	1620	320	299	259	241	110	26	40	0	39	86	41	91	72	83	40	89	67	4	78	4	6	0	1	106	38	374	319	335	305	283	5	123	3	6	41	181	22	168	92	114	255	337	331	334	216	313	283	201	1	1	0	1	1	2	0	1	63	66	0	526	1737	21	0	23	6	11
Jaintapur	345	730	1075	1005	2080	649	451	534	147	55	231	80	0	36	139	158	173	159	137	160	175	158	5	0	5	63	0	14	17	10	180	160	140	145	147	0	52	0	3	17	99	13	287	54	54	137	121	133	121	123	143	122	362	0	0	1	5	3	8	0	0	17	25	19	956	2522	37	0	6	6	17
Balaganj	379	850	1229	1023	2252	265	254	236	187	181	26	56	39	6	42	77	102	154	40	72	97	131	1	10	1	5	0	0	106	32	296	284	267	219	232	0	156	2	0	122	274	63	191	25	0	385	389	377	372	245	296	347	324	0	0	0	0	0	0	0	0	59	59	47	465	2402	120	0	15	9	41
Golapganj	397	545	942	1115	2057	392	392	375	288	124	0	16	0	13	36	120	160	214	28	60	93	142	2	16	2	16	0	0	195	38	412	373	370	354	343	10	103	87	0	77	117	31	563	28	46	504	510	494	484	439	557	428	239	3	0	1	0	1	1	1	0	70	72	167	365	2465	250	121	4	9	21
Sylhet Sadar	641	1800	2441	1306	3747	2088	1036	1016	904	113	56	169	152	44	399	369	317	632	191	375	283	450	2	156	2	71	1	0	43	5	613	560	455	426	332	36	333	109	7	720	808	477	3155	241	231	527	1261	1107	1026	694	858	924	310	0	0	0	0	0	0	0	0	31	31	113	3850	24427	260	0	0	5	59
Biani Bazar	236	591	827	380	1207	99	245	212	260	66	0	26	19	1	115	57	33	55	20	18	27	32	1	5	1	4	0	2	15	8	225	274	238	179	175	15	68	7	0	6	148	23	3678	5	1	197	253	268	270	148	205	230	152	0	2	0	0	0	0	2	0	36	38	5	434	2527	0	0	8	17	34
Kanaighat	242	898	1140	1023	2163	502	269	298	252	91	7	35	0	48	61	86	90	151	60	54	76	117	4	20	4	7	0	1	31	3	377	368	350	341	291	6	111	4	0	33	107	11	156	33	77	312	363	333	378	367	1741	292	133	0	0	0	0	0	0	0	0	59	59	51	383	2144	290	45	12	13	34
Biswanath	289	575	864	634	1498	58	156	60	49	90	7	25	19	4	25	29	30	77	14	25	76	12	4	0	4	0	0	0	15	7	168	175	148	138	158	0	62	3	0	107	164	23	203	0	0	244	213	200	201	205	146	135	101	0	0	0	0	0	0	0	0	41	41	19	312	1026	46	0	8	13	27
Companiganj	376	506	882	591	1473	290	208	88	66	0	154	37	4	0	102	3	6	11	77	28	7	11	0	0	0	0	0	0	17	0	50	51	48	45	34	0	22	1	0	0	31	0	7	0	1	0	0	0	0	0	0	0	195	0	0	0	2	0	2	0	0	11	13	356	13	213	18	0	2	2	5
South Shurma	427	744	1171	790	1961	149	93	65	53	57	42	0	3	0	12	29	50	35	7	1	10	18	0	8	0	2	0	0	57	14	189	199	170	184	239	6	53	0	0	57	184	56	59	5	5	205	182	182	208	213	193	190	196	0	0	0	0	0	0	0	0	24	24	113	174	1942	158	9	11	13	43
